,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
105,106,enc,enc68,old10,9,3,1551,0,653.015,656.015,0.5
106,107,ctl,ctl36,,6,,0,1,656.515,659.515,2
107,108,ctl,ctl37,,5,3,1244,0,661.514,664.514,4.5
108,109,ctl,ctl38,,6,3,573,0,669.014,672.013,4.5
109,110,enc,enc69,old38,5,3,1441,0,676.513,679.513,3.5
110,111,enc,enc70,old42,9,3,1263,0,683.012,686.012,1.5
111,112,enc,enc71,old30,8,3,1541,0,687.512,690.512,4.5
112,113,enc,enc72,old14,6,3,871,0,695.011,698.011,0.5
113,114,enc,enc73,old73,9,3,1490,0,698.511,701.511,0.5
114,115,ctl,ctl39,,9,,0,1,702.011,705.01,5
115,116,enc,enc74,old49,5,3,2243,0,710.01,713.01,4.5
116,117,enc,enc75,old51,6,3,1058,0,717.509,720.509,5.5
117,118,enc,enc76,old15,5,3,226,0,726.008,729.008,1
118,119,enc,enc77,old28,5,3,1194,0,730.008,733.008,0.5
119,120,enc,enc78,old24,8,3,1043,0,733.508,736.508,13.5
