,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
0,1,ctl,ctl0,,5,2,724,0,0.041,3.041,1.5
1,2,enc,enc00,,8,2,630,0,4.541,7.541,0.5
2,3,enc,enc000,,9,2,922,0,8.041,11.04,0.5
3,4,ctl,ctl01,,8,2,1386,0,11.54,14.54,5.5
4,5,enc,enc01,old61,6,2,858,0,20.039,23.039,0.5
5,6,enc,enc02,old01,5,2,845,0,23.539,26.539,1
6,7,enc,enc03,old25,6,2,1485,0,27.539,30.538,1
7,8,enc,enc04,old66,9,2,1348,0,31.538,34.538,1.5
8,9,enc,enc05,old56,8,2,1534,0,36.038,39.038,2
9,10,enc,enc06,old50,9,2,785,0,41.037,44.037,3
10,11,ctl,ctl02,,5,2,670,0,47.037,50.037,0.5
11,12,ctl,ctl03,,6,2,717,0,50.537,53.536,4
12,13,enc,enc07,old36,8,2,604,0,57.536,60.536,2.5
13,14,ctl,ctl04,,8,2,714,0,63.035,66.035,1.5
14,15,enc,enc08,old46,6,2,862,0,67.535,70.535,2
15,16,enc,enc09,old23,5,2,755,0,72.535,75.534,3.5
16,17,ctl,ctl05,,8,2,585,0,79.034,82.034,0.5
17,18,enc,enc10,old34,6,2,875,0,82.534,85.533,2.5
18,19,enc,enc11,old06,6,2,1162,0,88.033,91.033,0.5
19,20,enc,enc12,old19,8,2,1009,0,91.533,94.532,1
20,21,enc,enc13,old71,5,2,915,0,95.532,98.532,1.5
21,22,enc,enc14,old24,9,2,1123,0,100.032,103.032,2.5
22,23,enc,enc15,old31,9,2,882,0,105.531,108.531,3
23,24,enc,enc16,old35,5,2,819,0,111.531,114.531,1
24,25,enc,enc17,old20,5,2,818,0,115.531,118.53,1.5
25,26,ctl,ctl06,,5,2,746,0,120.03,123.03,1.5
26,27,enc,enc18,old04,5,2,869,0,124.53,127.529,1
27,28,enc,enc19,old45,8,2,960,0,128.529,131.529,2.5
28,29,ctl,ctl07,,5,2,701,0,134.029,137.029,2.5
29,30,enc,enc20,old75,6,2,875,0,139.528,142.528,0.5
30,31,enc,enc21,old53,5,2,1288,0,143.028,146.028,5.5
31,32,enc,enc22,old76,6,2,810,0,151.527,154.527,5.5
32,33,enc,enc23,old02,5,2,1815,0,160.026,163.026,2
33,34,enc,enc24,old13,8,2,901,0,165.026,168.026,1
34,35,enc,enc25,old40,5,2,1023,0,169.026,172.025,3
35,36,enc,enc26,old62,9,2,1510,0,175.025,178.025,3.5
36,37,ctl,ctl08,,6,2,766,0,181.524,184.524,0.5
37,38,ctl,ctl09,,9,2,668,0,185.024,188.024,1.5
38,39,ctl,ctl10,,8,2,606,0,189.524,192.523,9.5
39,40,ctl,ctl11,,5,2,615,0,202.022,205.022,2
40,41,enc,enc27,old52,8,2,808,0,207.022,210.022,2
41,42,ctl,ctl12,,9,2,941,0,212.022,215.021,1
42,43,enc,enc28,old16,9,2,1474,0,216.021,219.021,0.5
43,44,ctl,ctl13,,6,2,1262,0,219.521,222.521,0.5
44,45,enc,enc29,old38,8,2,1011,0,223.021,226.02,2
45,46,enc,enc30,old65,6,2,796,0,228.02,231.02,4.5
46,47,enc,enc31,old12,9,2,825,0,235.519,238.519,3.5
47,48,enc,enc32,old70,6,2,681,0,242.019,245.018,8
48,49,enc,enc33,old18,9,2,815,0,253.018,256.017,9
49,50,enc,enc34,old14,6,2,862,0,265.017,268.016,0.5
50,51,ctl,ctl14,,6,2,769,0,268.516,271.516,2.5
51,52,enc,enc35,old67,5,2,694,0,274.016,277.015,8.5
52,53,enc,enc36,old07,9,2,752,0,285.515,288.514,0.5
53,54,enc,enc37,old05,8,2,644,0,289.014,292.014,5.5
54,55,enc,enc38,old41,6,2,722,0,297.514,300.513,3
55,56,ctl,ctl15,,6,2,1161,0,303.513,306.513,4
56,57,ctl,ctl16,,9,2,801,0,310.512,313.512,6.5
57,58,enc,enc39,old55,6,2,573,0,320.011,323.011,0.5
58,59,enc,enc40,old64,5,2,778,0,323.511,326.511,11.5
59,60,enc,enc41,old72,6,2,612,0,338.01,341.009,9.5
60,61,ctl,ctl17,,8,2,817,0,350.509,353.508,1
61,62,enc,enc42,old54,9,2,834,0,354.508,357.508,5.5
62,63,enc,enc43,old15,8,2,701,0,363.007,366.007,1.5
63,64,enc,enc44,old33,9,2,1157,0,367.507,370.507,1
64,65,ctl,ctl18,,9,,0,1,371.507,374.506,2
65,66,enc,enc45,old22,8,2,645,0,376.506,379.506,3.5
66,67,enc,enc46,old28,9,2,666,0,383.006,386.005,1.5
67,68,ctl,ctl19,,8,2,497,0,387.505,390.505,0.5
68,69,ctl,ctl20,,5,2,591,0,391.005,394.005,2.5
69,70,ctl,ctl21,,5,,0,1,396.504,399.504,0.5
70,71,ctl,ctl22,,8,2,547,0,400.004,403.004,2.5
71,72,ctl,ctl23,,9,2,639,0,405.503,408.503,2
72,73,ctl,ctl24,,8,2,627,0,410.503,413.503,11
73,74,enc,enc47,old39,6,2,694,0,424.502,427.501,1
74,75,enc,enc48,old10,6,2,888,0,428.501,431.501,1.5
75,76,enc,enc49,old48,8,2,940,0,433.001,436.001,0.5
76,77,enc,enc50,old44,9,2,838,0,436.501,439.5,0.5
77,78,enc,enc51,old03,6,2,1055,0,440,443,2
78,79,ctl,ctl25,,9,2,1151,0,445,447.999,1
79,80,ctl,ctl26,,5,2,622,0,448.999,451.999,2
80,81,enc,enc52,old49,5,2,779,0,453.999,456.999,4
81,82,enc,enc53,old59,9,,0,1,460.998,463.998,4.5
82,83,enc,enc54,old47,8,2,974,0,468.498,471.497,8.5
83,84,enc,enc55,old63,8,2,760,0,479.997,482.996,1
84,85,ctl,ctl27,,6,2,531,0,483.996,486.996,6
85,86,enc,enc56,old29,6,2,690,0,492.995,495.995,1.5
86,87,ctl,ctl28,,6,2,715,0,497.495,500.495,13
87,88,enc,enc57,old58,9,2,598,0,513.493,516.493,1.5
88,89,enc,enc58,old78,9,2,869,0,517.993,520.993,1.5
89,90,enc,enc59,old57,5,2,773,0,522.493,525.492,7.5
90,91,ctl,ctl29,,9,2,626,0,532.992,535.991,1.5
91,92,enc,enc60,old60,8,2,725,0,537.491,540.491,3.5
92,93,ctl,ctl30,,8,2,635,0,543.991,546.99,1
93,94,enc,enc61,old08,8,2,604,0,547.99,550.99,1.5
94,95,ctl,ctl31,,8,2,620,0,552.49,555.489,3.5
95,96,enc,enc62,old37,5,2,662,0,558.989,561.989,4.5
96,97,ctl,ctl32,,5,2,636,0,566.488,569.488,3
97,98,enc,enc63,old74,8,2,757,0,572.488,575.488,0.5
98,99,enc,enc64,old68,9,2,634,0,575.988,578.987,8
99,100,ctl,ctl33,,9,2,608,0,586.987,589.986,5
100,101,ctl,ctl34,,9,2,673,0,594.986,597.986,0.5
101,102,enc,enc65,old69,8,2,673,0,598.485,601.485,1
102,103,enc,enc66,old73,8,2,773,0,602.485,605.485,11.5
103,104,ctl,ctl35,,6,2,552,0,616.984,619.983,2.5
104,105,enc,enc67,old09,5,2,690,0,622.483,625.483,2
105,106,enc,enc68,old11,9,2,639,0,627.483,630.482,0.5
106,107,enc,enc69,old32,5,2,733,0,630.982,633.982,1
107,108,enc,enc70,old43,9,2,1103,0,634.982,637.982,1
108,109,enc,enc71,old30,8,2,564,0,638.982,641.981,0.5
109,110,ctl,ctl36,,6,2,650,0,642.481,645.481,7.5
110,111,enc,enc72,old21,6,2,590,0,652.98,655.98,15
111,112,enc,enc73,old77,9,2,707,0,670.979,673.978,0.5
112,113,ctl,ctl37,,5,2,766,0,674.478,677.478,1
113,114,ctl,ctl38,,6,2,612,0,678.478,681.478,0.5
114,115,enc,enc74,old42,5,2,665,0,681.978,684.977,9
115,116,enc,enc75,old51,6,2,672,0,693.977,696.976,6
116,117,ctl,ctl39,,9,2,622,0,702.976,705.975,10.5
117,118,enc,enc76,old26,5,2,784,0,716.474,719.474,5
118,119,enc,enc77,old27,5,2,656,0,724.474,727.473,1
119,120,enc,enc78,old17,8,2,591,0,728.473,731.473,18.5
