,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
0,1,enc,enc00,,5,,0,1,0.019,3.028,7
1,2,enc,enc000,,9,1,999,0,10.016,13.025,4.5
2,3,ctl,ctl0,,9,1,2166,0,17.521,20.53,4.5
3,4,enc,enc01,old56,8,1,1756,0,25.027,28.036,0.5
4,5,ctl,ctl01,,6,1,1758,0,28.537,31.546,0.5
5,6,enc,enc02,old06,5,1,1630,0,32.048,35.057,4.5
6,7,enc,enc03,old64,5,1,1597,0,39.553,42.562,2
7,8,ctl,ctl02,,5,1,910,0,44.552,47.561,3.5
8,9,ctl,ctl03,,6,1,928,0,51.054,54.063,1.5
9,10,enc,enc04,old68,6,1,1359,0,55.551,58.56,2.5
10,11,enc,enc05,old76,5,1,1826,0,61.051,64.06,1
11,12,ctl,ctl04,,6,1,1326,0,65.063,68.072,3
12,13,enc,enc06,old51,9,1,1309,0,71.064,74.073,4
13,14,ctl,ctl05,,9,1,929,0,78.068,81.077,0.5
14,15,enc,enc07,old58,6,1,1282,0,81.579,84.587,2.5
15,16,ctl,ctl06,,9,1,758,0,87.078,90.087,2.5
16,17,ctl,ctl07,,5,1,690,0,92.578,95.587,3.5
17,18,enc,enc08,old10,8,1,1307,0,99.081,102.09,1
18,19,enc,enc09,old73,9,1,1159,0,103.093,106.101,2
19,20,enc,enc10,old02,5,1,1209,0,108.091,111.1,0.5
20,21,enc,enc11,old28,9,1,1082,0,111.601,114.61,4.5
21,22,enc,enc12,old36,5,1,1160,0,119.107,122.116,7
22,23,enc,enc13,old45,8,1,1092,0,129.103,132.112,0.5
23,24,enc,enc14,old46,8,1,1317,0,132.614,135.623,2
24,25,enc,enc15,old44,9,1,1439,0,137.612,140.621,1
25,26,enc,enc16,old40,8,1,1290,0,141.624,144.633,1
26,27,enc,enc17,old13,5,1,958,0,145.636,148.645,3.5
27,28,ctl,ctl08,,8,1,1031,0,152.139,155.147,1
28,29,enc,enc18,old27,8,1,868,0,156.15,159.159,2
29,30,enc,enc19,old17,8,1,981,0,161.149,164.158,0.5
