,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
46,47,ctl,ctl14,,9,,0,1,268.554,271.554,6.5
47,48,enc,enc31,old35,6,,0,1,278.053,281.053,3.5
48,49,enc,enc32,old01,6,,0,1,284.553,287.553,2.5
49,50,enc,enc33,old09,9,,0,1,290.053,293.052,4
50,51,enc,enc34,old63,8,,0,1,297.052,300.052,3.5
51,52,ctl,ctl15,,8,,0,1,303.552,306.551,1
52,53,enc,enc35,old07,9,,0,1,307.551,310.551,6.5
53,54,ctl,ctl16,,9,,0,1,317.05,320.05,7.5
54,55,ctl,ctl17,,8,,0,1,327.55,330.549,2.5
55,56,enc,enc36,old62,8,,0,1,333.049,336.049,1.5
56,57,enc,enc37,old14,9,,0,1,337.549,340.549,1
57,58,enc,enc38,old45,6,,0,1,341.549,344.548,3
58,59,ctl,ctl18,,5,,0,1,347.548,350.548,2.5
59,60,enc,enc39,old26,5,,0,1,353.048,356.047,1
60,61,enc,enc40,old18,6,,0,1,357.047,360.047,9
61,62,enc,enc41,old74,6,,0,1,369.046,372.046,1.5
62,63,enc,enc42,old29,8,,0,1,373.546,376.546,8.5
63,64,enc,enc43,old34,9,,0,1,385.045,388.045,8
64,65,ctl,ctl19,,5,,0,1,396.044,399.044,1.5
65,66,enc,enc44,old47,5,,0,1,400.544,403.544,5
66,67,ctl,ctl20,,8,,0,1,408.543,411.543,1
67,68,ctl,ctl21,,9,,0,1,412.543,415.543,3
68,69,enc,enc45,old53,6,,0,1,418.542,421.542,5
69,70,ctl,ctl22,,8,,0,1,426.542,429.542,0.5
70,71,enc,enc46,old60,9,,0,1,430.042,433.041,1.5
71,72,enc,enc47,old50,6,,0,1,434.541,437.541,0.5
72,73,enc,enc48,old36,9,,0,1,438.041,441.041,2
73,74,enc,enc49,old20,6,,0,1,443.041,446.04,1.5
74,75,enc,enc50,old12,8,,0,1,447.54,450.54,1
75,76,enc,enc51,old61,9,,0,1,451.54,454.54,2.5
76,77,enc,enc52,old70,8,,0,1,457.039,460.039,5.5
77,78,ctl,ctl23,,9,,0,1,465.539,468.539,2.5
78,79,enc,enc53,old19,9,,0,1,471.038,474.038,1.5
79,80,ctl,ctl24,,6,,0,1,475.538,478.538,0.5
80,81,enc,enc54,old77,5,,0,1,479.038,482.038,3
81,82,enc,enc55,old32,8,,0,1,485.037,488.037,3.5
82,83,enc,enc56,old27,5,,0,1,491.537,494.537,7.5
83,84,enc,enc57,old43,6,,0,1,502.036,505.036,2.5
84,85,ctl,ctl25,,6,,0,1,507.536,510.535,0.5
85,86,enc,enc58,old17,5,,0,1,511.035,514.035,1
86,87,enc,enc59,old52,6,,0,1,515.035,518.035,4
87,88,enc,enc60,old67,8,,0,1,522.034,525.034,11.5
88,89,ctl,ctl26,,6,,0,1,536.533,539.533,0.5
89,90,ctl,ctl27,,9,,0,1,540.033,543.033,4
90,91,ctl,ctl28,,5,,0,1,547.032,550.032,0.5
91,92,enc,enc61,old39,5,,0,1,550.532,553.532,2.5
92,93,enc,enc62,old57,5,,0,1,556.032,559.031,3
93,94,ctl,ctl29,,8,,0,1,562.031,565.031,1
94,95,enc,enc63,old04,5,,0,1,566.031,569.031,2
95,96,enc,enc64,old11,9,,0,1,571.031,574.03,0.5
96,97,ctl,ctl30,,9,,0,1,574.53,577.53,7
97,98,enc,enc65,old55,9,,0,1,584.529,587.529,0.5
98,99,enc,enc66,old40,5,,0,1,588.029,591.029,0.5
99,100,ctl,ctl31,,6,,0,1,591.529,594.529,0.5
100,101,ctl,ctl32,,5,,0,1,595.029,598.028,1.5
101,102,enc,enc67,old59,8,,0,1,599.528,602.528,3
102,103,enc,enc68,old38,6,,0,1,605.528,608.528,1.5
103,104,ctl,ctl33,,5,,0,1,610.027,613.027,4.5
104,105,ctl,ctl34,,8,,0,1,617.527,620.527,0.5
105,106,enc,enc69,old05,6,,0,1,621.027,624.026,8
106,107,enc,enc70,old65,5,,0,1,632.026,635.026,1
107,108,ctl,ctl35,,8,,0,1,636.025,639.025,4.5
108,109,ctl,ctl36,,6,,0,1,643.525,646.525,2
109,110,enc,enc71,old66,6,,0,1,648.524,651.524,1
110,111,enc,enc72,old10,8,,0,1,652.524,655.524,2
111,112,ctl,ctl37,,5,,0,1,657.524,660.524,2
112,113,ctl,ctl38,,8,,0,1,662.523,665.523,10
113,114,enc,enc73,old73,9,,0,1,675.522,678.522,3.5
114,115,enc,enc74,old21,8,,0,1,682.022,685.022,9
115,116,ctl,ctl39,,9,,0,1,694.021,697.021,0.5
116,117,enc,enc75,old46,9,,0,1,697.521,700.52,7
117,118,enc,enc76,old56,6,,0,1,707.52,710.52,12.5
118,119,enc,enc77,old30,5,,0,1,723.019,726.018,2.5
119,120,enc,enc78,old23,6,,0,1,728.518,731.518,18.5
