,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
0,1,ctl,ctl0,,5,,0,1,0.079,3.079,1.5
1,2,enc,enc00,,8,,0,1,4.579,7.578,0.5
2,3,enc,enc000,,9,,0,1,8.078,11.078,0.5
3,4,ctl,ctl01,,8,,0,1,11.578,14.578,5.5
4,5,enc,enc01,old63,6,,0,1,20.077,23.077,0.5
5,6,enc,enc02,old05,5,,0,1,23.577,26.577,1
6,7,enc,enc03,old17,6,,0,1,27.577,30.576,1
7,8,enc,enc04,old73,9,,0,1,31.576,34.576,1.5
8,9,enc,enc05,old55,8,,0,1,36.076,39.076,2
9,10,enc,enc06,old51,9,,0,1,41.076,44.075,3
10,11,ctl,ctl02,,5,,0,1,47.075,50.075,0.5
11,12,ctl,ctl03,,6,,0,1,50.575,53.575,4
12,13,enc,enc07,old33,8,,0,1,57.574,60.574,2.5
13,14,ctl,ctl04,,8,,0,1,63.074,66.074,1.5
14,15,enc,enc08,old42,6,,0,1,67.573,70.573,2
15,16,enc,enc09,old22,5,,0,1,72.573,75.573,3.5
16,17,ctl,ctl05,,8,,0,1,79.072,82.072,0.5
17,18,enc,enc10,old32,6,,0,1,82.572,85.572,2.5
18,19,enc,enc11,old08,6,,0,1,88.072,91.071,0.5
19,20,enc,enc12,old20,8,,0,1,91.571,94.571,1
20,21,enc,enc13,old74,5,,0,1,95.571,98.571,1.5
21,22,enc,enc14,old16,9,,0,1,100.071,103.07,2.5
22,23,enc,enc15,old29,9,,0,1,105.57,108.57,3
23,24,enc,enc16,old35,5,,0,1,111.57,114.57,1
24,25,enc,enc17,old26,5,,0,1,115.569,118.569,1.5
25,26,ctl,ctl06,,5,,0,1,120.069,123.069,1.5
26,27,enc,enc18,old13,5,,0,1,124.569,127.568,1
27,28,enc,enc19,old41,8,,0,1,128.568,131.568,2.5
28,29,ctl,ctl07,,5,,0,1,134.068,137.068,2.5
