,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
0,1,enc,enc00,,8,1,899,0,0.021,3.03,4.5
1,2,enc,enc000,,9,1,657,0,7.527,10.536,0.5
2,3,ctl,ctl0,,8,1,1249,0,11.038,14.047,0.5
3,4,enc,enc01,old64,6,1,1563,0,14.548,17.557,6.5
4,5,enc,enc02,old10,5,1,1099,0,24.06,27.069,2
5,6,enc,enc03,old26,6,1,1077,0,29.058,32.067,1.5
6,7,enc,enc04,old77,9,1,1348,0,33.555,36.564,1
7,8,enc,enc05,old63,8,1,1776,0,37.567,40.576,8.5
8,9,enc,enc06,old50,9,1,1147,0,49.068,52.077,2
9,10,enc,enc07,old39,8,1,1629,0,54.066,57.075,2.5
10,11,ctl,ctl01,,8,1,1432,0,59.566,62.575,1.5
11,12,ctl,ctl02,,5,1,991,0,64.063,67.072,1.5
12,13,enc,enc08,old43,6,1,1030,0,68.56,71.569,0.5
13,14,ctl,ctl03,,6,1,864,0,72.07,75.079,0.5
14,15,enc,enc09,old20,5,1,1777,0,75.581,78.59,2
15,16,enc,enc10,old27,6,1,1915,0,80.579,83.588,1.5
16,17,ctl,ctl04,,8,1,946,0,85.076,88.085,2
17,18,enc,enc11,old07,6,1,1132,0,90.074,93.083,7.5
18,19,enc,enc12,old19,8,1,2273,0,100.572,103.581,5
19,20,enc,enc13,old78,5,1,1922,0,108.579,111.588,1.5
20,21,enc,enc14,old21,9,1,2177,0,113.076,116.085,3
21,22,enc,enc15,old31,9,1,1880,0,119.077,122.086,1
22,23,enc,enc16,old29,5,1,1596,0,123.073,126.082,1.5
23,24,enc,enc17,old16,5,1,2116,0,127.569,130.578,8.5
24,25,enc,enc18,old03,5,1,478,0,139.071,142.08,2
25,26,ctl,ctl05,,8,1,856,0,144.069,147.078,1
26,27,ctl,ctl06,,5,1,787,0,148.081,151.09,1.5
27,28,enc,enc19,old41,8,1,738,0,152.578,155.587,6.5
28,29,enc,enc20,old68,6,1,1267,0,162.089,165.098,1.5
29,30,enc,enc21,old53,5,1,1642,0,166.586,169.595,6.5
30,31,ctl,ctl07,,5,1,770,0,176.098,179.107,3.5
31,32,enc,enc22,old74,6,1,603,0,182.601,185.61,8
32,33,enc,enc23,old08,5,1,1323,0,193.6,196.609,13
33,34,ctl,ctl08,,6,1,549,0,209.598,212.607,1
34,35,enc,enc24,old05,8,1,650,0,213.593,216.602,2.5
35,36,enc,enc25,old52,5,1,630,0,219.093,222.102,1.5
36,37,enc,enc26,old56,9,1,1229,0,223.59,226.599,3.5
37,38,enc,enc27,old42,8,1,1982,0,230.093,233.102,2
38,39,enc,enc28,old14,9,1,1888,0,235.091,238.1,3
39,40,enc,enc29,old38,8,1,2294,0,241.092,244.101,7
