,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
0,1,enc,enc00,,8,,0,1,0.069,3.069,4.5
1,2,enc,enc000,,9,,0,1,7.568,10.568,0.5
2,3,ctl,ctl0,,8,,0,1,11.068,14.068,0.5
3,4,enc,enc01,old55,6,,0,1,14.568,17.567,6.5
4,5,enc,enc02,old05,5,,0,1,24.067,27.066,2
5,6,enc,enc03,old23,6,,0,1,29.066,32.066,1.5
6,7,enc,enc04,old74,9,,0,1,33.566,36.566,1
7,8,enc,enc05,old56,8,,0,1,37.565,40.565,8.5
8,9,enc,enc06,old42,9,,0,1,49.064,52.064,2
9,10,enc,enc07,old35,8,,0,1,54.064,57.064,2.5
10,11,ctl,ctl01,,8,,0,1,59.563,62.563,1.5
11,12,ctl,ctl02,,5,,0,1,64.063,67.063,1.5
12,13,enc,enc08,old46,6,,0,1,68.562,71.562,0.5
13,14,ctl,ctl03,,6,,0,1,72.062,75.062,0.5
14,15,enc,enc09,old16,5,,0,1,75.562,78.562,2
15,16,enc,enc10,old34,6,,0,1,80.561,83.561,1.5
16,17,ctl,ctl04,,8,,0,1,85.061,88.061,2
17,18,enc,enc11,old12,6,,0,1,90.06,93.06,7.5
18,19,enc,enc12,old22,8,,0,1,100.559,103.559,5
19,20,enc,enc13,old66,5,,0,1,108.559,111.558,1.5
20,21,enc,enc14,old14,9,,0,1,113.058,116.058,3
21,22,enc,enc15,old36,9,,0,1,119.058,122.057,1
22,23,enc,enc16,old33,5,,0,1,123.057,126.057,1.5
23,24,enc,enc17,old18,5,,0,1,127.557,130.557,8.5
24,25,enc,enc18,old03,5,,0,1,139.056,142.056,2
25,26,ctl,ctl05,,8,,0,1,144.055,147.055,1
26,27,ctl,ctl06,,5,,0,1,148.055,151.055,1.5
27,28,enc,enc19,old40,8,,0,1,152.555,155.554,6.5
28,29,enc,enc20,old76,6,,0,1,162.054,165.053,1.5
29,30,enc,enc21,old53,5,,0,1,166.553,169.553,6.5
30,31,ctl,ctl07,,5,,0,1,176.052,179.052,3.5
31,32,enc,enc22,old71,6,,0,1,182.552,185.552,8
32,33,enc,enc23,old13,5,,0,1,193.551,196.551,13
33,34,ctl,ctl08,,6,,0,1,209.549,212.549,1
34,35,enc,enc24,old08,8,,0,1,213.549,216.549,2.5
35,36,enc,enc25,old41,5,,0,1,219.048,222.048,1.5
36,37,enc,enc26,old62,9,,0,1,223.548,226.548,3.5
37,38,enc,enc27,old43,8,,0,1,230.047,233.047,2
38,39,enc,enc28,old24,9,,0,1,235.047,238.047,3
39,40,enc,enc29,old28,8,,0,1,241.046,244.046,7
40,41,enc,enc30,old65,6,,0,1,251.045,254.045,1
41,42,ctl,ctl09,,9,,0,1,255.045,258.045,0.5
42,43,ctl,ctl10,,8,,0,1,258.545,261.544,1
43,44,enc,enc31,old09,9,,0,1,262.544,265.544,0.5
44,45,enc,enc32,old78,6,,0,1,266.044,269.044,7
45,46,enc,enc33,old26,9,,0,1,276.043,279.043,4
46,47,enc,enc34,old21,6,,0,1,283.042,286.042,2
47,48,ctl,ctl11,,5,,0,1,288.042,291.042,2.5
48,49,enc,enc35,old69,5,,0,1,293.541,296.541,4.5
49,50,enc,enc36,old06,9,,0,1,301.041,304.041,0.5
50,51,ctl,ctl12,,9,,0,1,304.54,307.54,3
51,52,enc,enc37,old07,8,,0,1,310.54,313.54,2
52,53,ctl,ctl13,,6,,0,1,315.539,318.539,0.5
53,54,ctl,ctl14,,6,,0,1,319.039,322.039,1
54,55,ctl,ctl15,,6,,0,1,323.039,326.038,2.5
55,56,ctl,ctl16,,9,,0,1,328.538,331.538,6.5
56,57,enc,enc38,old47,6,,0,1,338.037,341.037,9.5
57,58,enc,enc39,old54,6,,0,1,350.536,353.536,3
58,59,enc,enc40,old61,5,,0,1,356.536,359.535,3
59,60,enc,enc41,old68,6,,0,1,362.535,365.535,1
60,61,enc,enc42,old63,9,,0,1,366.535,369.534,2
61,62,enc,enc43,old15,8,,0,1,371.534,374.534,1
62,63,enc,enc44,old37,9,,0,1,375.534,378.534,0.5
63,64,enc,enc45,old19,8,,0,1,379.033,382.033,2.5
64,65,enc,enc46,old32,9,,0,1,384.533,387.533,8.5
65,66,enc,enc47,old27,6,,0,1,396.032,399.032,5.5
66,67,enc,enc48,old04,6,,0,1,404.531,407.531,2
67,68,enc,enc49,old45,8,,0,1,409.531,412.53,6
68,69,enc,enc50,old44,9,,0,1,418.53,421.53,6
69,70,enc,enc51,old11,6,,0,1,427.529,430.529,1.5
70,71,ctl,ctl17,,8,,0,1,432.029,435.028,2
