,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
44,45,enc,enc32,old67,6,,0,1,266.044,269.044,7
45,46,enc,enc33,old24,9,,0,1,276.043,279.043,4
46,47,enc,enc34,old19,6,,0,1,283.042,286.042,2
47,48,ctl,ctl11,,5,,0,1,288.042,291.042,2.5
48,49,enc,enc35,old77,5,,0,1,293.541,296.541,4.5
49,50,enc,enc36,old08,9,,0,1,301.041,304.041,0.5
50,51,ctl,ctl12,,9,,0,1,304.541,307.54,3
51,52,enc,enc37,old01,8,,0,1,310.54,313.54,2
52,53,ctl,ctl13,,6,,0,1,315.54,318.539,0.5
53,54,ctl,ctl14,,6,,0,1,319.039,322.039,1
54,55,ctl,ctl15,,6,,0,1,323.039,326.039,2.5
55,56,ctl,ctl16,,9,,0,1,328.538,331.538,6.5
56,57,enc,enc38,old46,6,,0,1,338.038,341.037,9.5
57,58,enc,enc39,old57,6,,0,1,350.536,353.536,3
58,59,enc,enc40,old65,5,,0,1,356.536,359.536,3
59,60,enc,enc41,old78,6,,0,1,362.535,365.535,1
60,61,enc,enc42,old59,9,,0,1,366.535,369.535,2
61,62,enc,enc43,old16,8,,0,1,371.535,374.534,1
62,63,enc,enc44,old32,9,,0,1,375.534,378.534,0.5
63,64,enc,enc45,old15,8,,0,1,379.034,382.034,2.5
64,65,enc,enc46,old27,9,,0,1,384.533,387.533,8.5
65,66,enc,enc47,old33,6,,0,1,396.032,399.032,5.5
66,67,enc,enc48,old10,6,,0,1,404.532,407.531,2
67,68,enc,enc49,old52,8,,0,1,409.531,412.531,6
68,69,enc,enc50,old41,9,,0,1,418.53,421.53,6
69,70,enc,enc51,old04,6,,0,1,427.529,430.529,1.5
70,71,ctl,ctl17,,8,,0,1,432.029,435.029,2
71,72,enc,enc52,old51,5,,0,1,437.029,440.028,1.5
72,73,ctl,ctl18,,9,,0,1,441.528,444.528,4
73,74,ctl,ctl19,,8,,0,1,448.528,451.527,0.5
74,75,ctl,ctl20,,5,,0,1,452.027,455.027,6
75,76,enc,enc53,old53,9,,0,1,461.026,464.026,0.5
76,77,enc,enc54,old48,8,,0,1,464.526,467.526,2.5
77,78,enc,enc55,old54,8,,0,1,470.026,473.025,1.5
78,79,enc,enc56,old29,6,,0,1,474.525,477.525,2.5
79,80,ctl,ctl21,,5,,0,1,480.025,483.025,5.5
80,81,enc,enc57,old63,9,,0,1,488.524,491.524,4.5
81,82,ctl,ctl22,,8,,0,1,496.023,499.023,2.5
82,83,enc,enc58,old71,9,,0,1,501.523,504.523,6.5
83,84,ctl,ctl23,,9,,0,1,511.022,514.022,6.5
84,85,ctl,ctl24,,8,,0,1,520.521,523.521,1.5
85,86,ctl,ctl25,,9,,0,1,525.021,528.021,4.5
86,87,ctl,ctl26,,5,,0,1,532.52,535.52,1.5
87,88,enc,enc59,old62,5,,0,1,537.02,540.019,0.5
88,89,ctl,ctl27,,6,,0,1,540.519,543.519,10.5
89,90,ctl,ctl28,,6,,0,1,554.018,557.018,4.5
90,91,enc,enc60,old58,8,,0,1,561.517,564.517,2
91,92,ctl,ctl29,,9,,0,1,566.517,569.517,1.5
92,93,enc,enc61,old06,8,,0,1,571.017,574.016,12.5
93,94,enc,enc62,old36,5,,0,1,586.515,589.515,2
94,95,enc,enc63,old73,8,,0,1,591.515,594.515,1
95,96,ctl,ctl30,,8,,0,1,595.514,598.514,4
96,97,enc,enc64,old76,9,,0,1,602.514,605.514,0.5
97,98,enc,enc65,old72,8,,0,1,606.014,609.013,4
98,99,enc,enc66,old66,8,,0,1,613.013,616.013,3.5
99,100,ctl,ctl31,,8,,0,1,619.512,622.512,1
100,101,ctl,ctl32,,5,,0,1,623.512,626.512,0.5
101,102,enc,enc67,old09,5,,0,1,627.012,630.011,2.5
102,103,ctl,ctl33,,9,,0,1,632.511,635.511,0.5
103,104,ctl,ctl34,,9,,0,1,636.011,639.011,9
104,105,ctl,ctl35,,6,,0,1,648.01,651.01,2
105,106,enc,enc68,old03,9,,0,1,653.009,656.009,0.5
106,107,ctl,ctl36,,6,,0,1,656.509,659.509,2
107,108,ctl,ctl37,,5,,0,1,661.509,664.508,4.5
108,109,ctl,ctl38,,6,,0,1,669.008,672.008,4.5
109,110,enc,enc69,old38,5,,0,1,676.507,679.507,3.5
110,111,enc,enc70,old43,9,,0,1,683.007,686.006,1.5
111,112,enc,enc71,old34,8,,0,1,687.506,690.506,4.5
112,113,enc,enc72,old18,6,,0,1,695.006,698.005,0.5
113,114,enc,enc73,old74,9,,0,1,698.505,701.505,0.5
114,115,ctl,ctl39,,9,,0,1,702.005,705.005,5
115,116,enc,enc74,old45,5,,0,1,710.004,713.004,4.5
116,117,enc,enc75,old50,6,,0,1,717.504,720.503,5.5
117,118,enc,enc76,old23,5,,0,1,726.003,729.003,1
118,119,enc,enc77,old28,5,,0,1,730.002,733.002,0.5
119,120,enc,enc78,old26,8,,0,1,733.502,736.502,13.5
