,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
0,1,ctl,ctl0,,9,2,1765,0,0.097,3.097,2
1,2,enc,enc00,,5,2,1186,0,5.097,8.096,3
2,3,enc,enc000,,9,2,1315,0,11.096,14.096,2
3,4,ctl,ctl01,,6,2,1994,0,16.096,19.096,1
4,5,enc,enc01,old64,8,2,1905,0,20.095,23.095,8
5,6,enc,enc02,old13,5,2,1412,0,31.094,34.094,7.5
6,7,enc,enc03,old58,5,2,1480,0,41.593,44.593,0.5
7,8,enc,enc04,old46,6,2,2604,0,45.093,48.093,6
8,9,enc,enc05,old42,5,2,1769,0,54.092,57.092,2
9,10,enc,enc06,old67,9,2,2435,0,59.092,62.092,2
10,11,ctl,ctl02,,5,2,1532,0,64.092,67.091,4
11,12,ctl,ctl03,,6,2,1286,0,71.091,74.091,2.5
12,13,ctl,ctl04,,6,2,1029,0,76.59,79.59,1.5
13,14,ctl,ctl05,,9,2,912,0,81.09,84.09,5
14,15,enc,enc07,old60,6,2,1433,0,89.089,92.089,1
15,16,enc,enc08,old03,8,2,2302,0,93.089,96.089,3
16,17,ctl,ctl06,,9,2,1377,0,99.088,102.088,3
17,18,enc,enc09,old50,9,2,1516,0,105.088,108.088,2.5
18,19,enc,enc10,old12,5,2,1981,0,110.587,113.587,6.5
19,20,enc,enc11,old37,9,2,1993,0,120.086,123.086,2.5
20,21,enc,enc12,old30,5,2,2100,0,125.586,128.586,2
21,22,enc,enc13,old71,8,2,2247,0,130.586,133.585,4.5
22,23,enc,enc14,old73,8,2,1574,0,138.085,141.085,4.5
23,24,enc,enc15,old78,9,2,2141,0,145.584,148.584,2.5
24,25,enc,enc16,old69,8,2,2189,0,151.084,154.083,1
25,26,enc,enc17,old09,5,2,2989,0,155.083,158.083,1.5
26,27,ctl,ctl07,,5,2,1230,0,159.583,162.583,4
27,28,ctl,ctl08,,8,2,833,0,166.582,169.582,3
28,29,enc,enc18,old27,8,2,1165,0,172.582,175.582,1
29,30,enc,enc19,old26,8,2,1716,0,176.581,179.581,1
30,31,enc,enc20,old25,5,2,1422,0,180.581,183.581,0.5
31,32,enc,enc21,old66,9,2,1548,0,184.081,187.08,3.5
32,33,enc,enc22,old16,9,2,1128,0,190.58,193.58,4.5
33,34,ctl,ctl09,,8,2,881,0,198.079,201.079,9.5
34,35,enc,enc23,old07,6,2,1046,0,210.578,213.578,3.5
35,36,ctl,ctl10,,9,2,830,0,217.078,220.078,4
36,37,enc,enc24,old18,8,2,882,0,224.077,227.077,4
37,38,enc,enc25,old43,8,2,1388,0,231.077,234.076,1
38,39,enc,enc26,old14,9,2,1819,0,235.076,238.076,6
39,40,enc,enc27,old52,5,2,1461,0,244.075,247.075,6.5
40,41,enc,enc28,old33,6,2,1253,0,253.575,256.574,2
41,42,enc,enc29,old47,9,2,1674,0,258.574,261.574,1.5
42,43,enc,enc30,old48,8,2,1726,0,263.074,266.073,2.5
43,44,enc,enc31,old38,6,2,1548,0,268.573,271.573,4.5
44,45,enc,enc32,old10,6,2,1208,0,276.073,279.072,0.5
45,46,ctl,ctl11,,6,2,975,0,279.572,282.572,1
46,47,enc,enc33,old06,9,2,958,0,283.572,286.572,1.5
47,48,enc,enc34,old56,8,2,913,0,288.071,291.071,2
48,49,ctl,ctl12,,6,2,751,0,293.071,296.071,4
49,50,enc,enc35,old05,9,2,887,0,300.07,303.07,2
50,51,enc,enc36,old54,8,2,951,0,305.07,308.07,2.5
51,52,enc,enc37,old22,9,2,891,0,310.569,313.569,2
52,53,enc,enc38,old76,6,2,895,0,315.569,318.569,14.5
53,54,enc,enc39,old15,5,2,1256,0,333.067,336.067,4
54,55,ctl,ctl13,,5,2,801,0,340.067,343.067,1.5
55,56,enc,enc40,old19,6,2,929,0,344.566,347.566,1
56,57,ctl,ctl14,,9,2,862,0,348.566,351.566,3
57,58,ctl,ctl15,,8,2,800,0,354.565,357.565,5.5
58,59,ctl,ctl16,,9,2,891,0,363.065,366.064,2
59,60,enc,enc41,old45,6,2,695,0,368.064,371.064,2.5
60,61,enc,enc42,old29,8,2,743,0,373.564,376.564,3
61,62,enc,enc43,old31,9,2,1125,0,379.563,382.563,3
62,63,enc,enc44,old75,5,2,1232,0,385.563,388.562,2
63,64,enc,enc45,old61,6,2,869,0,390.562,393.562,5
64,65,enc,enc46,old53,9,2,1007,0,398.562,401.561,4.5
65,66,ctl,ctl17,,8,2,665,0,406.061,409.061,10.5
66,67,enc,enc47,old70,6,2,1026,0,419.56,422.559,2.5
67,68,enc,enc48,old32,9,2,833,0,425.059,428.059,2.5
68,69,ctl,ctl18,,5,2,725,0,430.559,433.558,6
69,70,ctl,ctl19,,5,2,636,0,439.558,442.558,3.5
70,71,enc,enc49,old23,6,2,920,0,446.057,449.057,1.5
71,72,ctl,ctl20,,8,2,653,0,450.557,453.557,2.5
72,73,ctl,ctl21,,9,2,747,0,456.056,459.056,4
73,74,enc,enc50,old04,8,2,739,0,463.056,466.056,2
74,75,enc,enc51,old63,9,2,768,0,468.055,471.055,3
75,76,ctl,ctl22,,8,2,718,0,474.055,477.055,3
76,77,enc,enc52,old41,8,2,794,0,480.054,483.054,4
77,78,enc,enc53,old24,9,2,854,0,487.054,490.053,0.5
78,79,ctl,ctl23,,9,2,890,0,490.553,493.553,8
79,80,ctl,ctl24,,6,2,630,0,501.552,504.552,3
80,81,enc,enc54,old40,5,2,568,0,507.552,510.552,0.5
81,82,enc,enc55,old36,8,2,1325,0,511.052,514.051,1.5
82,83,enc,enc56,old35,5,2,962,0,515.551,518.551,4
83,84,ctl,ctl25,,6,2,845,0,522.55,525.55,5
84,85,enc,enc57,old77,6,2,1141,0,530.55,533.549,7.5
85,86,ctl,ctl26,,6,2,726,0,541.049,544.049,1
86,87,ctl,ctl27,,9,2,825,0,545.048,548.048,1.5
87,88,enc,enc58,old17,5,2,1117,0,549.548,552.548,0.5
88,89,enc,enc59,old74,6,2,1288,0,553.048,556.047,1.5
89,90,enc,enc60,old49,8,2,1049,0,557.547,560.547,2
90,91,ctl,ctl28,,5,2,699,0,562.547,565.547,1
91,92,ctl,ctl29,,8,2,690,0,566.547,569.546,5
92,93,ctl,ctl30,,9,2,735,0,574.546,577.546,2
93,94,ctl,ctl31,,6,2,711,0,579.545,582.545,5.5
94,95,enc,enc61,old34,5,2,1013,0,588.045,591.044,0.5
95,96,ctl,ctl32,,5,2,766,0,591.544,594.544,8
96,97,enc,enc62,old57,5,2,987,0,602.543,605.543,1
97,98,ctl,ctl33,,5,2,725,0,606.543,609.543,0.5
98,99,enc,enc63,old08,5,2,1027,0,610.043,613.042,3.5
99,100,enc,enc64,old11,9,2,944,0,616.542,619.542,1.5
100,101,enc,enc65,old59,9,2,1185,0,621.042,624.041,2.5
101,102,enc,enc66,old68,5,2,1018,0,626.541,629.541,9.5
102,103,enc,enc67,old65,8,2,902,0,639.04,642.04,0.5
103,104,ctl,ctl34,,8,2,825,0,642.54,645.539,1
104,105,enc,enc68,old28,6,2,1125,0,646.539,649.539,3
105,106,enc,enc69,old01,6,2,922,0,652.539,655.539,1
106,107,ctl,ctl35,,8,2,849,0,656.538,659.538,2
107,108,ctl,ctl36,,6,2,750,0,661.538,664.538,0.5
108,109,enc,enc70,old62,5,2,1016,0,665.038,668.037,2
109,110,ctl,ctl37,,5,2,766,0,670.037,673.037,8.5
110,111,enc,enc71,old44,6,2,912,0,681.536,684.536,1.5
111,112,enc,enc72,old02,8,2,850,0,686.036,689.036,1
112,113,enc,enc73,old51,9,2,1075,0,690.035,693.035,1
113,114,enc,enc74,old21,8,2,1330,0,694.035,697.035,4
114,115,enc,enc75,old72,9,2,754,0,701.034,704.034,9.5
115,116,ctl,ctl38,,8,2,826,0,713.533,716.533,4.5
116,117,ctl,ctl39,,9,2,750,0,721.033,724.032,0.5
117,118,enc,enc76,old55,6,2,880,0,724.532,727.532,4
118,119,enc,enc77,old39,5,2,991,0,731.532,734.531,1
119,120,enc,enc78,old20,6,2,1008,0,735.531,738.531,11.5
