,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
0,1,ctl,ctl0,,9,1,1043,0,0.021,3.03,2
1,2,enc,enc00,,5,1,1165,0,5.019,8.028,3
2,3,enc,enc000,,9,1,1100,0,11.02,14.029,2
3,4,ctl,ctl01,,6,1,973,0,16.019,19.028,1
4,5,enc,enc01,old61,8,1,1097,0,20.031,23.04,8
5,6,enc,enc02,old10,5,1,626,0,31.03,34.039,7.5
6,7,enc,enc03,old62,5,1,1135,0,41.528,44.537,0.5
7,8,enc,enc04,old40,6,1,1224,0,45.039,48.048,6
8,9,enc,enc05,old43,5,1,1078,0,54.049,57.058,2
9,10,enc,enc06,old71,9,1,1032,0,59.047,62.056,2
10,11,ctl,ctl02,,5,1,1313,0,64.046,67.055,4
11,12,ctl,ctl03,,6,1,1053,0,71.05,74.059,2.5
12,13,ctl,ctl04,,6,1,561,0,76.55,79.559,1.5
13,14,ctl,ctl05,,9,1,632,0,81.046,84.055,5
14,15,enc,enc07,old53,6,1,832,0,89.054,92.063,1
15,16,enc,enc08,old12,8,1,1036,0,93.066,96.075,3
16,17,ctl,ctl06,,9,1,683,0,99.067,102.076,3
17,18,enc,enc09,old44,9,1,1082,0,105.068,108.077,2.5
18,19,enc,enc10,old13,5,1,958,0,110.568,113.577,6.5
19,20,enc,enc11,old31,9,1,1197,0,120.08,123.089,2.5
20,21,enc,enc12,old27,5,1,1338,0,125.579,128.588,2
21,22,enc,enc13,old68,8,1,947,0,130.578,133.587,4.5
22,23,enc,enc14,old70,8,1,762,0,138.083,141.092,4.5
23,24,enc,enc15,old66,9,1,1480,0,145.589,148.598,2.5
24,25,enc,enc16,old75,8,1,1196,0,151.089,154.098,1
25,26,enc,enc17,old03,5,1,1024,0,155.101,158.11,1.5
26,27,ctl,ctl07,,5,1,798,0,159.598,162.607,4
27,28,ctl,ctl08,,8,1,594,0,166.602,169.611,3
28,29,enc,enc18,old28,8,1,953,0,172.603,175.612,1
29,30,enc,enc19,old18,8,1,1374,0,176.598,179.607,1
30,31,enc,enc20,old17,5,1,986,0,180.594,183.603,0.5
31,32,enc,enc21,old76,9,1,1116,0,184.104,187.113,3.5
32,33,enc,enc22,old26,9,1,981,0,190.607,193.616,4.5
33,34,ctl,ctl09,,8,1,1058,0,198.113,201.122,9.5
34,35,enc,enc23,old02,6,1,786,0,210.617,213.626,3.5
35,36,ctl,ctl10,,9,1,675,0,217.12,220.129,4
36,37,enc,enc24,old21,8,1,615,0,224.124,227.133,4
37,38,enc,enc25,old49,8,1,1187,0,231.128,234.137,1
38,39,enc,enc26,old22,9,1,744,0,235.123,238.132,6
39,40,enc,enc27,old51,5,1,892,0,244.134,247.143,6.5
40,41,enc,enc28,old34,6,1,733,0,253.645,256.654,2
41,42,enc,enc29,old52,9,1,1118,0,258.644,261.653,1.5
42,43,enc,enc30,old50,8,1,966,0,263.14,266.149,2.5
43,44,enc,enc31,old32,6,1,1098,0,268.64,271.649,4.5
44,45,enc,enc32,old01,6,1,711,0,276.146,279.155,0.5
45,46,ctl,ctl11,,6,1,705,0,279.656,282.665,1
46,47,enc,enc33,old09,9,1,637,0,283.652,286.661,1.5
47,48,enc,enc34,old63,8,1,1213,0,288.148,291.157,2
48,49,ctl,ctl12,,6,1,694,0,293.147,296.156,4
49,50,enc,enc35,old04,9,1,986,0,300.151,303.16,2
50,51,enc,enc36,old57,8,1,1196,0,305.149,308.158,2.5
51,52,enc,enc37,old23,9,1,2112,0,310.649,313.658,2
52,53,enc,enc38,old73,6,1,777,0,315.647,318.656,14.5
53,54,enc,enc39,old19,5,1,810,0,333.15,336.159,4
54,55,ctl,ctl13,,5,1,734,0,340.154,343.163,1.5
55,56,enc,enc40,old15,6,1,509,0,344.651,347.66,1
56,57,ctl,ctl14,,9,1,745,0,348.663,351.672,3
57,58,ctl,ctl15,,8,1,583,0,354.664,357.673,5.5
58,59,ctl,ctl16,,9,1,770,0,363.173,366.182,2
59,60,enc,enc41,old46,6,1,1252,0,368.171,371.18,2.5
60,61,enc,enc42,old29,8,1,840,0,373.671,376.68,3
61,62,enc,enc43,old39,9,1,503,0,379.672,382.681,3
62,63,enc,enc44,old78,5,1,974,0,385.673,388.682,2
63,64,enc,enc45,old65,6,1,824,0,390.671,393.68,5
64,65,enc,enc46,old58,9,1,887,0,398.679,401.688,4.5
65,66,ctl,ctl17,,8,1,693,0,406.185,409.194,10.5
66,67,enc,enc47,old67,6,1,474,0,419.692,422.701,2.5
67,68,enc,enc48,old35,9,1,895,0,425.191,428.2,2.5
68,69,ctl,ctl18,,5,1,979,0,430.691,433.7,6
69,70,ctl,ctl19,,5,1,696,0,439.701,442.71,3.5
70,71,enc,enc49,old25,6,1,529,0,446.204,449.213,1.5
