,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
0,1,enc,enc00,,8,1,868,0,0.085,3.085,4.5
1,2,enc,enc000,,9,1,818,0,7.585,10.584,0.5
2,3,ctl,ctl0,,8,3,1417,0,11.084,14.084,0.5
3,4,enc,enc01,old65,6,3,417,0,14.584,17.584,6.5
4,5,enc,enc02,old06,5,1,918,0,24.083,27.083,2
5,6,enc,enc03,old16,6,3,917,0,29.083,32.083,1.5
6,7,enc,enc04,old66,9,3,1418,0,33.582,36.582,1
7,8,enc,enc05,old58,8,1,1840,0,37.582,40.582,8.5
8,9,enc,enc06,old52,9,3,919,0,49.081,52.081,2
9,10,enc,enc07,old34,8,3,919,0,54.081,57.081,2.5
10,11,ctl,ctl01,,8,3,419,0,59.581,62.58,1.5
11,12,ctl,ctl02,,5,3,920,0,64.08,67.08,1.5
12,13,enc,enc08,old46,6,1,838,0,68.58,71.579,0.5
13,14,ctl,ctl03,,6,3,420,0,72.079,75.079,0.5
14,15,enc,enc09,old21,5,1,1603,0,75.579,78.579,2
15,16,enc,enc10,old29,6,1,1645,0,80.579,83.579,1.5
16,17,ctl,ctl04,,8,3,2421,0,85.078,88.078,2
17,18,enc,enc11,old07,6,1,1444,0,90.078,93.078,7.5
18,19,enc,enc12,old22,8,1,1303,0,100.577,103.577,5
19,20,enc,enc13,old69,5,3,1421,0,108.577,111.576,1.5
20,21,enc,enc14,old17,9,3,1922,0,113.076,116.076,3
21,22,enc,enc15,old28,9,3,922,0,119.076,122.075,1
22,23,enc,enc16,old32,5,3,1922,0,123.075,126.075,1.5
23,24,enc,enc17,old19,5,1,2103,0,127.575,130.575,8.5
24,25,enc,enc18,old11,5,3,923,0,139.074,142.074,2
25,26,ctl,ctl05,,8,3,924,0,144.074,147.074,1
26,27,ctl,ctl06,,5,3,1924,0,148.073,151.073,1.5
27,28,enc,enc19,old44,8,1,1329,0,152.573,155.573,6.5
28,29,enc,enc20,old74,6,3,425,0,162.072,165.072,1.5
29,30,enc,enc21,old56,5,3,929,0,166.572,169.572,6.5
30,31,ctl,ctl07,,5,3,1426,0,176.071,179.071,3.5
31,32,enc,enc22,old75,6,1,1509,0,182.571,185.57,8
32,33,enc,enc23,old13,5,3,1425,0,193.57,196.57,13
33,34,ctl,ctl08,,6,3,426,0,209.569,212.568,1
34,35,enc,enc24,old08,8,1,1421,0,213.568,216.568,2.5
35,36,enc,enc25,old40,5,3,927,0,219.068,222.068,1.5
36,37,enc,enc26,old57,9,3,1428,0,223.567,226.567,3.5
37,38,enc,enc27,old48,8,1,1948,0,230.067,233.067,2
38,39,enc,enc28,old25,9,3,2428,0,235.067,238.066,3
