,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
0,1,ctl,ctl0,,5,3,1922,0,0.039,3.039,1.5
1,2,enc,enc00,,8,3,1400,0,4.539,7.538,0.5
2,3,enc,enc000,,9,3,1362,0,8.038,11.038,0.5
3,4,ctl,ctl01,,8,3,1248,0,11.538,14.538,5.5
4,5,enc,enc01,old63,6,3,1810,0,20.037,23.037,0.5
5,6,enc,enc02,old02,5,3,2056,0,23.537,26.537,1
6,7,enc,enc03,old16,6,3,1806,0,27.537,30.537,1
7,8,enc,enc04,old69,9,3,1704,0,31.537,34.536,1.5
8,9,enc,enc05,old60,8,3,1566,0,36.036,39.036,2
9,10,enc,enc06,old52,9,3,1768,0,41.036,44.036,3
10,11,ctl,ctl02,,5,3,748,0,47.035,50.035,0.5
11,12,ctl,ctl03,,6,3,1004,0,50.535,53.535,4
12,13,enc,enc07,old32,8,3,1228,0,57.534,60.534,2.5
13,14,ctl,ctl04,,8,3,1429,0,63.034,66.034,1.5
14,15,enc,enc08,old51,6,3,1709,0,67.534,70.533,2
15,16,enc,enc09,old21,5,3,1899,0,72.533,75.533,3.5
16,17,ctl,ctl05,,8,3,846,0,79.033,82.033,0.5
17,18,enc,enc10,old34,6,3,1390,0,82.533,85.532,2.5
18,19,enc,enc11,old08,6,3,1680,0,88.032,91.032,0.5
19,20,enc,enc12,old24,8,3,1323,0,91.532,94.532,1
20,21,enc,enc13,old77,5,3,2047,0,95.532,98.531,1.5
21,22,enc,enc14,old14,9,3,2197,0,100.031,103.031,2.5
22,23,enc,enc15,old28,9,3,2116,0,105.531,108.53,3
23,24,enc,enc16,old31,5,3,1639,0,111.53,114.53,1
24,25,enc,enc17,old19,5,3,2576,0,115.53,118.53,1.5
25,26,ctl,ctl06,,5,3,1620,0,120.03,123.029,1.5
26,27,enc,enc18,old12,5,3,1803,0,124.529,127.529,1
27,28,enc,enc19,old42,8,3,2294,0,128.529,131.529,2.5
28,29,ctl,ctl07,,5,3,959,0,134.029,137.028,2.5
29,30,enc,enc20,old67,6,3,1687,0,139.528,142.528,0.5
30,31,enc,enc21,old53,5,3,2070,0,143.028,146.028,5.5
31,32,enc,enc22,old72,6,3,1926,0,151.527,154.527,5.5
32,33,enc,enc23,old04,5,3,1906,0,160.026,163.026,2
33,34,enc,enc24,old10,8,3,1997,0,165.026,168.026,1
34,35,enc,enc25,old43,5,3,1621,0,169.026,172.026,3
35,36,enc,enc26,old58,9,3,1693,0,175.025,178.025,3.5
36,37,ctl,ctl08,,6,3,811,0,181.525,184.525,0.5
37,38,ctl,ctl09,,9,3,1138,0,185.024,188.024,1.5
38,39,ctl,ctl10,,8,3,898,0,189.524,192.524,9.5
39,40,ctl,ctl11,,5,3,778,0,202.023,205.023,2
40,41,enc,enc27,old40,8,3,1600,0,207.023,210.023,2
41,42,ctl,ctl12,,9,3,1119,0,212.022,215.022,1
42,43,enc,enc28,old23,9,3,2525,0,216.022,219.022,0.5
43,44,ctl,ctl13,,6,3,1865,0,219.522,222.522,0.5
44,45,enc,enc29,old38,8,3,2519,0,223.022,226.021,2
45,46,enc,enc30,old55,6,3,1380,0,228.021,231.021,4.5
46,47,enc,enc31,old09,9,3,1763,0,235.521,238.52,3.5
47,48,enc,enc32,old73,6,3,2191,0,242.02,245.02,8
48,49,enc,enc33,old25,9,3,1962,0,253.019,256.019,9
49,50,enc,enc34,old18,6,3,1914,0,265.018,268.018,0.5
50,51,ctl,ctl14,,6,3,1279,0,268.518,271.518,2.5
51,52,enc,enc35,old68,5,3,1988,0,274.018,277.017,8.5
52,53,enc,enc36,old11,9,3,2550,0,285.517,288.516,0.5
53,54,enc,enc37,old05,8,3,1714,0,289.016,292.016,5.5
54,55,enc,enc38,old44,6,3,1862,0,297.516,300.515,3
55,56,ctl,ctl15,,6,3,885,0,303.515,306.515,4
56,57,ctl,ctl16,,9,3,750,0,310.515,313.514,6.5
57,58,enc,enc39,old59,6,3,2275,0,320.014,323.014,0.5
58,59,enc,enc40,old62,5,3,1687,0,323.514,326.513,11.5
59,60,enc,enc41,old75,6,3,1601,0,338.013,341.012,9.5
60,61,ctl,ctl17,,8,3,871,0,350.512,353.511,1
61,62,enc,enc42,old65,9,3,1656,0,354.511,357.511,5.5
62,63,enc,enc43,old20,8,3,1557,0,363.011,366.01,1.5
63,64,enc,enc44,old29,9,3,1264,0,367.51,370.51,1
64,65,ctl,ctl18,,9,3,916,0,371.51,374.51,2
65,66,enc,enc45,old22,8,3,1537,0,376.51,379.509,3.5
66,67,enc,enc46,old27,9,3,1847,0,383.009,386.009,1.5
67,68,ctl,ctl19,,8,3,1003,0,387.509,390.508,0.5
68,69,ctl,ctl20,,5,3,2308,0,391.008,394.008,2.5
69,70,ctl,ctl21,,5,3,645,0,396.508,399.508,0.5
70,71,ctl,ctl22,,8,3,901,0,400.008,403.007,2.5
71,72,ctl,ctl23,,9,3,697,0,405.507,408.507,2
72,73,ctl,ctl24,,8,3,693,0,410.507,413.507,11
73,74,enc,enc47,old33,6,3,1819,0,424.506,427.506,1
74,75,enc,enc48,old01,6,3,2363,0,428.505,431.505,1.5
75,76,enc,enc49,old48,8,3,2590,0,433.005,436.005,0.5
76,77,enc,enc50,old47,9,3,2289,0,436.505,439.505,0.5
77,78,enc,enc51,old07,6,3,2426,0,440.005,443.004,2
78,79,ctl,ctl25,,9,3,1178,0,445.004,448.004,1
79,80,ctl,ctl26,,5,3,670,0,449.004,452.004,2
80,81,enc,enc52,old45,5,3,1606,0,454.003,457.003,4
81,82,enc,enc53,old61,9,3,2716,0,461.003,464.003,4.5
82,83,enc,enc54,old41,8,3,2013,0,468.502,471.502,8.5
83,84,enc,enc55,old54,8,3,1966,0,480.001,483.001,1
84,85,ctl,ctl27,,6,3,2166,0,484.001,487.001,6
85,86,enc,enc56,old30,6,3,2352,0,493,496,1.5
86,87,ctl,ctl28,,6,3,845,0,497.5,500.5,13
87,88,enc,enc57,old64,9,,0,1,513.499,516.499,1.5
88,89,enc,enc58,old78,9,3,1224,0,517.998,520.998,1.5
89,90,enc,enc59,old56,5,3,2064,0,522.498,525.498,7.5
90,91,ctl,ctl29,,9,3,1193,0,532.997,535.997,1.5
91,92,enc,enc60,old57,8,3,1752,0,537.497,540.497,3.5
92,93,ctl,ctl30,,8,3,865,0,543.996,546.996,1
93,94,enc,enc61,old03,8,3,1893,0,547.996,550.996,1.5
94,95,ctl,ctl31,,8,3,752,0,552.496,555.496,3.5
95,96,enc,enc62,old35,5,3,1689,0,558.995,561.995,4.5
96,97,ctl,ctl32,,5,3,725,0,566.495,569.494,3
97,98,enc,enc63,old71,8,3,1603,0,572.494,575.494,0.5
98,99,enc,enc64,old66,9,3,2046,0,575.994,578.994,8
99,100,ctl,ctl33,,9,3,1022,0,586.993,589.993,5
100,101,ctl,ctl34,,9,3,694,0,594.992,597.992,0.5
101,102,enc,enc65,old74,8,3,1624,0,598.492,601.492,1
102,103,enc,enc66,old76,8,3,1059,0,602.492,605.492,11.5
103,104,ctl,ctl35,,6,3,979,0,616.991,619.99,2.5
104,105,enc,enc67,old13,5,3,1312,0,622.49,625.49,2
105,106,enc,enc68,old06,9,3,1160,0,627.49,630.49,0.5
106,107,enc,enc69,old37,5,3,2268,0,630.99,633.989,1
