,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
91,92,ctl,ctl29,,8,,0,1,566.764,569.773,5
92,93,ctl,ctl30,,9,,0,1,574.771,577.78,2
93,94,ctl,ctl31,,6,,0,1,579.769,582.778,5.5
94,95,enc,enc61,old37,5,1,1772,0,588.278,591.287,0.5
95,96,ctl,ctl32,,5,,0,1,591.788,594.797,8
96,97,enc,enc62,old57,5,1,1453,0,602.788,605.797,1
97,98,ctl,ctl33,,5,,0,1,606.8,609.809,0.5
98,99,enc,enc63,old01,5,1,1419,0,610.31,613.319,3.5
99,100,enc,enc64,old05,9,1,1924,0,616.813,619.822,1.5
100,101,enc,enc65,old65,9,1,1611,0,621.31,624.319,2.5
101,102,enc,enc66,old66,5,1,1567,0,626.81,629.819,9.5
102,103,enc,enc67,old64,8,1,1374,0,639.314,642.323,0.5
103,104,ctl,ctl34,,8,,0,1,642.824,645.833,1
104,105,enc,enc68,old38,6,1,1964,0,646.82,649.829,3
105,106,enc,enc69,old07,6,1,1859,0,652.821,655.83,1
106,107,ctl,ctl35,,8,,0,1,656.833,659.842,2
107,108,ctl,ctl36,,6,,0,1,661.831,664.84,0.5
108,109,enc,enc70,old53,5,1,1258,0,665.342,668.351,2
109,110,ctl,ctl37,,5,,0,1,670.34,673.349,8.5
110,111,enc,enc71,old41,6,1,1254,0,681.841,684.85,1.5
111,112,enc,enc72,old06,8,1,2413,0,686.338,689.347,1
112,113,enc,enc73,old50,9,1,2425,0,690.35,693.359,1
113,114,enc,enc74,old25,8,1,2549,0,694.362,697.371,4
114,115,enc,enc75,old69,9,1,2945,0,701.366,704.375,9.5
115,116,ctl,ctl38,,8,,0,1,713.87,716.879,4.5
116,117,ctl,ctl39,,9,,0,1,721.376,724.385,0.5
117,118,enc,enc76,old63,6,1,840,0,724.886,727.895,4
118,119,enc,enc77,old30,5,1,1700,0,731.89,734.899,1
119,120,enc,enc78,old18,6,1,1728,0,735.886,738.895,11.5
