,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
28,29,enc,enc18,old29,8,1,1461,0,156.034,159.033,2
29,30,enc,enc19,old16,8,3,1465,0,161.033,164.033,0.5
30,31,enc,enc20,old14,5,3,465,0,164.533,167.533,3.5
31,32,ctl,ctl09,,8,1,739,0,171.032,174.032,7
32,33,enc,enc21,old47,9,1,1395,0,181.032,184.031,2.5
33,34,enc,enc22,old20,9,3,967,0,186.531,189.531,5
34,35,enc,enc23,old01,6,3,467,0,194.531,197.53,1
35,36,enc,enc24,old18,8,1,1351,0,198.53,201.53,10
36,37,enc,enc25,old67,8,3,967,0,211.529,214.529,1.5
37,38,enc,enc26,old24,9,3,1467,0,216.029,219.029,0.5
38,39,enc,enc27,old78,5,3,467,0,219.529,222.529,2.5
39,40,enc,enc28,old38,6,1,1775,0,225.028,228.028,3.5
40,41,ctl,ctl10,,9,1,726,0,231.528,234.528,1
41,42,ctl,ctl11,,6,1,838,0,235.528,238.527,0.5
42,43,ctl,ctl12,,6,1,836,0,239.027,242.027,1.5
43,44,ctl,ctl13,,5,1,719,0,243.527,246.527,7
44,45,enc,enc29,old66,9,3,1470,0,253.526,256.526,7
45,46,enc,enc30,old73,8,1,1178,0,263.525,266.525,2
46,47,ctl,ctl14,,9,1,895,0,268.525,271.525,6.5
47,48,enc,enc31,old35,6,1,1276,0,278.024,281.024,3.5
48,49,enc,enc32,old05,6,3,471,0,284.524,287.524,2.5
49,50,enc,enc33,old11,9,1,2222,0,290.024,293.023,4
50,51,enc,enc34,old54,8,3,472,0,297.023,300.023,3.5
51,52,ctl,ctl15,,8,1,756,0,303.522,306.522,1
52,53,enc,enc35,old10,9,1,1794,0,307.522,310.522,6.5
53,54,ctl,ctl16,,9,3,472,0,317.022,320.021,7.5
54,55,ctl,ctl17,,8,1,846,0,327.521,330.52,2.5
55,56,enc,enc36,old65,8,1,1193,0,333.02,336.02,1.5
56,57,enc,enc37,old19,9,1,1538,0,337.52,340.52,1
57,58,enc,enc38,old51,6,3,974,0,341.52,344.519,3
58,59,ctl,ctl18,,5,1,806,0,347.519,350.519,2.5
59,60,enc,enc39,old22,5,1,1348,0,353.019,356.019,1
60,61,enc,enc40,old21,6,3,476,0,357.018,360.018,9
61,62,enc,enc41,old76,6,3,975,0,369.018,372.017,1.5
62,63,enc,enc42,old37,8,3,1476,0,373.517,376.517,8.5
63,64,enc,enc43,old31,9,1,1452,0,385.016,388.016,8
64,65,ctl,ctl19,,5,1,786,0,396.016,399.015,1.5
65,66,enc,enc44,old44,5,1,1842,0,400.515,403.515,5
66,67,ctl,ctl20,,8,1,820,0,408.515,411.514,1
67,68,ctl,ctl21,,9,1,638,0,412.514,415.514,3
68,69,enc,enc45,old57,6,1,1058,0,418.514,421.514,5
69,70,ctl,ctl22,,8,1,761,0,426.513,429.513,0.5
70,71,enc,enc46,old59,9,1,1501,0,430.013,433.013,1.5
71,72,enc,enc47,old46,6,3,479,0,434.513,437.512,0.5
72,73,enc,enc48,old27,9,1,1709,0,438.012,441.012,2
73,74,enc,enc49,old15,6,1,1540,0,443.012,446.012,1.5
74,75,enc,enc50,old06,8,1,1346,0,447.512,450.511,1
75,76,enc,enc51,old63,9,3,980,0,451.511,454.511,2.5
76,77,enc,enc52,old68,8,3,480,0,457.011,460.011,5.5
77,78,ctl,ctl23,,9,1,679,0,465.51,468.51,2.5
78,79,enc,enc53,old25,9,3,1480,0,471.01,474.01,1.5
79,80,ctl,ctl24,,6,1,930,0,475.51,478.509,0.5
80,81,enc,enc54,old71,5,3,981,0,479.009,482.009,3
81,82,enc,enc55,old32,8,1,1576,0,485.009,488.009,3.5
82,83,enc,enc56,old33,5,3,982,0,491.508,494.508,7.5
83,84,enc,enc57,old49,6,3,482,0,502.008,505.007,2.5
84,85,ctl,ctl25,,6,1,829,0,507.507,510.507,0.5
85,86,enc,enc58,old23,5,3,1483,0,511.007,514.007,1
86,87,enc,enc59,old41,6,1,1977,0,515.007,518.006,4
87,88,enc,enc60,old77,8,3,483,0,522.006,525.006,11.5
88,89,ctl,ctl26,,6,1,602,0,536.505,539.505,0.5
89,90,ctl,ctl27,,9,1,776,0,540.005,543.005,4
90,91,ctl,ctl28,,5,3,485,0,547.004,550.004,0.5
91,92,enc,enc61,old30,5,1,1541,0,550.504,553.504,2.5
92,93,enc,enc62,old55,5,1,1378,0,556.004,559.003,3
93,94,ctl,ctl29,,8,3,485,0,562.003,565.003,1
94,95,enc,enc63,old03,5,1,1253,0,566.003,569.003,2
95,96,enc,enc64,old13,9,3,1486,0,571.002,574.002,0.5
96,97,ctl,ctl30,,9,3,486,0,574.502,577.502,7
97,98,enc,enc65,old58,9,3,487,0,584.501,587.501,0.5
98,99,enc,enc66,old42,5,1,1524,0,588.001,591.001,0.5
99,100,ctl,ctl31,,6,1,876,0,591.501,594.501,0.5
100,101,ctl,ctl32,,5,2,2,0,595.001,598,1.5
101,102,enc,enc67,old61,8,3,487,0,599.5,602.5,3
102,103,enc,enc68,old36,6,1,1612,0,605.5,608.5,1.5
103,104,ctl,ctl33,,5,1,814,0,610,612.999,4.5
104,105,ctl,ctl34,,8,1,648,0,617.499,620.499,0.5
105,106,enc,enc69,old12,6,1,1391,0,620.999,623.998,8
106,107,enc,enc70,old64,5,3,488,0,631.998,634.998,1
107,108,ctl,ctl35,,8,1,1072,0,635.998,638.997,4.5
108,109,ctl,ctl36,,6,1,681,0,643.497,646.497,2
109,110,enc,enc71,old70,6,4,1489,0,648.497,651.496,1
110,111,enc,enc72,old04,8,1,1495,0,652.496,655.496,2
111,112,ctl,ctl37,,5,1,2,0,657.496,660.496,2
112,113,ctl,ctl38,,8,1,675,0,662.496,665.495,10
113,114,enc,enc73,old75,9,1,1334,0,675.495,678.494,3.5
114,115,enc,enc74,old17,8,4,491,0,681.994,684.994,9
115,116,ctl,ctl39,,9,1,672,0,693.993,696.993,0.5
116,117,enc,enc75,old48,9,1,1538,0,697.493,700.493,7
117,118,enc,enc76,old56,6,2,2,0,707.492,710.492,12.5
118,119,enc,enc77,old34,5,1,1825,0,722.991,725.991,2.5
119,120,enc,enc78,old26,6,1,1266,0,728.491,731.49,18.5
