,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
60,61,enc,enc42,old53,9,2,2310,0,366.578,369.578,2
61,62,enc,enc43,old21,8,2,1833,0,371.578,374.578,1
62,63,enc,enc44,old30,9,2,1484,0,375.577,378.577,0.5
63,64,enc,enc45,old23,8,2,1410,0,379.077,382.077,2.5
64,65,enc,enc46,old33,9,2,2021,0,384.577,387.576,8.5
65,66,enc,enc47,old39,6,2,948,0,396.076,399.075,5.5
66,67,enc,enc48,old03,6,2,879,0,404.575,407.575,2
67,68,enc,enc49,old51,8,2,861,0,409.575,412.574,6
68,69,enc,enc50,old40,9,2,1036,0,418.574,421.573,6
69,70,enc,enc51,old13,6,2,1027,0,427.573,430.573,1.5
70,71,ctl,ctl17,,8,2,1306,0,432.073,435.072,2
71,72,enc,enc52,old49,5,2,931,0,437.072,440.072,1.5
72,73,ctl,ctl18,,9,,0,1,441.572,444.572,4
73,74,ctl,ctl19,,8,2,621,0,448.571,451.571,0.5
74,75,ctl,ctl20,,5,2,556,0,452.071,455.071,6
75,76,enc,enc53,old58,9,2,846,0,461.07,464.07,0.5
76,77,enc,enc54,old43,8,2,1051,0,464.57,467.57,2.5
77,78,enc,enc55,old57,8,2,951,0,470.069,473.069,1.5
78,79,enc,enc56,old34,6,2,847,0,474.569,477.569,2.5
79,80,ctl,ctl21,,5,2,943,0,480.068,483.068,5.5
80,81,enc,enc57,old63,9,2,856,0,488.568,491.567,4.5
81,82,ctl,ctl22,,8,2,768,0,496.067,499.067,2.5
82,83,enc,enc58,old76,9,2,1293,0,501.567,504.566,6.5
83,84,ctl,ctl23,,9,2,647,0,511.066,514.066,6.5
84,85,ctl,ctl24,,8,2,641,0,520.565,523.565,1.5
85,86,ctl,ctl25,,9,2,813,0,525.065,528.064,4.5
86,87,ctl,ctl26,,5,2,748,0,532.564,535.564,1.5
87,88,enc,enc59,old59,5,2,833,0,537.064,540.063,0.5
88,89,ctl,ctl27,,6,2,951,0,540.563,543.563,10.5
89,90,ctl,ctl28,,6,2,867,0,554.062,557.062,4.5
90,91,enc,enc60,old56,8,2,1745,0,561.561,564.561,2
91,92,ctl,ctl29,,9,2,953,0,566.561,569.561,1.5
92,93,enc,enc61,old10,8,2,1880,0,571.061,574.06,12.5
93,94,enc,enc62,old38,5,2,1273,0,586.559,589.559,2
94,95,enc,enc63,old78,8,2,2049,0,591.559,594.559,1
95,96,ctl,ctl30,,8,2,689,0,595.559,598.558,4
96,97,enc,enc64,old72,9,2,1743,0,602.558,605.558,0.5
97,98,enc,enc65,old75,8,2,1895,0,606.058,609.057,4
98,99,enc,enc66,old73,8,2,1479,0,613.057,616.057,3.5
99,100,ctl,ctl31,,8,2,1054,0,619.557,622.556,1
100,101,ctl,ctl32,,5,2,1053,0,623.556,626.556,0.5
101,102,enc,enc67,old06,5,2,1259,0,627.056,630.056,2.5
102,103,ctl,ctl33,,9,2,1608,0,632.555,635.555,0.5
103,104,ctl,ctl34,,9,2,759,0,636.055,639.055,9
104,105,ctl,ctl35,,6,2,691,0,648.054,651.054,2
105,106,enc,enc68,old11,9,2,1795,0,653.054,656.053,0.5
106,107,ctl,ctl36,,6,2,1007,0,656.553,659.553,2
107,108,ctl,ctl37,,5,2,760,0,661.553,664.553,4.5
108,109,ctl,ctl38,,6,2,748,0,669.052,672.052,4.5
109,110,enc,enc69,old29,5,2,1441,0,676.552,679.551,3.5
110,111,enc,enc70,old41,9,2,1274,0,683.051,686.051,1.5
111,112,enc,enc71,old32,8,2,2138,0,687.551,690.55,4.5
112,113,enc,enc72,old15,6,2,913,0,695.05,698.05,0.5
113,114,enc,enc73,old69,9,,0,1,698.55,701.55,0.5
114,115,ctl,ctl39,,9,2,687,0,702.049,705.049,5
115,116,enc,enc74,old50,5,2,767,0,710.049,713.049,4.5
116,117,enc,enc75,old42,6,2,982,0,717.548,720.548,5.5
117,118,enc,enc76,old17,5,2,880,0,726.047,729.047,1
118,119,enc,enc77,old37,5,2,1023,0,730.047,733.047,0.5
119,120,enc,enc78,old14,8,2,2360,0,733.547,736.546,13.5
