,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
0,1,enc,enc00,,8,2,1063,0,0.104,3.104,4.5
1,2,enc,enc000,,9,2,810,0,7.604,10.603,0.5
2,3,ctl,ctl0,,8,2,974,0,11.103,14.103,0.5
3,4,enc,enc01,old56,6,2,744,0,14.603,17.603,6.5
4,5,enc,enc02,old11,5,2,670,0,24.102,27.102,2
5,6,enc,enc03,old18,6,2,607,0,29.102,32.102,1.5
6,7,enc,enc04,old68,9,2,647,0,33.601,36.601,1
7,8,enc,enc05,old54,8,2,567,0,37.601,40.601,8.5
8,9,enc,enc06,old43,9,2,617,0,49.1,52.1,2
9,10,enc,enc07,old27,8,2,565,0,54.1,57.099,2.5
10,11,ctl,ctl01,,8,2,768,0,59.599,62.599,1.5
11,12,ctl,ctl02,,5,2,636,0,64.099,67.098,1.5
12,13,enc,enc08,old50,6,2,574,0,68.598,71.598,0.5
13,14,ctl,ctl03,,6,2,1036,0,72.098,75.098,0.5
14,15,enc,enc09,old21,5,2,604,0,75.598,78.597,2
15,16,enc,enc10,old32,6,2,612,0,80.597,83.597,1.5
16,17,ctl,ctl04,,8,2,943,0,85.097,88.097,2
17,18,enc,enc11,old01,6,2,537,0,90.096,93.096,7.5
18,19,enc,enc12,old23,8,2,495,0,100.595,103.595,5
19,20,enc,enc13,old71,5,2,575,0,108.595,111.594,1.5
20,21,enc,enc14,old14,9,2,621,0,113.094,116.094,3
21,22,enc,enc15,old38,9,2,628,0,119.094,122.093,1
22,23,enc,enc16,old30,5,2,619,0,123.093,126.093,1.5
23,24,enc,enc17,old26,5,2,551,0,127.593,130.593,8.5
24,25,enc,enc18,old13,5,2,574,0,139.092,142.092,2
25,26,ctl,ctl05,,8,2,647,0,144.092,147.091,1
26,27,ctl,ctl06,,5,2,619,0,148.091,151.091,1.5
27,28,enc,enc19,old52,8,2,580,0,152.591,155.59,6.5
28,29,enc,enc20,old66,6,2,616,0,162.09,165.09,1.5
29,30,enc,enc21,old61,5,2,663,0,166.589,169.589,6.5
30,31,ctl,ctl07,,5,2,618,0,176.089,179.088,3.5
31,32,enc,enc22,old72,6,2,597,0,182.588,185.588,8
32,33,enc,enc23,old08,5,2,636,0,193.587,196.587,13
33,34,ctl,ctl08,,6,2,666,0,209.586,212.585,1
34,35,enc,enc24,old06,8,2,721,0,213.585,216.585,2.5
35,36,enc,enc25,old47,5,2,675,0,219.085,222.085,1.5
36,37,enc,enc26,old58,9,2,741,0,223.584,226.584,3.5
37,38,enc,enc27,old42,8,2,649,0,230.084,233.084,2
38,39,enc,enc28,old17,9,2,792,0,235.083,238.083,3
39,40,enc,enc29,old31,8,2,630,0,241.083,244.083,7
40,41,enc,enc30,old59,6,2,801,0,251.082,254.082,1
41,42,ctl,ctl09,,9,2,563,0,255.082,258.081,0.5
42,43,ctl,ctl10,,8,2,660,0,258.581,261.581,1
43,44,enc,enc31,old02,9,2,483,0,262.581,265.581,0.5
44,45,enc,enc32,old74,6,2,544,0,266.081,269.08,7
45,46,enc,enc33,old19,9,2,595,0,276.08,279.079,4
46,47,enc,enc34,old24,6,2,644,0,283.079,286.079,2
47,48,ctl,ctl11,,5,2,690,0,288.079,291.078,2.5
48,49,enc,enc35,old70,5,2,604,0,293.578,296.578,4.5
49,50,enc,enc36,old04,9,2,621,0,301.077,304.077,0.5
50,51,ctl,ctl12,,9,2,743,0,304.577,307.577,3
51,52,enc,enc37,old03,8,2,566,0,310.577,313.576,2
52,53,ctl,ctl13,,6,2,504,0,315.576,318.576,0.5
53,54,ctl,ctl14,,6,2,647,0,319.076,322.076,1
54,55,ctl,ctl15,,6,2,581,0,323.075,326.075,2.5
55,56,ctl,ctl16,,9,2,626,0,328.575,331.575,6.5
56,57,enc,enc38,old51,6,2,533,0,338.074,341.074,9.5
57,58,enc,enc39,old64,6,2,648,0,350.573,353.573,3
58,59,enc,enc40,old62,5,2,664,0,356.573,359.572,3
59,60,enc,enc41,old78,6,2,707,0,362.572,365.572,1
60,61,enc,enc42,old53,9,2,625,0,366.572,369.571,2
61,62,enc,enc43,old15,8,2,836,0,371.571,374.571,1
62,63,enc,enc44,old28,9,2,616,0,375.571,378.571,0.5
63,64,enc,enc45,old20,8,2,671,0,379.07,382.07,2.5
64,65,enc,enc46,old36,9,,0,1,384.57,387.57,8.5
65,66,enc,enc47,old35,6,2,649,0,396.069,399.069,5.5
66,67,enc,enc48,old10,6,2,604,0,404.568,407.568,2
67,68,enc,enc49,old41,8,2,623,0,409.568,412.567,6
68,69,enc,enc50,old45,9,2,646,0,418.567,421.567,6
69,70,enc,enc51,old05,6,,0,1,427.566,430.566,1.5
70,71,ctl,ctl17,,8,,0,1,432.066,435.065,2
71,72,enc,enc52,old49,5,2,2826,0,437.065,440.065,1.5
72,73,ctl,ctl18,,9,2,585,0,441.565,444.565,4
73,74,ctl,ctl19,,8,2,645,0,448.564,451.564,0.5
74,75,ctl,ctl20,,5,2,674,0,452.064,455.064,6
75,76,enc,enc53,old55,9,2,534,0,461.063,464.063,0.5
