	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	14.618	3.0	17.618	6.5	Old63	Enc01
1	24.118	3.0	27.117	2.0	Old08	Enc02
2	29.117	3.0	32.117	1.5	Old18	Enc03
3	33.617	3.0	36.616	1.0	Old75	Enc04
4	37.616	3.0	40.616	8.5	Old53	Enc05
5	49.115	3.0	52.115	2.0	Old41	Enc06
6	54.115	3.0	57.115	2.5	Old36	Enc07
7	59.614	3.0	62.614	1.5	False	CTL01
8	64.11399999999999	3.0	67.11399999999999	1.5	False	CTL02
9	68.613	3.0	71.613	0.5	Old46	Enc08
10	72.113	3.0	75.113	0.5	False	CTL03
11	75.613	3.0	78.612	2.0	Old16	Enc09
12	80.612	3.0	83.61200000000001	1.5	Old34	Enc10
13	85.11200000000001	3.0	88.11200000000001	2.0	False	CTL04
14	90.111	3.0	93.111	7.5	Old11	Enc11
15	100.61	3.0	103.61	5.0	Old23	Enc12
16	108.61	3.0	111.609	1.5	Old71	Enc13
17	113.109	3.0	116.109	3.0	Old24	Enc14
18	119.109	3.0	122.108	1.0	Old33	Enc15
19	123.108	3.0	126.108	1.5	Old32	Enc16
20	127.608	3.0	130.608	8.5	Old25	Enc17
21	139.107	3.0	142.107	2.0	Old13	Enc18
22	144.106	3.0	147.106	1.0	False	CTL05
23	148.106	3.0	151.106	1.5	False	CTL06
24	152.606	3.0	155.605	6.5	Old52	Enc19
25	162.105	3.0	165.104	1.5	Old69	Enc20
26	166.604	3.0	169.604	6.5	Old61	Enc21
27	176.103	3.0	179.103	3.5	False	CTL07
28	182.603	3.0	185.603	8.0	Old67	Enc22
29	193.602	3.0	196.601	13.0	Old10	Enc23
30	209.6	3.0	212.6	1.0	False	CTL08
31	213.6	3.0	216.6	2.5	Old09	Enc24
32	219.099	3.0	222.099	1.5	Old51	Enc25
33	223.599	3.0	226.599	3.5	Old62	Enc26
34	230.098	3.0	233.098	2.0	Old43	Enc27
35	235.098	3.0	238.098	3.0	Old26	Enc28
36	241.097	3.0	244.097	7.0	Old30	Enc29
37	251.096	3.0	254.096	1.0	Old58	Enc30
38	255.096	3.0	258.096	0.5	False	CTL09
39	258.596	3.0	261.595	1.0	False	CTL10
40	262.595	3.0	265.595	0.5	Old05	Enc31
41	266.095	3.0	269.095	7.0	Old76	Enc32
42	276.094	3.0	279.094	4.0	Old15	Enc33
43	283.093	3.0	286.093	2.0	Old14	Enc34
44	288.093	3.0	291.093	2.5	False	CTL11
45	293.592	3.0	296.592	4.5	Old72	Enc35
46	301.092	3.0	304.091	0.5	Old03	Enc36
47	304.591	3.0	307.591	3.0	False	CTL12
48	310.591	3.0	313.591	2.0	Old07	Enc37
