	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	16.018	3.0	19.027	1.0	False	CTL01
1	20.013	3.0	23.022	8.0	Old64	Enc01
2	31.013	3.0	34.022	7.5	Old07	Enc02
3	41.511	3.0	44.52	0.5	Old55	Enc03
4	45.021	3.0	48.03	6.0	Old42	Enc04
5	54.03100000000001	3.0	57.04	2.0	Old40	Enc05
6	59.03	3.0	62.038	2.0	Old75	Enc06
7	64.028	3.0	67.03699999999999	4.0	False	CTL02
8	71.032	3.0	74.041	2.5	False	CTL03
9	76.532	3.0	79.541	1.5	False	CTL04
10	81.028	3.0	84.037	5.0	False	CTL05
11	89.035	3.0	92.044	1.0	Old59	Enc07
12	93.031	3.0	96.04	3.0	Old13	Enc08
13	99.03200000000001	3.0	102.041	3.0	False	CTL06
14	105.033	3.0	108.042	2.5	Old46	Enc09
15	110.533	3.0	113.542	6.5	Old10	Enc10
16	120.044	3.0	123.053	2.5	Old36	Enc11
17	125.544	3.0	128.553	2.0	Old39	Enc12
18	130.542	3.0	133.551	4.5	Old66	Enc13
19	138.048	3.0	141.057	4.5	Old71	Enc14
20	145.554	3.0	148.563	2.5	Old78	Enc15
21	151.053	3.0	154.062	1.0	Old70	Enc16
22	155.049	3.0	158.058	1.5	Old08	Enc17
23	159.545	3.0	162.554	4.0	False	CTL07
24	166.549	3.0	169.558	3.0	False	CTL08
25	172.551	3.0	175.56	1.0	Old32	Enc18
26	176.563	3.0	179.572	1.0	Old14	Enc19
27	180.575	3.0	183.584	0.5	Old21	Enc20
28	184.085	3.0	187.094	3.5	Old74	Enc21
29	190.588	3.0	193.597	4.5	Old23	Enc22
30	198.093	3.0	201.102	9.5	False	CTL09
31	210.597	3.0	213.606	3.5	Old03	Enc23
32	217.1	3.0	220.109	4.0	False	CTL10
33	224.104	3.0	227.113	4.0	Old24	Enc24
34	231.108	3.0	234.117	1.0	Old45	Enc25
35	235.104	3.0	238.112	6.0	Old18	Enc26
36	244.114	3.0	247.123	6.5	Old44	Enc27
37	253.625	3.0	256.634	2.0	Old31	Enc28
38	258.624	3.0	261.632	1.5	Old50	Enc29
39	263.12	3.0	266.129	2.5	Old49	Enc30
40	268.62	3.0	271.629	4.5	Old27	Enc31
41	276.126	3.0	279.135	0.5	Old05	Enc32
42	279.636	3.0	282.645	1.0	False	CTL11
