	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	16.096	3.0	19.096	1.0	False	CTL01
1	20.095	3.0	23.095	8.0	Old64	Enc01
2	31.094	3.0	34.094	7.5	Old13	Enc02
3	41.593	3.0	44.593	0.5	Old58	Enc03
4	45.093	3.0	48.093	6.0	Old46	Enc04
5	54.092	3.0	57.092	2.0	Old42	Enc05
6	59.092	3.0	62.092	2.0	Old67	Enc06
7	64.092	3.0	67.09100000000001	4.0	False	CTL02
8	71.09100000000001	3.0	74.09100000000001	2.5	False	CTL03
9	76.59	3.0	79.59	1.5	False	CTL04
10	81.09	3.0	84.09	5.0	False	CTL05
11	89.089	3.0	92.089	1.0	Old60	Enc07
12	93.089	3.0	96.089	3.0	Old03	Enc08
13	99.088	3.0	102.088	3.0	False	CTL06
14	105.088	3.0	108.088	2.5	Old50	Enc09
15	110.587	3.0	113.587	6.5	Old12	Enc10
16	120.086	3.0	123.086	2.5	Old37	Enc11
17	125.586	3.0	128.586	2.0	Old30	Enc12
18	130.586	3.0	133.585	4.5	Old71	Enc13
19	138.085	3.0	141.085	4.5	Old73	Enc14
20	145.584	3.0	148.584	2.5	Old78	Enc15
21	151.084	3.0	154.083	1.0	Old69	Enc16
22	155.083	3.0	158.083	1.5	Old09	Enc17
23	159.583	3.0	162.583	4.0	False	CTL07
24	166.582	3.0	169.582	3.0	False	CTL08
25	172.582	3.0	175.582	1.0	Old27	Enc18
26	176.581	3.0	179.581	1.0	Old26	Enc19
27	180.581	3.0	183.581	0.5	Old25	Enc20
28	184.081	3.0	187.08	3.5	Old66	Enc21
29	190.58	3.0	193.58	4.5	Old16	Enc22
30	198.079	3.0	201.079	9.5	False	CTL09
31	210.578	3.0	213.578	3.5	Old07	Enc23
32	217.078	3.0	220.078	4.0	False	CTL10
33	224.077	3.0	227.077	4.0	Old18	Enc24
34	231.077	3.0	234.076	1.0	Old43	Enc25
35	235.076	3.0	238.076	6.0	Old14	Enc26
36	244.075	3.0	247.075	6.5	Old52	Enc27
37	253.575	3.0	256.574	2.0	Old33	Enc28
38	258.574	3.0	261.574	1.5	Old47	Enc29
39	263.074	3.0	266.073	2.5	Old48	Enc30
40	268.573	3.0	271.573	4.5	Old38	Enc31
41	276.073	3.0	279.072	0.5	Old10	Enc32
42	279.572	3.0	282.572	1.0	False	CTL11
43	283.572	3.0	286.572	1.5	Old06	Enc33
44	288.071	3.0	291.071	2.0	Old56	Enc34
45	293.071	3.0	296.071	4.0	False	CTL12
46	300.07	3.0	303.07	2.0	Old05	Enc35
47	305.07	3.0	308.07	2.5	Old54	Enc36
48	310.569	3.0	313.569	2.0	Old22	Enc37
49	315.569	3.0	318.569	14.0	Old76	Enc38
50	333.067	3.0	336.067	4.0	Old15	Enc39
51	340.067	3.0	343.067	1.5	False	CTL13
52	344.566	3.0	347.566	1.0	Old19	Enc40
53	348.566	3.0	351.566	3.0	False	CTL14
54	354.565	3.0	357.565	5.5	False	CTL15
55	363.065	3.0	366.064	2.0	False	CTL16
56	368.064	3.0	371.064	2.5	Old45	Enc41
57	373.564	3.0	376.564	3.0	Old29	Enc42
