trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	CorrectSource	Stim_RT	onset	stimDurSec	fixOnsetSec	fixlen	ImageID	trial_type	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	0.0	20.051	3.0	23.06	0.5	Old60	Enc01	26.06	8.508999999999999	8.509	46.111	False	8.508999999999999	8.509	23.06
2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	1.822	23.561	3.0	26.57	1.0	Old01	Enc02	29.57	3.5100000000000016	3.5100000000000016	53.131	False	3.5100000000000016	3.5100000000000016	26.57
3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	1.93	27.557	3.0	30.566	1.0	Old24	Enc03	33.566	3.9959999999999987	3.9959999999999987	61.123000000000005	False	3.995999999999999	3.995999999999999	30.566
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	9	1.814	31.569000000000003	3.0	34.578	1.5	Old68	Enc04	37.578	4.012000000000004	4.012000000000004	69.147	False	4.012000000000004	4.012000000000004	34.578
5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	8	1.094	36.065	3.0	39.074	2.0	Old55	Enc05	42.074	4.495999999999995	4.495999999999995	78.139	False	4.495999999999995	4.495999999999995	39.074
6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	9	2.895	41.06399999999999	3.0	44.073	3.0	Old46	Enc06	47.073	4.998999999999995	4.999000000000002	88.137	False	4.998999999999995	4.999000000000002	44.073
9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	8	2.139	57.57899999999999	3.0	60.588	2.5	Old38	Enc07	63.588	7.003999999999991	7.003999999999998	121.167	False	7.003999999999991	7.003999999999998	60.588
11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	6	1.6780000000000002	67.57600000000001	3.0	70.585	2.0	Old47	Enc08	73.585	4.497000000000014	4.496999999999986	141.161	False	4.497000000000014	4.496999999999986	70.585
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	5	2.383	72.574	3.0	75.583	3.5	Old20	Enc09	78.583	4.9979999999999905	4.998000000000005	151.15699999999998	False	4.997999999999991	4.998000000000005	75.583
14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	6	2.5780000000000003	82.587	3.0	85.596	2.5	Old30	Enc10	88.596	3.510000000000005	3.510000000000005	171.183	False	3.510000000000005	3.510000000000005	85.596
15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	6	1.558	88.087	3.0	91.096	0.5	Old05	Enc11	94.096	5.5	5.5	182.183	False	5.5	5.5	91.096
16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	8	2.8480000000000003	91.597	3.0	94.606	1.0	Old25	Enc12	97.606	3.509999999999991	3.509999999999991	189.20299999999997	False	3.509999999999991	3.509999999999991	94.606
17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	5	2.34	95.593	3.0	98.602	1.5	Old77	Enc13	101.602	3.9960000000000093	3.9960000000000093	197.195	False	3.996000000000009	3.996000000000009	98.602
18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	9	2.74	100.089	3.0	103.098	2.5	Old17	Enc14	106.098	4.495999999999995	4.495999999999995	206.187	False	4.495999999999995	4.495999999999995	103.098
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	9	2.095	105.589	3.0	108.598	3.0	Old35	Enc15	111.598	5.5	5.5	217.187	False	5.5	5.5	108.598
