	Condition	CorrectSource	Stim_RT	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	0	6	0.8290000000000001	16.018	3.0	19.027	1.0	False	CTL01
1	1	8	0.81	20.012999999999998	3.0	23.022	8.0	Old64	Enc01
2	1	5	0.722	31.013	3.0	34.022	7.5	Old07	Enc02
3	1	5	0.703	41.511	3.0	44.52	0.5	Old55	Enc03
4	1	6	0.961	45.021	3.0	48.03	6.0	Old42	Enc04
5	1	5	0.7190000000000001	54.03100000000001	3.0	57.04	2.0	Old40	Enc05
6	1	9	0.8390000000000001	59.03	3.0	62.038000000000004	2.0	Old75	Enc06
7	0	5	0.6729999999999999	64.028	3.0	67.03699999999999	4.0	False	CTL02
8	0	6	0.621	71.032	3.0	74.041	2.5	False	CTL03
9	0	6	0.6409999999999999	76.532	3.0	79.541	1.5	False	CTL04
10	0	9	0.625	81.028	3.0	84.037	5.0	False	CTL05
11	1	6	0.857	89.035	3.0	92.044	1.0	Old59	Enc07
12	1	8	0.7090000000000001	93.031	3.0	96.04	3.0	Old13	Enc08
13	0	9	0.82	99.032	3.0	102.041	3.0	False	CTL06
14	1	9	0.7709999999999999	105.03299999999999	3.0	108.042	2.5	Old46	Enc09
15	1	5	0.711	110.53299999999999	3.0	113.542	6.5	Old10	Enc10
16	1	9	0.647	120.044	3.0	123.053	2.5	Old36	Enc11
17	1	5	0.555	125.544	3.0	128.553	2.0	Old39	Enc12
18	1	8	0.725	130.542	3.0	133.55100000000002	4.5	Old66	Enc13
19	1	8	0.9309999999999999	138.048	3.0	141.05700000000002	4.5	Old71	Enc14
20	1	9	1.104	145.554	3.0	148.563	2.5	Old78	Enc15
21	1	8	0.8370000000000001	151.053	3.0	154.062	1.0	Old70	Enc16
22	1	5	0.873	155.049	3.0	158.058	1.5	Old08	Enc17
23	0	5	1.033	159.545	3.0	162.554	4.0	False	CTL07
24	0	8	0.7490000000000001	166.549	3.0	169.558	3.0	False	CTL08
25	1	8	1.002	172.551	3.0	175.56	1.0	Old32	Enc18
26	1	8	0.718	176.563	3.0	179.572	1.0	Old14	Enc19
27	1	5	0.6659999999999999	180.575	3.0	183.584	0.5	Old21	Enc20
28	1	9	0.7879999999999999	184.085	3.0	187.09400000000002	3.5	Old74	Enc21
29	1	9	0.8290000000000001	190.588	3.0	193.597	4.5	Old23	Enc22
30	0	8	0.667	198.093	3.0	201.102	9.5	False	CTL09
31	1	6	1.107	210.597	3.0	213.606	3.5	Old03	Enc23
32	0	9	0.972	217.1	3.0	220.109	4.0	False	CTL10
33	1	8	1.095	224.104	3.0	227.113	4.0	Old24	Enc24
34	1	8	0.875	231.108	3.0	234.11700000000002	1.0	Old45	Enc25
35	1	9	1.031	235.104	3.0	238.112	6.0	Old18	Enc26
36	1	5	0.701	244.114	3.0	247.123	6.5	Old44	Enc27
37	1	6	0.733	253.625	3.0	256.634	2.0	Old31	Enc28
38	1	9	1.014	258.624	3.0	261.632	1.5	Old50	Enc29
39	1	8	0.95	263.12	3.0	266.129	2.5	Old49	Enc30
40	1	6	0.6659999999999999	268.62	3.0	271.629	4.5	Old27	Enc31
41	1	6	0.7509999999999999	276.126	3.0	279.135	0.5	Old05	Enc32
42	0	6	0.8170000000000001	279.63599999999997	3.0	282.645	1.0	False	CTL11
43	1	9	0.677	283.64799999999997	3.0	286.657	1.5	Old02	Enc33
44	1	8	0.716	288.145	3.0	291.154	2.0	Old61	Enc34
45	0	6	0.574	293.143	3.0	296.152	4.0	False	CTL12
46	1	9	0.6579999999999999	300.147	3.0	303.156	2.0	Old11	Enc35
47	1	8	0.675	305.145	3.0	308.154	2.5	Old56	Enc36
48	1	9	0.727	310.645	3.0	313.654	2.0	Old16	Enc37
49	1	6	0.6729999999999999	315.643	3.0	318.652	14.0	Old72	Enc38
50	1	5	0.594	333.145	3.0	336.154	4.0	Old22	Enc39
51	0	5	0.83	340.149	3.0	343.158	1.5	False	CTL13
52	1	6	0.685	344.64599999999996	3.0	347.655	1.0	Old19	Enc40
53	0	9	0.618	348.64099999999996	3.0	351.65	3.0	False	CTL14
54	0	8	0.759	354.64300000000003	3.0	357.652	5.5	False	CTL15
55	0	9	0.7070000000000001	363.151	3.0	366.16	2.0	False	CTL16
56	1	6	0.693	368.149	3.0	371.158	2.5	Old43	Enc41
57	1	8	0.6409999999999999	373.649	3.0	376.658	3.0	Old38	Enc42
58	1	9	0.7120000000000001	379.65	3.0	382.659	3.0	Old37	Enc43
59	1	5	0.725	385.652	3.0	388.661	2.0	Old73	Enc44
60	1	6	0.639	390.65	3.0	393.659	5.0	Old53	Enc45
61	1	9	0.904	398.657	3.0	401.666	4.5	Old63	Enc46
62	0	8	0.606	406.163	3.0	409.17199999999997	10.0	False	CTL17
63	1	6	0.5870000000000001	419.66900000000004	3.0	422.67800000000017	2.5	Old68	Enc47
64	1	9	0.711	425.16900000000004	3.0	428.17800000000017	2.5	Old30	Enc48
