	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	11.532	3.0	14.532	5.5	False	CTL01
1	20.032	3.0	23.032	0.5	Old60	Enc01
2	23.531	3.0	26.531	1.0	Old13	Enc02
3	27.531	3.0	30.531	1.0	Old17	Enc03
4	31.531	3.0	34.531	1.5	Old76	Enc04
5	36.03	3.0	39.03	2.0	Old58	Enc05
6	41.03	3.0	44.03	3.0	Old51	Enc06
7	47.03	3.0	50.029	0.5	False	CTL02
8	50.529	3.0	53.529	4.0	False	CTL03
9	57.529	3.0	60.528	2.5	Old36	Enc07
10	63.028	3.0	66.028	1.5	False	CTL04
11	67.528	3.0	70.528	2.0	Old44	Enc08
12	72.527	3.0	75.527	3.5	Old20	Enc09
13	79.027	3.0	82.027	0.5	False	CTL05
14	82.527	3.0	85.52600000000001	2.5	Old37	Enc10
15	88.02600000000001	3.0	91.02600000000001	0.5	Old07	Enc11
16	91.52600000000001	3.0	94.52600000000001	1.0	Old16	Enc12
17	95.52600000000001	3.0	98.525	1.5	Old70	Enc13
18	100.025	3.0	103.025	2.5	Old21	Enc14
19	105.525	3.0	108.524	3.0	Old34	Enc15
20	111.524	3.0	114.524	1.0	Old39	Enc16
21	115.524	3.0	118.524	1.5	Old15	Enc17
22	120.023	3.0	123.023	1.5	False	CTL06
23	124.523	3.0	127.523	1.0	Old09	Enc18
24	128.523	3.0	131.523	2.5	Old40	Enc19
25	134.022	3.0	137.022	2.5	False	CTL07
26	139.522	3.0	142.522	0.5	Old75	Enc20
27	143.022	3.0	146.021	5.5	Old64	Enc21
28	151.521	3.0	154.521	5.5	Old73	Enc22
29	160.02	3.0	163.02	2.0	Old08	Enc23
30	165.02	3.0	168.019	1.0	Old02	Enc24
31	169.019	3.0	172.019	3.0	Old52	Enc25
32	175.019	3.0	178.019	3.5	Old53	Enc26
33	181.518	3.0	184.518	0.5	False	CTL08
34	185.018	3.0	188.018	1.5	False	CTL09
35	189.518	3.0	192.517	9.5	False	CTL10
36	202.017	3.0	205.016	2.0	False	CTL11
37	207.016	3.0	210.016	2.0	Old45	Enc27
38	212.016	3.0	215.016	1.0	False	CTL12
39	216.015	3.0	219.015	0.5	Old25	Enc28
40	219.515	3.0	222.515	0.5	False	CTL13
41	223.015	3.0	226.015	2.0	Old35	Enc29
42	228.014	3.0	231.014	4.5	Old65	Enc30
43	235.514	3.0	238.514	3.5	Old12	Enc31
44	242.013	3.0	245.013	8.0	Old74	Enc32
45	253.012	3.0	256.012	9.0	Old22	Enc33
46	265.011	3.0	268.011	0.5	Old23	Enc34
47	268.511	3.0	271.511	2.5	False	CTL14
48	274.011	3.0	277.01	8.5	Old72	Enc35
49	285.51	3.0	288.509	0.5	Old05	Enc36
50	289.009	3.0	292.009	5.5	Old04	Enc37
51	297.509	3.0	300.508	3.0	Old49	Enc38
52	303.508	3.0	306.508	4.0	False	CTL15
53	310.508	3.0	313.507	6.5	False	CTL16
54	320.007	3.0	323.007	0.5	Old61	Enc39
55	323.507	3.0	326.506	11.0	Old57	Enc40
56	338.005	3.0	341.005	9.5	Old67	Enc41
57	350.504	3.0	353.504	1.0	False	CTL17
58	354.504	3.0	357.504	5.5	Old55	Enc42
59	363.003	3.0	366.003	1.5	Old24	Enc43
60	367.503	3.0	370.503	1.0	Old29	Enc44
61	371.503	3.0	374.502	2.0	False	CTL18
62	376.502	3.0	379.502	3.5	Old19	Enc45
63	383.002	3.0	386.001	1.5	Old27	Enc46
64	387.501	3.0	390.501	0.5	False	CTL19
65	391.001	3.0	394.001	2.5	False	CTL20
66	396.5	3.0	399.5	0.5	False	CTL21
67	400.0	3.0	403.0	2.5	False	CTL22
68	405.5	3.0	408.5	2.0	False	CTL23
69	410.499	3.0	413.499	11.0	False	CTL24
70	424.498	3.0	427.498	1.0	Old33	Enc47
71	428.498	3.0	431.498	1.5	Old03	Enc48
72	432.997	3.0	435.997	0.5	Old50	Enc49
73	436.497	3.0	439.497	0.5	Old46	Enc50
74	439.997	3.0	442.997	2.0	Old01	Enc51
75	444.996	3.0	447.996	1.0	False	CTL25
76	448.996	3.0	451.996	2.0	False	CTL26
