	category	Stim	OldNumber	Recognition_ACC	Recognition_RESP	Recognition_RT	Spatial_RESP	Spatial_RT
0	OLD	animal_zebra_old.bmp	Old13	0	2	7.197	False	0
1	OLD	kitchen_big cooking pot.bmp	Old28	1	1	6.459	6.0	1575
2	OLD	musical_piano_old.bmp	Old48	1	1	2.526	9.0	384
3	New	musical_zamponia windflute.bmp	New29	1	2	1.711	9.0	384
4	New	animal_ostrich.bmp	New26	1	2	1.944	9.0	384
5	OLD	vegie_cauliflower.bmp	Old72	1	1	2.249	9.0	350
6	OLD	musical_harp_new.bmp	Old43	0	2	3.063	9.0	350
7	OLD	animal_farm pig.bmp	Old05	1	1	2.05	5.0	1375
8	New	animal_gorilla.bmp	New15	1	2	2.167	5.0	1375
9	OLD	animal_chimpanzee.bmp	Old03	1	1	3.086	6.0	425
10	OLD	kitchen_wooden spoon_old.bmp	Old39	0	2	2.51	6.0	425
11	New	sporting_windsurf.bmp	New31	1	2	2.616	6.0	425
12	OLD	kitchen_peppermill.bmp	Old33	1	1	2.676	9.0	432
13	OLD	animal_monarch_old.bmp	Old08	0	2	1.644	9.0	432
14	New	kitchen_baking spatula.bmp	New01	1	2	1.713	9.0	432
15	OLD	fruit_lemon_new.bmp	Old69	0	2	1.578	9.0	432
16	OLD	fruit_blackberry_new.bmp	Old66	1	1	2.152	9.0	2721
17	OLD	sporting_americanfootball.bmp	Old53	0	2	1.89	9.0	2721
18	OLD	food_chocolatemilk.bmp	Old17	1	1	2.06	6.0	1305
19	OLD	sporting_snow shoes_old.bmp	Old64	0	2	4.139	6.0	1305
20	OLD	sporting_hockey stick_old.bmp	Old58	0	2	1.547	6.0	1305
21	OLD	food_croissant01.bmp	Old19	0	2	3.091	6.0	1305
22	New	vegie_cucumber.bmp	New33	1	2	1.653	6.0	1305
23	OLD	kitchen_white strainer.bmp	Old38	1	1	2.361	6.0	306
24	OLD	hard_musical_recorder.bmp	Old40	0	2	2.179	6.0	306
25	OLD	vegie_corn02.bmp	Old73	1	1	2.675	9.0	2039
26	New	food_pizza.bmp	New22	1	2	2.036	9.0	2039
