	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond	Condition	CorrectSource	Stim_RT
0	16.018	3.0	19.027	1.0	False	CTL01	0	6	0.0
1	20.03	3.0	23.039	8.0	Old59	Enc01	1	8	0.0
2	31.029	3.0	34.038000000000004	7.5	Old13	Enc02	1	5	1.555
3	41.528	3.0	44.537	0.5	Old54	Enc03	1	5	1.6469999999999998
4	45.038000000000004	3.0	48.047	6.0	Old46	Enc04	1	6	2.641
5	54.048	3.0	57.056999999999995	2.0	Old52	Enc05	1	5	1.815
6	59.047	3.0	62.056000000000004	2.0	Old78	Enc06	1	9	1.8319999999999999
7	64.045	3.0	67.054	4.0	False	CTL02	0	5	0.0
8	71.04899999999998	3.0	74.058	2.5	False	CTL03	0	6	0.0
9	76.54899999999998	3.0	79.558	1.5	False	CTL04	0	6	0.0
10	81.046	3.0	84.055	5.0	False	CTL05	0	9	0.0
11	89.053	3.0	92.062	1.0	Old62	Enc07	1	6	2.305
12	93.065	3.0	96.074	3.0	Old02	Enc08	1	8	2.269
13	99.066	3.0	102.075	3.0	False	CTL06	0	9	0.0
14	105.06700000000001	3.0	108.07600000000001	2.5	Old42	Enc09	1	9	1.875
15	110.56700000000001	3.0	113.57600000000001	6.5	Old10	Enc10	1	5	1.735
16	120.079	3.0	123.088	2.5	Old36	Enc11	1	9	1.4780000000000002
17	125.579	3.0	128.588	2.0	Old28	Enc12	1	5	1.77
18	130.577	3.0	133.586	4.5	Old75	Enc13	1	8	2.044
19	138.083	3.0	141.092	4.5	Old73	Enc14	1	8	1.6980000000000002
20	145.588	3.0	148.597	2.5	Old67	Enc15	1	9	1.569
21	151.088	3.0	154.097	1.0	Old68	Enc16	1	8	1.868
22	155.083	3.0	158.092	1.5	Old08	Enc17	1	5	1.449
23	159.58	3.0	162.589	4.0	False	CTL07	0	5	0.0
24	166.585	3.0	169.59400000000002	3.0	False	CTL08	0	8	0.0
25	172.58599999999998	3.0	175.595	1.0	Old35	Enc18	1	8	1.69
26	176.59799999999998	3.0	179.607	1.0	Old16	Enc19	1	8	1.974
27	180.61	3.0	183.61900000000003	0.5	Old23	Enc20	1	5	2.0580000000000003
28	184.12	3.0	187.12900000000002	3.5	Old72	Enc21	1	9	1.484
29	190.623	3.0	193.632	4.5	Old15	Enc22	1	9	1.7009999999999998
30	198.12900000000002	3.0	201.138	9.5	False	CTL09	0	8	0.0
31	210.63299999999998	3.0	213.642	3.5	Old09	Enc23	1	6	1.17
32	217.136	3.0	220.145	4.0	False	CTL10	0	9	0.0
33	224.14	3.0	227.149	4.0	Old20	Enc24	1	8	1.6869999999999998
34	231.144	3.0	234.153	1.0	Old40	Enc25	1	8	1.546
35	235.139	3.0	238.148	6.0	Old22	Enc26	1	9	1.143
36	244.15	3.0	247.15900000000002	6.5	Old49	Enc27	1	5	1.932
37	253.66099999999997	3.0	256.67	2.0	Old33	Enc28	1	6	2.053
38	258.66	3.0	261.66900000000004	1.5	Old45	Enc29	1	9	2.694
39	263.156	3.0	266.165	2.5	Old47	Enc30	1	8	2.8139999999999996
40	268.656	3.0	271.665	4.5	Old31	Enc31	1	6	2.162
41	276.16200000000003	3.0	279.171	0.5	Old11	Enc32	1	6	1.423
42	279.672	3.0	282.681	1.0	False	CTL11	0	6	0.0
43	283.668	3.0	286.677	1.5	Old12	Enc33	1	9	2.7969999999999997
44	288.164	3.0	291.173	2.0	Old58	Enc34	1	8	2.405
45	293.163	3.0	296.172	4.0	False	CTL12	0	6	0.0
46	300.16700000000003	3.0	303.176	2.0	Old04	Enc35	1	9	1.9380000000000002
47	305.165	3.0	308.17400000000004	2.5	Old55	Enc36	1	8	1.7480000000000002
48	310.665	3.0	313.67400000000004	2.0	Old19	Enc37	1	9	2.0869999999999997
49	315.663	3.0	318.672	14.0	Old74	Enc38	1	6	2.001
50	333.166	3.0	336.175	4.0	Old17	Enc39	1	5	1.69
51	340.17	3.0	343.17900000000003	1.5	False	CTL13	0	5	0.0
52	344.667	3.0	347.676	1.0	Old14	Enc40	1	6	1.325
53	348.67900000000003	3.0	351.68800000000005	3.0	False	CTL14	0	9	0.0
54	354.68	3.0	357.689	5.5	False	CTL15	0	8	0.0
55	363.189	3.0	366.19800000000004	2.0	False	CTL16	0	9	0.0
56	368.18699999999995	3.0	371.19599999999997	2.5	Old44	Enc41	1	6	1.764
57	373.68699999999995	3.0	376.69599999999997	3.0	Old34	Enc42	1	8	1.824
58	379.68800000000005	3.0	382.69699999999983	3.0	Old32	Enc43	1	9	2.215
59	385.689	3.0	388.69800000000004	2.0	Old70	Enc44	1	5	1.686
60	390.68800000000005	3.0	393.69599999999997	5.0	Old60	Enc45	1	6	2.6860000000000004
61	398.695	3.0	401.704	4.5	Old56	Enc46	1	9	2.0469999999999997
62	406.20099999999996	3.0	409.21	10.0	False	CTL17	0	8	0.0
63	419.708	3.0	422.717	2.5	Old77	Enc47	1	6	1.37
64	425.207	3.0	428.216	2.5	Old27	Enc48	1	9	1.5190000000000001
65	430.707	3.0	433.716	6.0	False	CTL18	0	5	0.0
66	439.717	3.0	442.726	3.5	False	CTL19	0	5	0.0
67	446.22	3.0	449.22900000000004	1.5	Old21	Enc49	1	6	1.641
68	450.717	3.0	453.726	2.5	False	CTL20	0	8	0.0
69	456.217	3.0	459.226	4.0	False	CTL21	0	9	0.0
70	463.221	3.0	466.23	2.0	Old03	Enc50	1	8	2.08
71	468.219	3.0	471.228	3.0	Old61	Enc51	1	9	2.274
72	474.22	3.0	477.22900000000004	3.0	False	CTL22	0	8	0.0
73	480.222	3.0	483.231	4.0	Old51	Enc52	1	8	1.9980000000000002
74	487.226	3.0	490.235	0.5	Old26	Enc53	1	9	1.57
75	490.736	3.0	493.745	8.0	False	CTL23	0	9	0.0
76	501.736	3.0	504.745	3.0	False	CTL24	0	6	0.0
77	507.73699999999997	3.0	510.746	0.5	Old48	Enc54	1	5	1.131
78	511.24800000000005	3.0	514.257	1.5	Old39	Enc55	1	8	1.867
79	515.745	3.0	518.754	4.0	Old29	Enc56	1	5	1.442
80	522.749	3.0	525.758	5.0	False	CTL25	0	6	0.0
81	530.756	3.0	533.765	7.5	Old71	Enc57	1	6	1.439
82	541.254	3.0	544.263	1.0	False	CTL26	0	6	0.0
83	545.249	3.0	548.258	1.5	False	CTL27	0	9	0.0
84	549.746	3.0	552.755	0.5	Old24	Enc58	1	5	1.6969999999999998
85	553.257	3.0	556.266	1.5	Old76	Enc59	1	6	1.913
86	557.753	3.0	560.762	2.0	Old43	Enc60	1	8	2.4730000000000003
87	562.752	3.0	565.761	1.0	False	CTL28	0	5	0.0
88	566.764	3.0	569.773	5.0	False	CTL29	0	8	0.0
89	574.771	3.0	577.78	2.0	False	CTL30	0	9	0.0
90	579.769	3.0	582.778	5.5	False	CTL31	0	6	0.0
91	588.278	3.0	591.2869999999998	0.5	Old37	Enc61	1	5	1.7719999999999998
92	591.788	3.0	594.797	8.0	False	CTL32	0	5	0.0
93	602.788	3.0	605.797	1.0	Old57	Enc62	1	5	1.453
94	606.8	3.0	609.809	0.5	False	CTL33	0	5	0.0
95	610.31	3.0	613.319	3.5	Old01	Enc63	1	5	1.419
96	616.813	3.0	619.822	1.5	Old05	Enc64	1	9	1.9240000000000002
97	621.31	3.0	624.319	2.5	Old65	Enc65	1	9	1.611
98	626.81	3.0	629.819	9.5	Old66	Enc66	1	5	1.567
99	639.314	3.0	642.323	0.5	Old64	Enc67	1	8	1.374
100	642.8240000000002	3.0	645.8330000000002	1.0	False	CTL34	0	8	0.0
101	646.82	3.0	649.8290000000002	3.0	Old38	Enc68	1	6	1.964
102	652.821	3.0	655.83	1.0	Old07	Enc69	1	6	1.859
103	656.8330000000002	3.0	659.842	2.0	False	CTL35	0	8	0.0
104	661.831	3.0	664.84	0.5	False	CTL36	0	6	0.0
105	665.342	3.0	668.3510000000001	2.0	Old53	Enc70	1	5	1.258
