	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond	Condition	CorrectSource	Stim_RT
0	14.536	3.0	17.535999999999998	6.5	Old54	Enc01	1	6	0.466
1	24.035	3.0	27.035	2.0	Old10	Enc02	1	5	0.966
2	29.035	3.0	32.035	1.5	Old17	Enc03	1	6	0.966
3	33.534	3.0	36.534	1.0	Old74	Enc04	1	9	1.466
4	37.534	3.0	40.534	8.5	Old59	Enc05	1	8	2.4659999999999997
5	49.033	3.0	52.033	2.0	Old44	Enc06	1	9	0.9670000000000001
6	54.033	3.0	57.032	2.5	Old32	Enc07	1	8	0.9670000000000001
7	59.532	3.0	62.532	1.5	False	CTL01	0	8	0.46799999999999997
8	64.032	3.0	67.032	1.5	False	CTL02	0	5	0.93
9	68.531	3.0	71.531	0.5	Old43	Enc08	1	6	1.469
10	72.031	3.0	75.031	0.5	False	CTL03	0	6	0.469
11	75.531	3.0	78.531	2.0	Old24	Enc09	1	5	1.969
12	80.53	3.0	83.53	1.5	Old29	Enc10	1	6	1.969
13	85.03	3.0	88.03	2.0	False	CTL04	0	8	0.815
14	90.03	3.0	93.029	7.5	Old08	Enc11	1	6	1.881
15	100.529	3.0	103.529	5.0	Old14	Enc12	1	8	1.969
16	108.52799999999999	3.0	111.52799999999999	1.5	Old69	Enc13	1	5	0.624
17	113.02799999999999	3.0	116.027	3.0	Old19	Enc14	1	9	1.97
18	119.027	3.0	122.027	1.0	Old35	Enc15	1	9	0.971
19	123.027	3.0	126.027	1.5	Old36	Enc16	1	5	1.9709999999999999
20	127.527	3.0	130.526	8.5	Old23	Enc17	1	5	2.471
21	139.026	3.0	142.025	2.0	Old11	Enc18	1	5	0.971
22	144.025	3.0	147.025	1.0	False	CTL05	0	8	0.845
23	148.025	3.0	151.025	1.5	False	CTL06	0	5	0.7959999999999999
24	152.524	3.0	155.524	6.5	Old41	Enc19	1	8	2.355
25	162.024	3.0	165.023	1.5	Old68	Enc20	1	6	0.473
26	166.523	3.0	169.523	6.5	Old60	Enc21	1	5	0.9740000000000001
27	176.023	3.0	179.02200000000002	3.5	False	CTL07	0	5	0.7070000000000001
28	182.52200000000002	3.0	185.52200000000002	8.0	Old67	Enc22	1	6	1.959
29	193.521	3.0	196.521	13.0	Old09	Enc23	1	5	1.474
30	209.52	3.0	212.519	1.0	False	CTL08	0	6	0.475
31	213.519	3.0	216.519	2.5	Old07	Enc24	1	8	1.476
32	219.019	3.0	222.019	1.5	Old50	Enc25	1	5	0.976
33	223.519	3.0	226.518	3.5	Old53	Enc26	1	9	1.476
34	230.018	3.0	233.018	2.0	Old46	Enc27	1	8	2.178
35	235.018	3.0	238.017	3.0	Old26	Enc28	1	9	2.476
36	241.017	3.0	244.017	7.0	Old31	Enc29	1	8	1.4769999999999999
37	251.016	3.0	254.016	1.0	Old58	Enc30	1	6	1.42
38	255.016	3.0	258.01599999999996	0.5	False	CTL09	0	9	1.064
39	258.51599999999996	3.0	261.515	1.0	False	CTL10	0	8	0.621
40	262.515	3.0	265.515	0.5	Old13	Enc31	1	9	1.751
41	266.015	3.0	269.015	7.0	Old76	Enc32	1	6	1.4780000000000002
42	276.014	3.0	279.014	4.0	Old21	Enc33	1	9	1.479
43	283.014	3.0	286.013	2.0	Old16	Enc34	1	6	1.275
44	288.013	3.0	291.013	2.5	False	CTL11	0	5	0.7490000000000001
45	293.513	3.0	296.513	4.5	Old75	Enc35	1	5	1.479
46	301.012	3.0	304.012	0.5	Old03	Enc36	1	9	1.48
47	304.512	3.0	307.512	3.0	False	CTL12	0	9	0.48
48	310.51099999999997	3.0	313.51099999999997	2.0	Old05	Enc37	1	8	1.8130000000000002
49	315.51099999999997	3.0	318.51099999999997	0.5	False	CTL13	0	6	0.902
50	319.01099999999997	3.0	322.01	1.0	False	CTL14	0	6	0.575
51	323.01	3.0	326.01	2.5	False	CTL15	0	6	0.6579999999999999
52	328.51	3.0	331.51	6.5	False	CTL16	0	9	0.777
53	338.009	3.0	341.009	9.5	Old49	Enc38	1	6	1.9809999999999999
54	350.50800000000004	3.0	353.50800000000004	3.0	Old55	Enc39	1	6	1.264
55	356.50800000000004	3.0	359.50699999999983	3.0	Old56	Enc40	1	5	0.982
56	362.50699999999983	3.0	365.50699999999983	1.0	Old73	Enc41	1	6	1.855
57	366.50699999999983	3.0	369.506	2.0	Old62	Enc42	1	9	0.983
58	371.506	3.0	374.506	1.0	Old18	Enc43	1	8	0.9840000000000001
59	375.506	3.0	378.506	0.5	Old33	Enc44	1	9	1.984
60	379.006	3.0	382.005	2.5	Old25	Enc45	1	8	0.9840000000000001
61	384.505	3.0	387.505	8.5	Old34	Enc46	1	9	0.484
62	396.004	3.0	399.004	5.5	Old28	Enc47	1	6	1.724
63	404.504	3.0	407.50300000000004	2.0	Old06	Enc48	1	6	0.489
64	409.50300000000004	3.0	412.50300000000004	6.0	Old42	Enc49	1	8	0.49
65	418.50199999999995	3.0	421.50199999999995	6.0	Old40	Enc50	1	9	1.4909999999999999
66	427.50199999999995	3.0	430.501	1.5	Old12	Enc51	1	6	1.959
67	432.001	3.0	435.001	2.0	False	CTL17	0	8	0.49
68	437.001	3.0	440.001	1.5	Old52	Enc52	1	5	0.49
69	441.5	3.0	444.5	4.0	False	CTL18	0	9	0.6940000000000001
70	448.5	3.0	451.5	0.5	False	CTL19	0	8	0.47600000000000003
71	452.0	3.0	454.999	6.0	False	CTL20	0	5	0.493
72	460.999	3.0	463.999	0.5	Old61	Enc53	1	9	1.494
73	464.499	3.0	467.49800000000005	2.5	Old51	Enc54	1	8	0.496
74	469.99800000000005	3.0	472.99800000000005	1.5	Old64	Enc55	1	8	0.003
75	474.49800000000005	3.0	477.49699999999996	2.5	Old38	Enc56	1	6	0.49700000000000005
76	479.99699999999996	3.0	482.99699999999996	5.5	False	CTL21	0	5	0.653
77	488.49699999999996	3.0	491.496	4.5	Old63	Enc57	1	9	1.4909999999999999
