	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	16.017	3.0	19.026	1.0	False	CTL01
1	20.029	3.0	23.038	8.0	Old64	Enc01
2	31.029	3.0	34.037	7.5	Old09	Enc02
3	41.526	3.0	44.535	0.5	Old61	Enc03
4	45.037	3.0	48.04600000000001	6.0	Old52	Enc04
5	54.047	3.0	57.056	2.0	Old50	Enc05
6	59.045	3.0	62.05399999999999	2.0	Old77	Enc06
7	64.044	3.0	67.053	4.0	False	CTL02
8	71.048	3.0	74.057	2.5	False	CTL03
9	76.548	3.0	79.557	1.5	False	CTL04
10	81.044	3.0	84.053	5.0	False	CTL05
11	89.052	3.0	92.061	1.0	Old59	Enc07
12	93.064	3.0	96.072	3.0	Old02	Enc08
13	99.065	3.0	102.074	3.0	False	CTL06
14	105.066	3.0	108.075	2.5	Old43	Enc09
15	110.566	3.0	113.575	6.5	Old08	Enc10
16	120.077	3.0	123.086	2.5	Old30	Enc11
17	125.577	3.0	128.586	2.0	Old33	Enc12
18	130.575	3.0	133.584	4.5	Old71	Enc13
19	138.081	3.0	141.09	4.5	Old75	Enc14
20	145.587	3.0	148.596	2.5	Old72	Enc15
21	151.087	3.0	154.096	1.0	Old74	Enc16
22	155.099	3.0	158.107	1.5	Old13	Enc17
23	159.595	3.0	162.604	4.0	False	CTL07
24	166.599	3.0	169.608	3.0	False	CTL08
25	172.601	3.0	175.61	1.0	Old35	Enc18
26	176.613	3.0	179.622	1.0	Old20	Enc19
27	180.625	3.0	183.634	0.5	Old25	Enc20
28	184.135	3.0	187.144	3.5	Old67	Enc21
29	190.638	3.0	193.647	4.5	Old17	Enc22
30	198.144	3.0	201.153	9.5	False	CTL09
31	210.648	3.0	213.656	3.5	Old04	Enc23
32	217.15	3.0	220.159	4.0	False	CTL10
33	224.154	3.0	227.163	4.0	Old22	Enc24
34	231.159	3.0	234.168	1.0	Old49	Enc25
35	235.171	3.0	238.18	6.0	Old18	Enc26
36	244.181	3.0	247.19	6.5	Old41	Enc27
37	253.693	3.0	256.702	2.0	Old32	Enc28
38	258.691	3.0	261.7	1.5	Old42	Enc29
39	263.188	3.0	266.196	2.5	Old44	Enc30
40	268.687	3.0	271.696	4.5	Old28	Enc31
41	276.193	3.0	279.202	0.5	Old01	Enc32
42	279.703	3.0	282.712	1.0	False	CTL11
43	283.699	3.0	286.708	1.5	Old05	Enc33
44	288.195	3.0	291.204	2.0	Old62	Enc34
45	293.194	3.0	296.203	4.0	False	CTL12
46	300.198	3.0	303.207	2.0	Old06	Enc35
47	305.196	3.0	308.205	2.5	Old55	Enc36
48	310.696	3.0	313.705	2.0	Old19	Enc37
49	315.694	3.0	318.703	14.0	Old78	Enc38
50	333.196	3.0	336.205	4.0	Old15	Enc39
51	340.201	3.0	343.21	1.5	False	CTL13
52	344.6969999999999	3.0	347.706	1.0	Old14	Enc40
53	348.693	3.0	351.701	3.0	False	CTL14
54	354.694	3.0	357.703	5.5	False	CTL15
55	363.202	3.0	366.211	2.0	False	CTL16
56	368.201	3.0	371.21	2.5	Old45	Enc41
57	373.7	3.0	376.709	3.0	Old36	Enc42
58	379.702	3.0	382.711	3.0	Old34	Enc43
59	385.703	3.0	388.712	2.0	Old66	Enc44
60	390.701	3.0	393.71	5.0	Old57	Enc45
61	398.708	3.0	401.717	4.5	Old54	Enc46
62	406.214	3.0	409.223	10.0	False	CTL17
63	419.721	3.0	422.73	2.5	Old69	Enc47
64	425.221	3.0	428.23	2.5	Old31	Enc48
65	430.72	3.0	433.729	6.0	False	CTL18
66	439.731	3.0	442.74	3.5	False	CTL19
67	446.233	3.0	449.242	1.5	Old16	Enc49
68	450.73	3.0	453.739	2.5	False	CTL20
69	456.23	3.0	459.239	4.0	False	CTL21
70	463.234	3.0	466.2430000000001	2.0	Old12	Enc50
71	468.232	3.0	471.241	3.0	Old56	Enc51
72	474.234	3.0	477.2430000000001	3.0	False	CTL22
73	480.235	3.0	483.244	4.0	Old48	Enc52
74	487.239	3.0	490.248	0.5	Old26	Enc53
75	490.749	3.0	493.758	8.0	False	CTL23
76	501.749	3.0	504.758	3.0	False	CTL24
77	507.75	3.0	510.759	0.5	Old40	Enc54
78	511.261	3.0	514.27	1.5	Old27	Enc55
79	515.757	3.0	518.766	4.0	Old39	Enc56
80	522.762	3.0	525.771	5.0	False	CTL25
81	530.769	3.0	533.778	7.5	Old73	Enc57
82	541.2669999999999	3.0	544.276	1.0	False	CTL26
83	545.279	3.0	548.288	1.5	False	CTL27
84	549.776	3.0	552.784	0.5	Old21	Enc58
85	553.286	3.0	556.295	1.5	Old70	Enc59
86	557.783	3.0	560.7919999999999	2.0	Old46	Enc60
87	562.781	3.0	565.79	1.0	False	CTL28
88	566.793	3.0	569.802	5.0	False	CTL29
89	574.8	3.0	577.809	2.0	False	CTL30
90	579.798	3.0	582.807	5.5	False	CTL31
91	588.307	3.0	591.316	0.5	Old37	Enc61
92	591.818	3.0	594.827	8.0	False	CTL32
93	602.817	3.0	605.826	1.0	Old60	Enc62
94	606.8290000000001	3.0	609.8380000000001	0.5	False	CTL33
95	610.339	3.0	613.3480000000001	3.5	Old03	Enc63
96	616.842	3.0	619.851	1.5	Old11	Enc64
97	621.339	3.0	624.3480000000001	2.5	Old65	Enc65
98	626.839	3.0	629.8480000000001	9.5	Old68	Enc66
99	639.3430000000001	3.0	642.352	0.5	Old53	Enc67
100	642.8530000000001	3.0	645.862	1.0	False	CTL34
101	646.8480000000001	3.0	649.857	3.0	Old38	Enc68
102	652.85	3.0	655.8589999999999	1.0	Old10	Enc69
103	656.862	3.0	659.8710000000001	2.0	False	CTL35
104	661.86	3.0	664.8689999999999	0.5	False	CTL36
105	665.37	3.0	668.3789999999999	2.0	Old63	Enc70
106	670.368	3.0	673.377	8.5	False	CTL37
107	681.8689999999999	3.0	684.878	1.5	Old47	Enc71
108	686.3660000000001	3.0	689.375	1.0	Old07	Enc72
109	690.3610000000001	3.0	693.37	1.0	Old51	Enc73
110	694.357	3.0	697.3660000000001	4.0	Old23	Enc74
111	701.3610000000001	3.0	704.37	9.5	Old76	Enc75
112	713.865	3.0	716.8739999999999	4.5	False	CTL38
113	721.3710000000001	3.0	724.38	0.5	False	CTL39
114	724.8810000000001	3.0	727.89	4.0	Old58	Enc76
115	731.885	3.0	734.8939999999999	1.0	Old29	Enc77
116	735.8810000000001	3.0	738.8889999999999	11.0	Old24	Enc78
