	category	Stim	OldNumber	Recognition_ACC	Recognition_RESP	Recognition_RT	Spatial_RESP	Spatial_RT
0	OLD	food_shellpasta.bmp	Old25	1	1	6.113	8	2882
1	New	sporting_basketball_new.bmp	New14	0	1	2.883	6	710
2	New	musical_uculele_new.bmp	New39	0	1	1.861	6	433
3	OLD	kitchen_martini glass.bmp	Old32	1	1	2.604	9	442
4	New	sporting_flippers.bmp	New02	1	2	2.206	9	442
5	New	vegie_cucumber.bmp	New33	0	1	1.626	6	680
6	OLD	animal_lion_new.bmp	Old07	1	1	3.37	6	498
7	OLD	vegie_mushroom.bmp	Old76	1	1	1.626	5	287
8	OLD	musical_clarinet_new.bmp	Old44	1	1	1.344	6	497
9	New	animal_gorilla.bmp	New15	0	1	1.513	6	499
10	OLD	kitchen_ladle.bmp	Old31	1	1	2.165	8	413
11	OLD	kitchen_pitcher.bmp	Old34	1	1	1.521	6	626
12	OLD	sporting_bicycle_old.bmp	Old55	1	1	2.303	6	705
13	OLD	food_toast.bmp	Old26	1	1	1.65	5	311
14	OLD	food_candy.bmp	Old16	1	1	2.863	9	491
15	OLD	kitchen_scrubbing brush.bmp	Old36	1	1	1.355	5	299
16	OLD	animal_penguin.bmp	Old10	1	1	8.74	5	203
17	OLD	animal_farm pig.bmp	Old05	1	1	1.504	5	282
18	OLD	musical_harp_new.bmp	Old43	1	1	7.451	6	495
19	New	sporting_golf ball.bmp	New19	1	2	2.176	6	495
20	New	food_walnut01c.bmp	New34	1	2	2.302	6	495
21	OLD	food_chocolatemilk.bmp	Old17	0	2	5.064	6	495
22	OLD	kitchen_big cooking pot.bmp	Old28	1	1	1.441	6	574
23	OLD	sporting_skipping rope.bmp	Old63	1	1	3.283	8	478
24	New	kitchen_kettle_new.bmp	New24	1	2	3.081	8	478
25	OLD	musical_harmonica_new.bmp	Old47	1	1	1.354	8	338
26	OLD	vegie_garlic01a.bmp	Old74	1	1	1.345	8	354
27	OLD	fruit_lemon_new.bmp	Old69	0	2	1.552	8	354
28	OLD	kitchen_wooden spoon_old.bmp	Old39	1	1	4.248	8	517
29	OLD	musical_violin_old.bmp	Old51	1	1	3.35	5	391
30	New	kitchen_spatula_old.bmp	New37	1	2	2.435	5	391
31	OLD	vegie_green capsicum.bmp	Old75	1	1	1.431	8	357
32	New	sporting_windsurf.bmp	New31	1	2	5.442	8	357
33	OLD	sporting_soccer ball_new.bmp	Old65	1	1	2.637	6	602
34	New	musical_french horn_old.bmp	New12	0	1	2.015	5	517
35	OLD	kitchen_tea cup and saucer.bmp	Old37	1	1	2.052	9	561
36	OLD	musical_accordion_old.bmp	Old41	1	1	1.512	5	409
37	OLD	food_croissant01.bmp	Old19	1	1	1.31	8	352
38	New	vegie_snowpea01.bmp	New27	1	2	2.559	8	352
39	New	fruit_cherry.bmp	Old67	1	1	1.517	9	479
40	New	fruit_granny smith apple.bmp	New16	1	2	1.73	9	479
41	OLD	food_pecan02.bmp	Old21	1	1	1.401	5	479
42	New	animal_seal.bmp	New38	1	2	1.497	5	479
43	OLD	sporting_Badminton Racquet.bmp	Old54	1	1	1.354	9	458
44	New	sporting_baseball bat_new.bmp	New08	0	1	2.222	6	507
45	OLD	sporting_footballhelmet.bmp	Old57	1	1	1.355	5	235
46	OLD	musical_drums_old.bmp	Old46	1	1	1.286	5	249
47	OLD	food_rawchicken.bmp	Old23	1	1	2.18	6	451
48	OLD	sporting_mini-trampoline.bmp	Old61	1	1	1.262	9	434
49	OLD	fruit_green grapes.bmp	Old68	0	2	4.326	9	434
50	New	animal_giraffe.bmp	New03	0	1	5.532	8	350
51	OLD	Kitchen_apron.bmp	Old27	0	2	2.172	8	350
