motion_tx	motion_ty	motion_tz	motion_rx	motion_ry	motion_rz	FD	scrub	slow_drift	slow_drift.1	slow_drift.2	slow_drift.3	slow_drift.4	slow_drift.5	slow_drift.6	slow_drift.7	slow_drift.8	slow_drift.9	slow_drift.10	slow_drift.11	slow_drift.12	slow_drift.13	slow_drift.14	wm_avg	vent_avg	global_signal_pca	compcor	compcor.1	compcor.2	compcor.3	compcor.4
-0.0923752784729	-0.192039012908936	0.006678581237793	-0.12488434463739399	0.027161290869117	0.122113391757011	0.155090183019638	0	1.4073907136917108	1.4119306802749632	1.4073907136917108	1.4119306802749632	1.4073907136917108	1.4119306802749632	1.4073907136917108	1.4119306802749632	1.4073907136917108	1.4119306802749632	1.4073907136917108	1.4119306802749632	1.4073907136917108	1.4119306802749632	1.4073907136917108	-11.783886909484865	9.901533126831056	-2.023751020431519	-0.089273698627949	-0.043992362916470004	0.038437120616436005	-0.14901900291442902	0.021356917917728
-0.07437038421630901	-0.179352760314941	0.019658565521240002	-0.222611039876938	0.046536155045032994	0.111538119614124	0.368379026651382	0	1.4073182344436652	1.4116407632827759	1.40673828125	1.410770773887634	1.4055784940719598	1.4093214273452759	1.403839588165283	1.4072930812835691	1.401521921157837	1.4046865701675422	1.3986268043518073	1.401503086090088	1.395155191421509	1.397743821144104	1.3911086320877082	-12.89652156829834	-16.99233627319336	-2.538154125213623	-0.10669061541557301	-0.0347262583673	0.072158806025982	-0.180662244558334	0.020863525569439
0.010890722274780001	-0.085373878479004	0.012443065643311001	-0.086317323148251	0.063764065504074	0.056590721011162	0.16514748334884602	0	1.4071007966995241	1.410770773887634	1.4047814607620241	1.4072930812835691	1.400146484375	1.401503086090088	1.3932037353515618	1.3934104442596442	1.383964419364929	1.3830283880233758	1.3724437952041633	1.370374083518982	1.358660697937012	1.355468273162842	1.342637896537781	-10.856683731079102	-18.39802360534668	-1.9497201442718508	-0.092871382832527	-0.017848679795861	0.032683338969946	-0.14239040017128	-0.023613728582858998
-0.010030984878540001	-0.14914035797119102	0.050536155700684	-0.069100320339203	0.048543252050877	0.040480442345142	0.08962590247392699	0	1.40673828125	1.4093214273452759	1.401521921157837	1.401503086090088	1.3911086320877082	1.38850462436676	1.375536799430847	1.370374083518982	1.354864001274109	1.34717857837677	1.329166650772095	1.319003701210022	1.298539638519287	1.2859535217285158	1.263096332550049	-9.899630546569824	-20.80541229248047	-1.4996798038482668	-0.085366800427437	-0.033121138811111	0.032370910048485003	-0.135522291064262	-0.007698519155383001
-0.003118515014648	-0.15747356414794902	0.020065784454346	-0.089089833199978	0.07572561502456701	0.043625544756651	0.045180790126324005	0	1.406230807304382	1.4072930812835691	1.3969630002975457	1.3934104442596442	1.3784881830215447	1.370374083518982	1.350927710533142	1.338335394859314	1.314462661743164	1.297504782676697	1.269332647323608	1.24815046787262	1.215834140777588	1.1905966997146609	1.154318571090698	-8.072666168212892	-18.458185195922848	-1.235517621040344	-0.07223564386367799	-0.038330670446157004	0.023476410657167	-0.134819269180298	-0.015735074877738998
0.00421667098999	-0.14600992202758803	0.017940521240233997	-0.073024578392506	0.08096794039011	0.037136994302273	0.07343534380197501	0	1.4055784940719598	1.4046865701675422	1.3911086320877082	1.3830283880233758	1.362317442893982	1.34717857837677	1.319500207901001	1.297504782676697	1.263096332550049	1.234516859054565	1.193684697151184	1.15886116027832	1.1119775772094729	1.071313858032227	1.0188132524490359	-7.35606050491333	-14.938654899597168	-1.140385031700134	-0.065958261489868	-0.046142823994160004	0.011508273892105	-0.105442561209202	-0.035654608160257006
-0.0037186145782470005	-0.15558719635009802	0.029957771301270003	-0.099995255470276	0.07213359326124201	0.05164400115609201	0.12654216587543501	0	1.4047814607620241	1.401503086090088	1.383964419364929	1.370374083518982	1.342637896537781	1.319003701210022	1.281412243843079	1.24815046787262	1.201191902160645	1.15886116027832	1.103161811828613	1.052454471588135	0.9887697696685791	0.9305022954940799	0.859705567359924	-7.172990798950195	-12.212180137634276	-1.161322832107544	-0.062491670250893	-0.02937700599432	0.062765926122665	-0.08183307200670199	0.042973410338162994
0.006327390670776	-0.119979381561279	0.032279968261719	-0.056816749274731	0.047482747584580993	0.029443180188537	0.13871258497238198	0	1.403839588165283	1.397743821144104	1.375536799430847	1.355468273162842	1.319500207901001	1.2859535217285158	1.236855626106262	1.1905966997146609	1.129264116287231	1.071313858032227	0.998887658119202	0.9305022954940799	0.848346292972565	0.7709915637969971	0.6806651949882511	-9.010972023010254	-17.640731811523438	-1.362537503242493	-0.079449363052845	-0.036722708493471	-0.001853934838437	-0.13556072115898102	-0.077726736664772
0.010159015655518	-0.12960147857666002	0.093673229217529	-0.09158832579851199	0.063423320651054	0.05191560462117201	0.28511860966682395	0	1.402752995491028	1.3934104442596442	1.3658337593078607	1.338335394859314	1.292963624000549	1.24815046787262	1.186054468154907	1.1252214908599851	1.047910809516907	0.972773551940918	0.8821567893028259	0.794805824756622	0.693140745162964	0.595987141132355	0.485821396112442	-6.939444541931152	-13.833906173706055	-0.9511699676513671	-0.060493711382151	-0.017272032797336998	0.050954066216946	-0.071788109838963	0.049170881509780995
-0.0027821063995359997	-0.26873207092285195	-0.0012650489807130001	-0.063690513372421	0.066899813711643	0.039620656520128	0.3779276609420779	0	1.401521921157837	1.38850462436676	1.354864001274109	1.319003701210022	1.263096332550049	1.205734014511108	1.129264116287231	1.052454471588135	0.957808256149292	0.864251255989075	0.7544182538986209	0.6473695039749151	0.5258432030677801	0.409005999565125	0.279667854309082	-8.547355651855469	-15.488194465637207	-1.268723249435425	-0.07433160394430201	-0.047649636864662004	0.03891719132661799	-0.093510575592518	0.016405090689658997
