category	stim	oldnumber	recognition_acc	recognition_resp	recognition_rt	spatial_resp	spatial_rt	spatial_acc( corriger voir output-encodage)
new	fruit_cherry.bmp	old67	1	1	1220	8.0	546	
new	vegie_cucumber.bmp	new33	1	2	987	8.0	546	
new	kitchen_kettle_new.bmp	new24	1	2	1122	8.0	546	
old	kitchen_pitcher.bmp	old34	1	1	1940	6.0	2285	
old	vegie_carrot.bmp	old78	1	1	1505	5.0	675	
new	food_walnut01c.bmp	new34	1	2	903	5.0	675	
old	animal_sheep.bmp	old11	1	1	2745	9.0	603	
old	food_frenchfries.bmp	old20	1	1	1729	5.0	1067	
old	sporting_snow shoes_old.bmp	old64	0	2	1120	5.0	1067	
new	food_bread.bmp	new28	1	2	2297	5.0	1067	
new	musical_bongo drum.bmp	new23	1	2	933	5.0	1067	
old	kitchen_tea cup and saucer.bmp	old37	1	1	1319	9.0	1193	
old	food_bottleofredwine01.bmp	old15	1	1	960	9.0	889	
old	vegie_radish.bmp	old77	0	2	1076	9.0	889	
new	vegie_pumpkin.bmp	new21	1	2	1112	9.0	889	
new	vegie_broccoli.bmp	new36	1	2	1106	9.0	889	
old	food_softcheese.bmp	old24	0	2	2059	9.0	889	
new	kitchen_spatula_old.bmp	new37	1	2	1008	9.0	889	
new	animal_seal.bmp	new38	1	2	759	9.0	889	
old	food_candy.bmp	old16	1	1	1495	5.0	1370	
old	food_pickle01a.bmp	old22	0	2	1610	5.0	1370	
old	kitchen_wooden spoon_old.bmp	old39	1	1	1073	6.0	2973	
old	musical_clarinet_new.bmp	old44	1	1	1677	9.0	1857	
old	kitchen_cookie cutter.bmp	old30	1	1	1838	8.0	571	
old	sporting_bicycle_old.bmp	old55	0	2	1387	8.0	571	
old	vegie_mushroom.bmp	old76	0	2	2898	8.0	571	
old	sporting_boxing_gloves.bmp	old56	0	2	1678	8.0	571	
old	musical_tuba.bmp	old50	1	1	3314	9.0	1477	
new	food_drink.bmp	new05	1	2	905	9.0	1477	
new	sporting_flippers.bmp	new02	1	2	731	9.0	1477	
old	food_shellpasta.bmp	old25	1	1	2789	8.0	2100	
old	musical_harp_new.bmp	old43	0	2	1767	8.0	2100	
old	animal_dalmation_old.bmp	old04	0	2	1936	8.0	2100	
old	fruit_blackberry_new.bmp	old66	0	2	912	8.0	2100	
old	musical_piano_old.bmp	old48	1	1	2499	9.0	1599	
