category	stim	oldnumber	recognition_acc	recognition_resp	recognition_rt	spatial_resp	spatial_rt	spatial_acc( corriger voir output-encodage)
new	food_drink.bmp	new05	1	2	1544	9.0	648	
old	food_rawchicken.bmp	old23	1	1	3672	6.0	995	
new	musical_french horn_old.bmp	new12	0	1	2416	5.0	2591	
old	fruit_green grapes.bmp	old68	1	1	2278	6.0	1162	
old	kitchen_peppermill.bmp	old33	1	1	2186	5.0	497	
old	musical_tuba.bmp	old50	1	1	2572	5.0	4460	
new	animal_giraffe.bmp	new03	1	2	2751	5.0	4460	
new	animal_seal.bmp	new38	1	2	3110	5.0	4460	
old	animal_camel_new.bmp	old01	1	1	3391	8.0	6983	
old	animal_sheep.bmp	old11	1	1	1878	6.0	514	
new	vegie_broccoli.bmp	new36	0	1	3835	8.0	929	
old	vegie_green capsicum.bmp	old75	0	2	7833	8.0	929	
new	musical_uculele_new.bmp	new39	0	1	4980	9.0	885	
old	musical_clarinet_new.bmp	old44	1	1	2368	6.0	3192	
old	kitchen_white strainer.bmp	old38	1	1	2319	8.0	865	
new	sporting_windsurf.bmp	new31	1	2	6358	8.0	865	
old	food_chocolatemilk.bmp	old17	1	1	1246	8.0	491	
old	fruit_blackberry_new.bmp	old66	1	1	1765	5.0	558	
old	sporting_mini-trampoline.bmp	old61	1	1	1349	5.0	1471	
old	food_pickle01a.bmp	old22	1	1	1345	9.0	1002	
new	sporting_weighlifting.bmp	new25	1	2	1520	9.0	1002	
old	vegie_garlic01a.bmp	old74	1	1	1225	9.0	583	
new	kitchen_ramekin.bmp	new13	1	2	4677	9.0	583	
old	kitchen_martini glass.bmp	old32	1	1	1780	9.0	821	
old	fruit_pineapple_old.bmp	old70	1	1	2882	8.0	2797	
old	sporting_snow shoes_old.bmp	old64	0	2	2074	8.0	2797	
new	kitchen_spatula_old.bmp	new37	1	2	3411	8.0	2797	
old	musical_harmonica_new.bmp	old47	1	1	1185	6.0	520	
new	food_bagel01.bmp	new17	1	2	4418	6.0	520	
old	animal_farm pig.bmp	old05	1	1	2430	5.0	5548	
old	kitchen_scrubbing brush.bmp	old36	1	1	3205	9.0	7204	
new	animal_horse.bmp	new20	1	2	1850	9.0	7204	
new	kitchen_toaster_old.bmp	new30	1	2	1277	9.0	7204	
new	kitchen_fork_old.bmp	new18	1	2	1312	9.0	7204	
old	musical_drums_old.bmp	old46	1	1	1992	6.0	1294	
new	vegie_snowpea01.bmp	new27	1	2	2152	6.0	1294	
old	musical_accordion_old.bmp	old41	1	1	2112	5.0	635	
old	food_softcheese.bmp	old24	1	1	1927	9.0	3745	
old	fruit_watermelon_old.bmp	old71	1	1	1682	6.0	1102	
old	vegie_radish.bmp	old77	1	1	1760	8.0	673	
old	kitchen_pitcher.bmp	old34	1	1	3012	9.0	4723	
new	vegie_pumpkin.bmp	new21	1	2	1685	9.0	4723	
old	vegie_corn02.bmp	old73	1	1	1583	9.0	2799	
old	kitchen_tea cup and saucer.bmp	old37	1	1	1237	9.0	522	
old	musical_piano_old.bmp	old48	1	1	2226	5.0	1521	
new	musical_bagpipes.bmp	new35	1	2	1857	5.0	1521	
old	animal_penguin.bmp	old10	1	1	2509	6.0	2967	
new	sporting_golf ball.bmp	new19	1	2	1678	6.0	2967	
old	food_shellpasta.bmp	old25	1	1	1728	6.0	490	
old	sporting_hockey stick_old.bmp	old58	1	1	4420	5.0	1963	
old	sporting_fishing rod.bmp	old59	1	1	4698	9.0	2061	
new	fruit_apricot_new.bmp	new04	1	2	2057	9.0	2061	
old	food_pecan02.bmp	old21	1	1	1462	6.0	883	
new	animal_gorilla.bmp	new15	0	1	5163	8.0	2492	
new	kitchen_kettle_new.bmp	new24	1	2	1975	8.0	2492	
new	musical_tambourine_new.bmp	new06	1	2	3710	8.0	2492	
old	vegie_carrot.bmp	old78	1	1	1271	6.0	523	
old	animal_lion_new.bmp	old07	1	1	2564	8.0	1061	
new	musical_zamponia windflute.bmp	new29	1	2	2384	8.0	1061	
old	animal_siamese cat.bmp	old12	1	1	1358	6.0	719	
old	musical_acoustic guitar_new.bmp	old42	1	1	1232	6.0	574	
old	food_frenchfries.bmp	old20	1	1	2876	5.0	536	
new	sporting_basketball_new.bmp	new14	0	1	6041	5.0	511	
new	sporting_flippers.bmp	new02	1	2	1785	5.0	511	
old	kitchen_wooden spoon_old.bmp	old39	1	1	3846	5.0	8132	
old	kitchen_cookie cutter.bmp	old30	1	1	1597	5.0	1525	
new	food_cookie01.bmp	new11	1	2	1647	5.0	1525	
old	sporting_bicycle_old.bmp	old55	1	1	7386	9.0	4041	
old	musical_triangle.bmp	old49	1	1	1988	9.0	651	
new	kitchen_baking spatula.bmp	new01	1	2	1622	9.0	651	
old	food_candy.bmp	old16	1	1	1604	5.0	547	
new	fruit_rasberry.bmp	new10	1	2	1428	5.0	547	
old	musical_violin_old.bmp	old51	1	1	1420	6.0	658	
old	musical_harp_new.bmp	old43	1	1	2917	8.0	4432	
new	vegie_cucumber.bmp	new33	0	1	2490	9.0	5293	
old	hard_musical_recorder.bmp	old40	1	1	2744	8.0	529	
old	animal_cheetah.bmp	old02	1	1	2394	9.0	650	
new	fruit_granny smith apple.bmp	new16	1	2	1766	9.0	650	
old	kitchen_apron.bmp	old27	1	1	1245	6.0	595	
old	sporting_badminton racquet.bmp	old54	1	1	4384	6.0	7728	
new	food_walnut01c.bmp	new34	1	2	1600	6.0	7728	
new	animal_pigeon.bmp	new32	1	2	1725	6.0	7728	
new	food_pizza.bmp	new22	1	2	3239	6.0	7728	
old	sporting_americanfootball.bmp	old53	1	1	2884	5.0	1008	
old	food_croissant01.bmp	old19	1	1	2054	8.0	2211	
new	musical_bongo drum.bmp	new23	1	2	2816	8.0	2211	
