category	stim	oldnumber	recognition_acc	recognition_resp	recognition_rt	spatial_resp	spatial_rt	spatial_acc( corriger voir output-encodage)
old	hard_musical_recorder.bmp	old40	1	1	1779	9	4291	
new	musical_uculele_new.bmp	new39	0	1	1710	8	9176	
old	sporting_fishing rod.bmp	old59	1	1	1633	6	2023	
new	kitchen_spatula_old.bmp	new37	1	2	4045	6	2023	
new	musical_zamponia windflute.bmp	new29	1	2	1354	6	2023	
new	fruit_granny smith apple.bmp	new16	0	1	1371	5	2643	
new	animal_pigeon.bmp	new32	1	2	1585	5	2643	
old	musical_triangle.bmp	old49	1	1	2009	6	1102	
old	animal_farm pig.bmp	old05	1	1	1633	5	3312	
old	sporting_karate clothing.bmp	old60	0	2	2162	5	3312	
old	animal_siamese cat.bmp	old12	1	1	1210	8	1585	
old	vegie_cauliflower.bmp	old72	1	1	1745	8	3154	
old	food_cracker02.bmp	old18	1	1	1787	6	1891	
old	sporting_footballhelmet.bmp	old57	1	1	1438	5	4172	
new	musical_french horn_old.bmp	new12	1	2	3196	5	4172	
old	fruit_lemon_new.bmp	old69	1	1	1203	5	2826	
old	kitchen_scrubbing brush.bmp	old36	0	2	1857	5	2826	
new	animal_horse.bmp	new20	1	2	3149	5	2826	
old	fruit_pineapple_old.bmp	old70	0	2	3966	5	2826	
new	sporting_flippers.bmp	new02	1	2	1206	5	2826	
old	food_softcheese.bmp	old24	1	1	1477	9	529	
old	vegie_garlic01a.bmp	old74	0	2	3331	9	529	
old	vegie_radish.bmp	old77	0	2	2981	9	529	
old	animal_dalmation_old.bmp	old04	0	2	1164	9	529	
old	musical_harp_new.bmp	old43	1	1	1677	9	2529	
new	animal_giraffe.bmp	new03	1	2	1834	9	2529	
new	food_bread.bmp	new28	1	2	3512	9	2529	
old	sporting_bicycle_old.bmp	old55	0	2	1211	9	2529	
old	kitchen_plate.bmp	old35	1	1	3192	8	2465	
old	vegie_corn02.bmp	old73	0	2	1596	8	2465	
new	musical_tambourine_new.bmp	new06	1	2	1387	8	2465	
old	animal_parrot.bmp	old09	0	2	1139	8	2465	
old	fruit_blackberry_new.bmp	old66	0	2	1701	8	2465	
old	musical_clarinet_new.bmp	old44	1	1	1456	8	3276	
new	animal_ostrich.bmp	new26	1	2	1873	8	3276	
new	food_bagel01.bmp	new17	1	2	1037	8	3276	
old	sporting_skipping rope.bmp	old63	0	2	1027	8	3276	
new	kitchen_fork_old.bmp	new18	1	2	2769	8	3276	
new	food_walnut01c.bmp	new34	1	2	2417	8	3276	
new	musical_bongo drum.bmp	new23	1	2	1336	8	3276	
old	kitchen_tea cup and saucer.bmp	old37	1	1	2616	5	591	
old	food_shellpasta.bmp	old25	1	1	1711	9	690	
new	fruit_cherry.bmp	old67	0	2	3661	9	690	
old	food_chocolatemilk.bmp	old17	0	2	1370	9	690	
old	animal_lion_new.bmp	old07	0	2	4762	9	690	
old	musical_tuba.bmp	old50	0	2	4002	9	690	
new	sporting_windsurf.bmp	new31	1	2	4290	9	690	
old	animal_sheep.bmp	old11	0	2	10901	9	690	
old	vegie_mushroom.bmp	old76	1	1	1473	5	3276	
new	kitchen_baking spatula.bmp	new01	1	2	4713	5	3276	
new	kitchen_garlic press.bmp	new07	1	2	2019	5	3276	
old	fruit_watermelon_old.bmp	old71	1	1	2314	5	2260	
old	sporting_badminton racquet.bmp	old54	1	1	3769	6	7258	
old	kitchen_cookie cutter.bmp	old30	1	1	2135	8	617	
old	kitchen_peppermill.bmp	old33	0	2	1944	8	617	
new	kitchen_kettle_new.bmp	new24	1	2	2705	8	617	
old	musical_accordion_old.bmp	old41	0	2	2012	8	617	
new	sporting_baseball bat_new.bmp	new08	1	2	3755	8	617	
new	vegie_snowpea01.bmp	new27	1	2	1482	8	617	
old	kitchen_pitcher.bmp	old34	0	2	2822	8	617	
old	animal_frog.bmp	old06	0	2	2148	8	617	
old	musical_drums_old.bmp	old46	1	1	2045	5	2491	
old	sporting_mini-trampoline.bmp	old61	0	2	2374	5	2491	
old	kitchen_apron.bmp	old27	0	2	935	5	2491	
old	musical_acoustic guitar_new.bmp	old42	1	1	2336	9	5186	
old	kitchen_ladle.bmp	old31	0	2	1826	9	5186	
new	food_drink.bmp	new05	1	2	976	9	5186	
old	animal_zebra_old.bmp	old13	0	2	3096	9	5186	
old	vegie_carrot.bmp	old78	0	2	1411	9	5186	
old	fruit_green grapes.bmp	old68	0	2	1193	9	5186	
old	sporting_hockey stick_old.bmp	old58	0	2	2529	9	5186	
new	sporting_weighlifting.bmp	new25	1	2	979	9	5186	
new	animal_seal.bmp	new38	1	2	922	9	5186	
old	kitchen_white strainer.bmp	old38	0	2	2725	9	5186	
old	vegie_green capsicum.bmp	old75	0	2	1015	9	5186	
old	musical_harmonica_new.bmp	old47	1	1	1941	5	3175	
new	kitchen_toaster_old.bmp	new30	1	2	1951	5	3175	
new	animal_dolphin_old.bmp	new09	1	2	1352	5	3175	
old	animal_cheetah.bmp	old02	0	2	2401	5	3175	
new	animal_gorilla.bmp	new15	1	2	1064	5	3175	
old	sporting_americanfootball.bmp	old53	0	2	796	5	3175	
old	food_candy.bmp	old16	0	2	2067	5	3175	
