category	stim	oldnumber	recognition_acc	recognition_resp	recognition_rt	spatial_resp	spatial_rt	spatial_acc( corriger voir output-encodage)
old	vegie_garlic01a.bmp	old74	1	1	1152	5.0	1376	
new	animal_seal.bmp	new38	1	2	1392	5.0	1376	
old	musical_triangle.bmp	old49	1	1	2063	8.0	492	
old	kitchen_big cooking pot.bmp	old28	1	1	2207	8.0	325	
new	fruit_apricot_new.bmp	new04	1	2	3311	8.0	325	
old	musical_tuba.bmp	old50	0	2	2914	8.0	325	
new	kitchen_garlic press.bmp	new07	1	2	1437	8.0	325	
new	food_bread.bmp	new28	1	2	1371	8.0	325	
old	animal_dalmation_old.bmp	old04	0	2	1178	8.0	325	
new	fruit_cherry.bmp	old67	1	1	1402	6.0	969	
old	sporting_badminton racquet.bmp	old54	1	1	1752	8.0	729	
old	animal_monarch_old.bmp	old08	1	1	1435	8.0	313	
old	musical_double bass.bmp	old45	1	1	1251	6.0	528	
new	animal_pigeon.bmp	new32	1	2	1473	6.0	528	
old	vegie_green capsicum.bmp	old75	1	1	1021	8.0	283	
old	kitchen_cookie cutter.bmp	old30	1	1	1215	8.0	309	
new	animal_horse.bmp	new20	1	2	1151	8.0	309	
old	sporting_footballhelmet.bmp	old57	0	2	2417	8.0	309	
old	sporting_karate clothing.bmp	old60	1	1	1215	5.0	1862	
old	kitchen_peppermill.bmp	old33	1	1	1131	5.0	252	
new	sporting_basketball_new.bmp	new14	1	2	1281	5.0	252	
old	musical_violin_old.bmp	old51	0	2	3741	5.0	252	
new	kitchen_baking spatula.bmp	new01	1	2	1774	5.0	252	
old	musical_harp_new.bmp	old43	1	1	1350	5.0	1295	
old	kitchen_martini glass.bmp	old32	1	1	1066	6.0	270	
old	vegie_radish.bmp	old77	1	1	1226	9.0	1160	
new	food_drink.bmp	new05	1	2	1392	9.0	1160	
old	sporting_soccer ball_new.bmp	old65	0	2	1496	9.0	1160	
old	animal_lion_new.bmp	old07	0	2	2675	9.0	1160	
new	vegie_cucumber.bmp	new33	0	1	1471	9.0	1899	
old	hard_musical_recorder.bmp	old40	1	1	1215	8.0	453	
new	fruit_granny smith apple.bmp	new16	1	2	1201	8.0	453	
old	animal_siamese cat.bmp	old12	1	1	1415	5.0	254	
old	musical_xylophone_old.bmp	old52	1	1	1186	6.0	257	
old	kitchen_tea cup and saucer.bmp	old37	1	1	1373	5.0	245	
old	musical_drums_old.bmp	old46	0	2	1882	5.0	245	
new	musical_bagpipes.bmp	new35	1	2	1294	5.0	245	
old	sporting_rollerblade.bmp	old62	1	1	1353	8.0	298	
old	kitchen_white strainer.bmp	old38	1	1	1213	9.0	355	
old	food_chocolatemilk.bmp	old17	1	1	1163	5.0	1108	
old	animal_sheep.bmp	old11	1	1	1326	5.0	1616	
old	food_frenchfries.bmp	old20	1	1	1359	6.0	1367	
old	musical_accordion_old.bmp	old41	1	1	1088	9.0	818	
old	animal_zebra_old.bmp	old13	1	1	1097	6.0	275	
old	musical_acoustic guitar_new.bmp	old42	1	1	1630	8.0	460	
new	musical_uculele_new.bmp	new39	1	2	3361	8.0	460	
new	musical_bongo drum.bmp	new23	1	2	1154	8.0	460	
old	kitchen_wooden spoon_old.bmp	old39	1	1	1114	8.0	301	
old	fruit_lemon_new.bmp	old69	1	1	1048	5.0	237	
old	musical_clarinet_new.bmp	old44	1	1	2378	8.0	338	
new	kitchen_ramekin.bmp	new13	1	2	1667	8.0	338	
old	food_pecan02.bmp	old21	1	1	1519	9.0	338	
new	kitchen_spatula_old.bmp	new37	1	2	1739	9.0	338	
new	musical_zamponia windflute.bmp	new29	1	2	1204	9.0	338	
old	food_pickle01a.bmp	old22	1	1	1163	8.0	331	
old	kitchen_coffee pot.bmp	old29	0	2	1212	8.0	331	
new	food_walnut01c.bmp	new34	1	2	1346	8.0	331	
new	animal_giraffe.bmp	new03	0	1	1299	6.0	1311	
new	animal_dolphin_old.bmp	new09	1	2	1225	6.0	1311	
old	kitchen_scrubbing brush.bmp	old36	1	1	1231	5.0	397	
old	sporting_mini-trampoline.bmp	old61	1	1	1436	9.0	377	
old	vegie_carrot.bmp	old78	1	1	1273	9.0	325	
new	kitchen_fork_old.bmp	new18	1	2	1614	9.0	325	
