trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	CorrectSource	Stim_RT	onset	stimDurSec	fixOnsetSec	fixlen	trial_type	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
7	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	8.0	0.735	59.614	3.0	62.614	1.5	CTL01	10.99799999999999	5.498999999999995	5.498999999999995	70.612	0.0	5.498999999999995	5.498999999999995	62.614
8	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	5.0	0.625	64.11399999999999	3.0	67.11399999999999	1.5	CTL02	8.999999999999986	4.499999999999993	4.499999999999993	73.11399999999998	0.0	4.499999999999993	4.499999999999993	67.11399999999999
10	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	6.0	0.955	72.113	3.0	75.113	0.5	CTL03	7.0	3.5	3.5	79.113	0.0	3.5	3.5	75.113
13	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	8.0	0.531	85.11200000000002	3.0	88.11200000000002	2.0	CTL04	9.000000000000028	4.500000000000028	4.5	94.11200000000004	0.0	4.500000000000028	4.5	88.11200000000002
22	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	8.0	0.752	144.106	3.0	147.106	1.0	CTL05	9.99799999999999	4.998999999999995	4.998999999999995	154.10399999999998	0.0	4.998999999999995	4.998999999999995	147.106
23	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	5.0	0.619	148.106	3.0	151.106	1.5	CTL06	8.0	4.0	4.0	156.106	0.0	4.0	4.0	151.106
27	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	5.0	0.56	176.10299999999998	3.0	179.10299999999998	3.5	CTL07	18.997999999999934	9.498999999999969	9.498999999999969	195.1009999999999	0.0	9.498999999999969	9.498999999999969	179.10299999999998
30	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	6.0	0.619	209.6	3.0	212.6	1.0	CTL08	31.996999999999986	15.99799999999999	15.998999999999995	241.597	0.0	15.99799999999999	15.998999999999995	212.6
38	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	9.0	0.695	255.096	3.0	258.096	0.5	CTL09	8.0	4.0	4.0	263.096	0.0	4.0	4.0	258.096
39	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	8.0	0.63	258.596	3.0	261.595	1.0	CTL10	6.999000000000024	3.5	3.499000000000024	265.595	0.0	3.5	3.499000000000024	261.595
44	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	5.0	0.726	288.093	3.0	291.093	2.5	CTL11	10.0	5.0	5.0	298.093	0.0	5.0	5.0	291.093
47	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	9.0	0.7709999999999999	304.591	3.0	307.591	3.0	CTL12	6.999000000000024	3.499000000000024	3.5	311.59000000000003	0.0	3.499000000000024	3.5	307.591
49	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	6.0	0.691	315.59	3.0	318.59	0.5	CTL13	9.997999999999934	4.998999999999967	4.998999999999967	325.5879999999999	0.0	4.998999999999967	4.998999999999967	318.59
50	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	6.0	0.593	319.09	3.0	322.09	1.0	CTL14	7.0	3.5	3.5	326.09	0.0	3.5	3.5	322.09
51	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	6.0	0.481	323.09	3.0	326.089	2.5	CTL15	7.999000000000024	4.0	3.999000000000024	331.089	0.0	4.0	3.999000000000024	326.089
52	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	9.0	0.5820000000000001	328.589	3.0	331.589	6.5	CTL16	10.999000000000024	5.499000000000024	5.5	339.588	0.0	5.499000000000024	5.5	331.589
67	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	8.0	0.7070000000000001	432.079	3.0	435.079	2.0	CTL17	8.998000000000047	4.499000000000024	4.499000000000024	441.07700000000006	0.0	4.499000000000024	4.499000000000024	435.079
69	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	9.0	0.906	441.579	3.0	444.578	4.0	CTL18	8.998999999999967	4.5	4.498999999999967	450.578	0.0	4.5	4.498999999999967	444.578
70	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	8.0	0.631	448.578	3.0	451.578	0.5	CTL19	13.998999999999969	6.998999999999967	7.0	462.577	0.0	6.998999999999967	7.0	451.578
71	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	5.0	0.482	452.078	3.0	455.077	6.0	CTL20	6.999000000000024	3.5	3.499000000000024	459.077	0.0	3.5	3.499000000000024	455.077
76	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	5.0	0.708	480.075	3.0	483.075	5.5	CTL21	10.998999999999969	5.498999999999967	5.5	491.074	0.0	5.498999999999967	5.5	483.075
78	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	8.0	0.674	496.074	3.0	499.073	2.5	CTL22	14.998999999999969	7.5	7.498999999999967	511.073	0.0	7.5	7.498999999999967	499.073
