trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	CorrectSource	Stim_RT	onset	stimDurSec	fixOnsetSec	fixlen	ImageID	trial_type	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	6	1.197	90.111	3.0	93.111	7.5	Old11	Enc11	96.111	4.998999999999981	4.998999999999981	186.222	False	4.998999999999981	4.998999999999981	93.111
15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	8	0.899	100.61	3.0	103.61	5.0	Old23	Enc12	106.61	10.498999999999995	10.498999999999995	207.22	False	10.498999999999995	10.498999999999995	103.61
16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	5	0.971	108.61	3.0	111.609	1.5	Old71	Enc13	114.609	8.0	7.998999999999995	223.219	False	8.0	7.998999999999995	111.609
17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	9	2.01	113.109	3.0	116.109	3.0	Old24	Enc14	119.109	4.498999999999995	4.5	232.218	False	4.498999999999995	4.5	116.109
18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	9	1.163	119.109	3.0	122.108	1.0	Old33	Enc15	125.108	6.0	5.999000000000009	244.21699999999998	False	6.0	5.999000000000009	122.108
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	5	0.621	123.108	3.0	126.108	1.5	Old32	Enc16	129.108	3.9990000000000094	4.0	252.216	False	3.9990000000000094	4.0	126.108
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	5	1.624	127.608	3.0	130.608	8.5	Old25	Enc17	133.608	4.5	4.5	261.216	False	4.5	4.5	130.608
21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	5	1.304	139.107	3.0	142.107	2.0	Old13	Enc18	145.107	11.498999999999995	11.498999999999995	284.214	False	11.498999999999995	11.498999999999995	142.107
24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	8	1.161	152.606	3.0	155.605	6.5	Old52	Enc19	158.605	4.5	4.498999999999995	311.211	False	4.5	4.498999999999995	155.605
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	6	1.151	162.105	3.0	165.104	1.5	Old69	Enc20	168.104	9.498999999999995	9.499000000000024	330.209	False	9.498999999999995	9.499000000000024	165.104
26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	5	1.217	166.604	3.0	169.604	6.5	Old61	Enc21	172.604	4.499000000000024	4.5	339.208	False	4.499000000000024	4.5	169.604
28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	6	1.244	182.603	3.0	185.603	8.0	Old67	Enc22	188.603	6.500000000000028	6.500000000000028	371.206	False	6.500000000000028	6.500000000000028	185.603
29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	5	1.141	193.602	3.0	196.601	13.0	Old10	Enc23	199.601	10.998999999999995	10.99799999999999	393.203	False	10.998999999999995	10.99799999999999	196.601
31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	8	1.629	213.6	3.0	216.6	2.5	Old09	Enc24	219.6	4.0	4.0	433.2	False	4.0	4.0	216.6
32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	5	1.031	219.099	3.0	222.099	1.5	Old51	Enc25	225.099	5.498999999999995	5.498999999999995	444.198	False	5.498999999999995	5.498999999999995	222.099
33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	9	1.372	223.599	3.0	226.599	3.5	Old62	Enc26	229.599	4.5	4.5	453.198	False	4.5	4.5	226.599
34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	8	1.725	230.098	3.0	233.098	2.0	Old43	Enc27	236.098	6.499000000000024	6.499000000000024	466.196	False	6.499000000000024	6.499000000000024	233.098
35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	9	1.714	235.098	3.0	238.098	3.0	Old26	Enc28	241.098	5.0	5.0	476.196	False	5.0	5.0	238.098
36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	8	1.632	241.097	3.0	244.097	7.0	Old30	Enc29	247.097	5.998999999999995	5.998999999999995	488.194	False	5.998999999999995	5.998999999999995	244.097
37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	6	1.4	251.096	3.0	254.096	1.0	Old58	Enc30	257.096	9.998999999999995	9.998999999999995	508.192	False	9.998999999999995	9.998999999999995	254.096
40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	9	1.4069999999999998	262.595	3.0	265.595	0.5	Old05	Enc31	268.595	3.9990000000000236	4.0	531.19	False	3.999000000000024	4.0	265.595
41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	6	1.324	266.095	3.0	269.095	7.0	Old76	Enc32	272.095	3.5	3.5	538.19	False	3.5	3.5	269.095
42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	9	1.31	276.094	3.0	279.094	4.0	Old15	Enc33	282.094	9.998999999999967	9.998999999999967	558.188	False	9.998999999999969	9.998999999999969	279.094
43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	6	1.24	283.093	3.0	286.093	2.0	Old14	Enc34	289.093	6.999000000000024	6.999000000000024	572.186	False	6.999000000000024	6.999000000000024	286.093
45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	5	1.598	293.592	3.0	296.592	4.5	Old72	Enc35	299.592	5.498999999999967	5.498999999999967	593.184	False	5.498999999999967	5.498999999999967	296.592
46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	9	1.301	301.092	3.0	304.091	0.5	Old03	Enc36	307.091	7.5	7.499000000000024	608.183	False	7.5	7.499000000000024	304.091
48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	8	1.338	310.591	3.0	313.591	2.0	Old07	Enc37	316.591	6.0	6.0	627.182	False	6.0	6.0	313.591
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	6	1.768	338.088	3.0	341.088	9.5	Old47	Enc38	344.088	9.499000000000024	9.499000000000024	682.176	False	9.499000000000024	9.499000000000024	341.088
54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	6	1.324	350.587	3.0	353.587	3.0	Old65	Enc39	356.587	12.498999999999967	12.498999999999967	707.174	False	12.498999999999969	12.498999999999969	353.587
55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	5	2.002	356.587	3.0	359.586	3.0	Old60	Enc40	362.586	6.0	5.999000000000024	719.173	False	6.0	5.999000000000024	359.586
56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	6	1.213	362.586	3.0	365.586	1.0	Old70	Enc41	368.586	5.999000000000024	6.0	731.172	False	5.999000000000024	6.0	365.586
57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	9	1.632	366.586	3.0	369.585	2.0	Old64	Enc42	372.585	4.0	3.998999999999967	739.171	False	4.0	3.998999999999967	369.585
58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	8	1.107	371.585	3.0	374.585	1.0	Old22	Enc43	377.585	4.998999999999967	5.0	749.17	False	4.998999999999967	5.0	374.585
59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	9	1.381	375.585	3.0	378.585	0.5	Old38	Enc44	381.585	4.0	4.0	757.17	False	4.0	4.0	378.585
60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	8	1.934	379.084	3.0	382.084	2.5	Old19	Enc45	385.084	3.4990000000000236	3.4990000000000236	764.168	False	3.499000000000024	3.499000000000024	382.084
