	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	14.589	3.0	17.588	6.5	Old64	Enc01
1	24.088	3.0	27.087	2.0	Old06	Enc02
2	29.088	3.0	32.087	1.5	Old20	Enc03
3	33.587	3.0	36.587	1.0	Old77	Enc04
4	37.586	3.0	40.586	8.5	Old54	Enc05
5	49.08600000000001	3.0	52.085	2.0	Old48	Enc06
6	54.085	3.0	57.085	2.5	Old31	Enc07
7	59.584	3.0	62.584	1.5	False	CTL01
8	64.084	3.0	67.084	1.5	False	CTL02
9	68.583	3.0	71.583	0.5	Old49	Enc08
10	72.083	3.0	75.083	0.5	False	CTL03
11	75.583	3.0	78.583	2.0	Old16	Enc09
12	80.582	3.0	83.58200000000001	1.5	Old27	Enc10
13	85.08200000000001	3.0	88.08200000000001	2.0	False	CTL04
14	90.081	3.0	93.081	7.5	Old11	Enc11
15	100.58	3.0	103.58	5.0	Old21	Enc12
16	108.58	3.0	111.579	1.5	Old69	Enc13
17	113.079	3.0	116.079	3.0	Old26	Enc14
18	119.079	3.0	122.078	1.0	Old28	Enc15
19	123.078	3.0	126.078	1.5	Old32	Enc16
20	127.578	3.0	130.578	8.5	Old18	Enc17
21	139.077	3.0	142.077	2.0	Old01	Enc18
22	144.076	3.0	147.076	1.0	False	CTL05
23	148.076	3.0	151.076	1.5	False	CTL06
24	152.576	3.0	155.575	6.5	Old52	Enc19
25	162.075	3.0	165.074	1.5	Old72	Enc20
26	166.574	3.0	169.574	6.5	Old59	Enc21
27	176.073	3.0	179.073	3.5	False	CTL07
28	182.573	3.0	185.572	8.0	Old70	Enc22
29	193.572	3.0	196.571	13.0	Old10	Enc23
30	209.57	3.0	212.57	1.0	False	CTL08
31	213.57	3.0	216.569	2.5	Old12	Enc24
32	219.069	3.0	222.069	1.5	Old46	Enc25
33	223.569	3.0	226.569	3.5	Old55	Enc26
34	230.068	3.0	233.068	2.0	Old44	Enc27
35	235.068	3.0	238.067	3.0	Old17	Enc28
36	241.067	3.0	244.067	7.0	Old29	Enc29
37	251.066	3.0	254.066	1.0	Old63	Enc30
38	255.066	3.0	258.066	0.5	False	CTL09
39	258.565	3.0	261.565	1.0	False	CTL10
40	262.565	3.0	265.565	0.5	Old09	Enc31
41	266.065	3.0	269.064	7.0	Old68	Enc32
42	276.064	3.0	279.064	4.0	Old24	Enc33
43	283.063	3.0	286.063	2.0	Old15	Enc34
44	288.063	3.0	291.062	2.5	False	CTL11
45	293.562	3.0	296.562	4.5	Old71	Enc35
46	301.061	3.0	304.061	0.5	Old04	Enc36
47	304.561	3.0	307.561	3.0	False	CTL12
48	310.561	3.0	313.56	2.0	Old03	Enc37
49	315.56	3.0	318.56	0.5	False	CTL13
50	319.06	3.0	322.059	1.0	False	CTL14
51	323.059	3.0	326.059	2.5	False	CTL15
52	328.559	3.0	331.559	6.5	False	CTL16
53	338.058	3.0	341.058	9.5	Old42	Enc38
54	350.557	3.0	353.556	3.0	Old62	Enc39
55	356.556	3.0	359.556	3.0	Old61	Enc40
56	362.556	3.0	365.555	1.0	Old75	Enc41
57	366.555	3.0	369.555	2.0	Old57	Enc42
58	371.555	3.0	374.554	1.0	Old14	Enc43
59	375.554	3.0	378.554	0.5	Old35	Enc44
60	379.054	3.0	382.054	2.5	Old19	Enc45
61	384.554	3.0	387.5530000000001	8.5	Old36	Enc46
62	396.052	3.0	399.052	5.5	Old39	Enc47
63	404.552	3.0	407.551	2.0	Old13	Enc48
64	409.551	3.0	412.551	6.0	Old40	Enc49
65	418.55	3.0	421.55	6.0	Old50	Enc50
66	427.549	3.0	430.549	1.5	Old07	Enc51
67	432.049	3.0	435.049	2.0	False	CTL17
68	437.049	3.0	440.048	1.5	Old41	Enc52
69	441.548	3.0	444.548	4.0	False	CTL18
70	448.547	3.0	451.547	0.5	False	CTL19
71	452.047	3.0	455.047	6.0	False	CTL20
72	461.046	3.0	464.046	0.5	Old58	Enc53
73	464.546	3.0	467.546	2.5	Old45	Enc54
74	470.045	3.0	473.045	1.5	Old65	Enc55
75	474.545	3.0	477.545	2.5	Old37	Enc56
76	480.044	3.0	483.044	5.5	False	CTL21
77	488.544	3.0	491.543	4.5	Old53	Enc57
78	496.043	3.0	499.043	2.5	False	CTL22
79	501.542	3.0	504.542	6.5	Old76	Enc58
80	511.042	3.0	514.0409999999999	6.5	False	CTL23
