trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	CorrectSource	Stim_RT	onset	stimDurSec	fixOnsetSec	fixlen	ImageID	trial_type	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	9	1.296	111.589	3.0	114.598	4.5	Old38	Enc11	117.598	3.5109999999999957	3.5109999999999957	229.187	False	3.510999999999996	3.510999999999996	114.598
18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	5	1.223	119.094	3.0	122.103	7.0	Old27	Enc12	125.103	7.5049999999999955	7.5049999999999955	244.197	False	7.5049999999999955	7.5049999999999955	122.103
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	8	1.25	129.091	3.0	132.1	0.5	Old43	Enc13	135.1	9.997000000000014	9.997	264.19100000000003	False	9.997000000000014	9.997	132.1
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	8	1.132	132.601	3.0	135.61	2.0	Old40	Enc14	138.61	3.509999999999991	3.5100000000000193	271.211	False	3.509999999999991	3.51000000000002	135.61
21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	9	1.245	137.6	3.0	140.609	1.0	Old46	Enc15	143.609	4.998999999999995	4.998999999999995	281.209	False	4.998999999999995	4.998999999999995	140.609
22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	8	1.3530000000000002	141.612	3.0	144.621	1.0	Old48	Enc16	147.621	4.0120000000000005	4.0120000000000005	289.233	False	4.0120000000000005	4.0120000000000005	144.621
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	5	1.117	145.624	3.0	148.63299999999998	3.5	Old04	Enc17	151.63299999999998	4.0120000000000005	4.011999999999972	297.25699999999995	False	4.0120000000000005	4.011999999999972	148.63299999999998
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	8	1.37	156.122	3.0	159.131	2.0	Old36	Enc18	162.131	3.9960000000000093	3.9960000000000093	318.25300000000004	False	3.996000000000009	3.996000000000009	159.131
26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	8	1.2919999999999998	161.12	3.0	164.12900000000002	0.5	Old20	Enc19	167.12900000000002	4.9979999999999905	4.998000000000019	328.249	False	4.997999999999991	4.998000000000019	164.12900000000002
27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	5	1.182	164.63	3.0	167.639	3.5	Old15	Enc20	170.639	3.509999999999991	3.509999999999991	335.269	False	3.509999999999991	3.509999999999991	167.639
29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	9	1.018	181.13	3.0	184.139	2.5	Old51	Enc21	187.139	9.997000000000014	9.997000000000014	368.269	False	9.997000000000014	9.997000000000014	184.139
30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	9	1.351	186.629	3.0	189.638	5.0	Old26	Enc22	192.638	5.498999999999995	5.498999999999995	379.267	False	5.498999999999995	5.498999999999995	189.638
31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	6	1.398	194.637	3.0	197.646	1.0	Old08	Enc23	200.646	8.00800000000001	8.007999999999981	395.283	False	8.00800000000001	8.007999999999981	197.646
32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	8	1.3219999999999998	198.649	3.0	201.658	10.0	Old24	Enc24	204.658	4.0120000000000005	4.0120000000000005	403.307	False	4.0120000000000005	4.0120000000000005	201.658
33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	8	1.365	211.654	3.0	214.663	1.5	Old73	Enc25	217.663	13.004999999999995	13.005000000000024	429.317	False	13.004999999999995	13.005000000000024	214.663
34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	9	1.62	216.151	3.0	219.16	0.5	Old18	Enc26	222.16	4.497000000000014	4.496999999999986	438.31100000000004	False	4.497000000000014	4.496999999999986	219.16
35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	5	1.149	219.662	3.0	222.671	2.5	Old70	Enc27	225.671	3.5109999999999957	3.5109999999999957	445.33299999999997	False	3.510999999999996	3.510999999999996	222.671
36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	6	1.506	225.161	3.0	228.17	3.5	Old35	Enc28	231.17	5.498999999999995	5.498999999999995	456.331	False	5.498999999999995	5.498999999999995	228.17
41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	9	0.0	253.68	3.0	256.689	7.0	Old66	Enc29	259.689	9.997000000000014	9.997000000000014	513.369	False	9.997000000000014	9.997000000000014	256.689
42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	8	1.382	263.676	3.0	266.685	2.0	Old74	Enc30	269.685	9.995999999999981	9.995999999999981	533.361	False	9.99599999999998	9.99599999999998	266.685
44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	6	1.479	278.186	3.0	281.195	3.5	Old31	Enc31	284.195	9.510999999999967	9.510999999999967	562.381	False	9.510999999999967	9.510999999999967	281.195
45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	6	1.08	284.689	3.0	287.698	2.5	Old13	Enc32	290.698	6.503000000000043	6.502999999999986	575.387	False	6.503000000000043	6.502999999999986	287.698
46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	9	1.196	290.189	3.0	293.198	4.0	Old01	Enc33	296.198	5.5	5.5	586.387	False	5.5	5.5	293.198
47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	8	1.272	297.193	3.0	300.202	3.5	Old61	Enc34	303.202	7.003999999999962	7.004000000000019	600.395	False	7.003999999999962	7.004000000000019	300.202
49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	9	1.26	307.708	3.0	310.717	6.5	Old02	Enc35	313.717	4.0120000000000005	4.0120000000000005	621.425	False	4.0120000000000005	4.0120000000000005	310.717
52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	8	1.222	333.218	3.0	336.227	1.5	Old59	Enc36	339.227	5.5	5.5	672.4449999999999	False	5.5	5.5	336.227
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	9	1.03	337.714	3.0	340.723	1.0	Old22	Enc37	343.723	4.495999999999981	4.496000000000038	681.437	False	4.495999999999981	4.496000000000038	340.723
54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	6	1.154	341.71	3.0	344.719	3.0	Old44	Enc38	347.719	3.995999999999981	3.995999999999981	689.429	False	3.995999999999981	3.995999999999981	344.719
56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	0.924	353.211	3.0	356.22	1.0	Old16	Enc39	359.22	5.5	5.5	712.431	False	5.5	5.5	356.22
57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	6	1.096	357.223	3.0	360.232	9.0	Old19	Enc40	363.232	4.0120000000000005	4.0120000000000005	720.455	False	4.0120000000000005	4.0120000000000005	360.232
58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	6	1.206	369.225	3.0	372.234	1.5	Old77	Enc41	375.234	12.00200000000001	12.001999999999953	744.4590000000001	False	12.00200000000001	12.001999999999953	372.234
59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	8	1.221	373.722	3.0	376.731	8.5	Old34	Enc42	379.731	4.496999999999957	4.497000000000014	753.453	False	4.496999999999957	4.497000000000014	376.731
