	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	14.535	3.0	17.534	6.5	Old55	Enc01
1	24.034	3.0	27.034	2.0	Old12	Enc02
2	29.033	3.0	32.033	1.5	Old17	Enc03
3	33.533	3.0	36.533	1.0	Old69	Enc04
4	37.533	3.0	40.533	8.5	Old62	Enc05
5	49.032	3.0	52.032	2.0	Old43	Enc06
6	54.032	3.0	57.03100000000001	2.5	Old32	Enc07
7	59.53100000000001	3.0	62.53100000000001	1.5	False	CTL01
8	64.031	3.0	67.031	1.5	False	CTL02
9	68.53	3.0	71.53	0.5	Old50	Enc08
10	72.03	3.0	75.03	0.5	False	CTL03
11	75.53	3.0	78.53	2.0	Old15	Enc09
12	80.529	3.0	83.529	1.5	Old34	Enc10
13	85.029	3.0	88.029	2.0	False	CTL04
14	90.029	3.0	93.02799999999999	7.5	Old09	Enc11
15	100.528	3.0	103.528	5.0	Old26	Enc12
16	108.527	3.0	111.527	1.5	Old70	Enc13
17	113.027	3.0	116.027	3.0	Old25	Enc14
18	119.026	3.0	122.026	1.0	Old33	Enc15
19	123.026	3.0	126.026	1.5	Old28	Enc16
20	127.526	3.0	130.526	8.5	Old14	Enc17
21	139.025	3.0	142.025	2.0	Old04	Enc18
22	144.024	3.0	147.024	1.0	False	CTL05
23	148.024	3.0	151.024	1.5	False	CTL06
24	152.524	3.0	155.524	6.5	Old51	Enc19
25	162.023	3.0	165.023	1.5	Old68	Enc20
26	166.523	3.0	169.523	6.5	Old54	Enc21
27	176.022	3.0	179.022	3.5	False	CTL07
28	182.521	3.0	185.521	8.0	Old67	Enc22
29	193.521	3.0	196.52	13.0	Old13	Enc23
30	209.519	3.0	212.519	1.0	False	CTL08
31	213.519	3.0	216.519	2.5	Old11	Enc24
32	219.019	3.0	222.018	1.5	Old47	Enc25
33	223.518	3.0	226.518	3.5	Old56	Enc26
34	230.018	3.0	233.018	2.0	Old49	Enc27
35	235.017	3.0	238.017	3.0	Old24	Enc28
36	241.017	3.0	244.017	7.0	Old36	Enc29
37	251.016	3.0	254.016	1.0	Old63	Enc30
38	255.016	3.0	258.016	0.5	False	CTL09
39	258.516	3.0	261.515	1.0	False	CTL10
