	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond	Condition	CorrectSource	Stim_RT
0	16.017	3.0	19.026	1.0	False	CTL01	0	6	0.8540000000000001
1	20.029	3.0	23.038	8.0	Old64	Enc01	1	8	0.77
2	31.029	3.0	34.037	7.5	Old09	Enc02	1	5	1.274
3	41.526	3.0	44.535	0.5	Old61	Enc03	1	5	0.8959999999999999
4	45.037	3.0	48.04600000000001	6.0	Old52	Enc04	1	6	0.945
5	54.047	3.0	57.056000000000004	2.0	Old50	Enc05	1	5	0.759
6	59.045	3.0	62.05399999999999	2.0	Old77	Enc06	1	9	1.177
7	64.044	3.0	67.053	4.0	False	CTL02	0	5	0.794
8	71.048	3.0	74.057	2.5	False	CTL03	0	6	0.893
9	76.548	3.0	79.557	1.5	False	CTL04	0	6	0.777
10	81.044	3.0	84.053	5.0	False	CTL05	0	9	0.6809999999999999
11	89.052	3.0	92.061	1.0	Old59	Enc07	1	6	0.7929999999999999
12	93.064	3.0	96.072	3.0	Old02	Enc08	1	8	0.853
13	99.065	3.0	102.074	3.0	False	CTL06	0	9	0.715
14	105.066	3.0	108.075	2.5	Old43	Enc09	1	9	0.738
15	110.566	3.0	113.575	6.5	Old08	Enc10	1	5	0.7020000000000001
16	120.07700000000001	3.0	123.086	2.5	Old30	Enc11	1	9	0.759
17	125.57700000000001	3.0	128.586	2.0	Old33	Enc12	1	5	0.8109999999999999
18	130.575	3.0	133.584	4.5	Old71	Enc13	1	8	0.82
19	138.08100000000002	3.0	141.09	4.5	Old75	Enc14	1	8	0.722
20	145.58700000000002	3.0	148.596	2.5	Old72	Enc15	1	9	0.7759999999999999
21	151.08700000000002	3.0	154.096	1.0	Old74	Enc16	1	8	0.9079999999999999
22	155.099	3.0	158.107	1.5	Old13	Enc17	1	5	1.0959999999999999
23	159.595	3.0	162.60399999999998	4.0	False	CTL07	0	5	0.848
24	166.59900000000002	3.0	169.608	3.0	False	CTL08	0	8	0.531
25	172.601	3.0	175.61	1.0	Old35	Enc18	1	8	0.593
26	176.613	3.0	179.622	1.0	Old20	Enc19	1	8	0.821
27	180.625	3.0	183.63400000000001	0.5	Old25	Enc20	1	5	1.065
28	184.135	3.0	187.144	3.5	Old67	Enc21	1	9	0.6990000000000001
29	190.638	3.0	193.64700000000002	4.5	Old17	Enc22	1	9	0.62
30	198.144	3.0	201.153	9.5	False	CTL09	0	8	0.665
31	210.648	3.0	213.65599999999998	3.5	Old04	Enc23	1	6	0.665
32	217.15	3.0	220.15900000000002	4.0	False	CTL10	0	9	0.691
33	224.15400000000002	3.0	227.16299999999998	4.0	Old22	Enc24	1	8	0.623
34	231.15900000000002	3.0	234.168	1.0	Old49	Enc25	1	8	0.625
35	235.171	3.0	238.18	6.0	Old18	Enc26	1	9	0.6609999999999999
36	244.18099999999998	3.0	247.19	6.5	Old41	Enc27	1	5	0.659
37	253.69299999999998	3.0	256.702	2.0	Old32	Enc28	1	6	0.643
38	258.691	3.0	261.7	1.5	Old42	Enc29	1	9	0.5720000000000001
39	263.188	3.0	266.19599999999997	2.5	Old44	Enc30	1	8	0.675
40	268.687	3.0	271.69599999999997	4.5	Old28	Enc31	1	6	0.6559999999999999
41	276.193	3.0	279.202	0.5	Old01	Enc32	1	6	0.638
42	279.703	3.0	282.712	1.0	False	CTL11	0	6	1.072
43	283.699	3.0	286.70799999999997	1.5	Old05	Enc33	1	9	0.596
44	288.195	3.0	291.204	2.0	Old62	Enc34	1	8	0.62
45	293.194	3.0	296.203	4.0	False	CTL12	0	6	0.49200000000000005
46	300.198	3.0	303.207	2.0	Old06	Enc35	1	9	0.52
47	305.19599999999997	3.0	308.205	2.5	Old55	Enc36	1	8	0.498
48	310.69599999999997	3.0	313.705	2.0	Old19	Enc37	1	9	0.526
49	315.694	3.0	318.703	14.0	Old78	Enc38	1	6	0.56
50	333.19599999999997	3.0	336.205	4.0	Old15	Enc39	1	5	0.649
51	340.20099999999996	3.0	343.21	1.5	False	CTL13	0	5	0.5720000000000001
52	344.69699999999983	3.0	347.70599999999996	1.0	Old14	Enc40	1	6	0.524
53	348.69300000000004	3.0	351.70099999999996	3.0	False	CTL14	0	9	0.552
54	354.694	3.0	357.70300000000003	5.5	False	CTL15	0	8	0.47
55	363.202	3.0	366.211	2.0	False	CTL16	0	9	0.434
