	category	Stim	OldNumber	Recognition_ACC	Recognition_RESP	Recognition_RT	Spatial_RESP	Spatial_RT
0	OLD	musical_double bass.bmp	Old45	1	1	1.679	9	4026
1	New	animal_pigeon.bmp	New32	1	2	2.647	9	4026
2	OLD	kitchen_martini glass.bmp	Old32	1	1	1.851	6	1464
3	OLD	fruit_green grapes.bmp	Old68	1	1	2.028	5	1970
4	OLD	animal_cheetah.bmp	Old02	1	1	1.978	8	1002
5	New	food_cookie01.bmp	New11	1	2	2.311	8	1002
6	New	sporting_windsurf.bmp	New31	1	2	3.113	8	1002
7	New	fruit_rasberry.bmp	New10	1	2	2.011	8	1002
8	OLD	vegie_carrot.bmp	Old78	1	1	1.848	6	910
9	New	food_bagel01.bmp	New17	1	2	2.455	6	910
10	OLD	food_softcheese.bmp	Old24	1	1	2.044	6	3225
11	OLD	sporting_snow shoes_old.bmp	Old64	1	1	5.886	5	1283
12	New	fruit_apricot_new.bmp	New04	1	2	4.031	5	1283
13	OLD	kitchen_tea cup and saucer.bmp	Old37	0	2	3.214	5	1283
14	New	sporting_flippers.bmp	New02	1	2	2.275	5	1283
15	OLD	food_pickle01a.bmp	Old22	1	1	1.807	5	1221
16	OLD	animal_parrot.bmp	Old09	0	2	4.226	5	1221
17	OLD	sporting_bicycle_old.bmp	Old55	0	2	1.456	5	1221
18	New	musical_uculele_new.bmp	New39	0	1	1.476	9	1760
19	OLD	kitchen_scrubbing brush.bmp	Old36	0	2	3.336	9	1760
20	OLD	musical_tuba.bmp	Old50	1	1	1.76	5	1721
21	New	food_pizza.bmp	New22	1	2	2.443	5	1721
22	OLD	musical_harmonica_new.bmp	Old47	1	1	1.71	6	1289
23	OLD	animal_siamese cat.bmp	Old12	0	2	4.043	6	1289
24	OLD	food_toast.bmp	Old26	1	1	1.681	6	2493
25	New	musical_french horn_old.bmp	New12	0	1	1.583	5	3007
26	OLD	sporting_soccer ball_new.bmp	Old65	1	1	1.581	6	2501
27	OLD	sporting_footballhelmet.bmp	Old57	1	1	1.943	6	1000
28	OLD	fruit_pineapple_old.bmp	Old70	0	2	2.566	6	1000
29	OLD	animal_monarch_old.bmp	Old08	0	2	4.989	6	1000
30	OLD	musical_acoustic guitar_new.bmp	Old42	1	1	1.485	5	2313
31	New	musical_bagpipes.bmp	New35	1	2	3.242	5	2313
32	New	kitchen_kettle_new.bmp	New24	1	2	3.151	5	2313
33	OLD	sporting_Badminton Racquet.bmp	Old54	1	1	1.495	9	1714
34	OLD	animal_camel_new.bmp	Old01	1	1	1.892	6	1063
35	OLD	vegie_green capsicum.bmp	Old75	1	1	2.762	8	2276
36	OLD	kitchen_peppermill.bmp	Old33	1	1	2.111	5	1386
37	OLD	food_rawchicken.bmp	Old23	1	1	6.088	6	2997
38	OLD	food_shellpasta.bmp	Old25	1	1	2.804	5	1691
39	New	food_bread.bmp	New28	1	2	8.741	5	1691
40	OLD	food_cracker02.bmp	Old18	1	1	2.143	6	1881
41	OLD	musical_accordion_old.bmp	Old41	1	1	1.875	5	1719
42	New	animal_horse.bmp	New20	1	2	2.345	5	1719
43	OLD	musical_clarinet_new.bmp	Old44	1	1	1.953	9	2626
44	New	sporting_baseball bat_new.bmp	New08	1	2	4.559	9	2626
45	New	food_drink.bmp	New05	1	2	1.601	9	2626
46	New	kitchen_ramekin.bmp	New13	1	2	2.543	9	2626
47	OLD	food_pecan02.bmp	Old21	1	1	2.743	5	1081
