trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	CorrectSource	Stim_RT	onset	stimDurSec	fixOnsetSec	fixlen	ImageID	trial_type	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	9	1.993	120.086	3.0	123.086	2.5	Old37	Enc11	126.086	9.498999999999995	9.498999999999995	246.172	False	9.498999999999995	9.498999999999995	123.086
17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	5	2.1	125.586	3.0	128.586	2.0	Old30	Enc12	131.586	5.5	5.500000000000014	257.172	False	5.5	5.500000000000014	128.586
18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	8	2.247	130.586	3.0	133.585	4.5	Old71	Enc13	136.585	5.000000000000014	4.998999999999995	267.17100000000005	False	5.000000000000014	4.998999999999995	133.585
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	8	1.574	138.085	3.0	141.085	4.5	Old73	Enc14	144.085	7.498999999999995	7.5	282.17	False	7.498999999999995	7.5	141.085
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	9	2.141	145.584	3.0	148.584	2.5	Old78	Enc15	151.584	7.498999999999995	7.498999999999995	297.168	False	7.498999999999995	7.498999999999995	148.584
21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	8	2.189	151.084	3.0	154.083	1.0	Old69	Enc16	157.083	5.5	5.498999999999995	308.16700000000003	False	5.5	5.498999999999995	154.083
22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	5	2.989	155.083	3.0	158.083	1.5	Old09	Enc17	161.083	3.9989999999999952	4.0	316.166	False	3.9989999999999952	4.0	158.083
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	8	1.165	172.582	3.0	175.582	1.0	Old27	Enc18	178.582	6.0	6.0	351.164	False	6.0	6.0	175.582
26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	8	1.716	176.581	3.0	179.581	1.0	Old26	Enc19	182.581	3.9989999999999952	3.9989999999999952	359.162	False	3.9989999999999952	3.9989999999999952	179.581
27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	5	1.422	180.581	3.0	183.581	0.5	Old25	Enc20	186.581	4.0	4.0	367.162	False	4.0	4.0	183.581
28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	9	1.548	184.081	3.0	187.08	3.5	Old66	Enc21	190.08	3.5	3.4990000000000236	374.161	False	3.5	3.499000000000024	187.08
29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	9	1.128	190.58	3.0	193.58	4.5	Old16	Enc22	196.58	6.499000000000024	6.5	387.16	False	6.499000000000024	6.5	193.58
31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	6	1.046	210.578	3.0	213.578	3.5	Old07	Enc23	216.578	12.498999999999995	12.498999999999995	427.156	False	12.498999999999995	12.498999999999995	213.578
33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	8	0.882	224.077	3.0	227.077	4.0	Old18	Enc24	230.077	6.998999999999995	6.998999999999995	454.154	False	6.998999999999995	6.998999999999995	227.077
34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	8	1.388	231.077	3.0	234.076	1.0	Old43	Enc25	237.076	7.0	6.998999999999995	468.153	False	7.0	6.998999999999995	234.076
35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	9	1.819	235.076	3.0	238.076	6.0	Old14	Enc26	241.076	3.9989999999999952	4.0	476.152	False	3.9989999999999952	4.0	238.076
36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	5	1.461	244.075	3.0	247.075	6.5	Old52	Enc27	250.075	8.998999999999995	8.998999999999995	494.15	False	8.998999999999995	8.998999999999995	247.075
37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	6	1.253	253.575	3.0	256.574	2.0	Old33	Enc28	259.574	9.5	9.499000000000024	513.149	False	9.5	9.499000000000024	256.574
38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	9	1.6740000000000002	258.574	3.0	261.574	1.5	Old47	Enc29	264.574	4.999000000000024	5.0	523.148	False	4.999000000000024	5.0	261.574
39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	8	1.726	263.074	3.0	266.073	2.5	Old48	Enc30	269.073	4.5	4.498999999999967	532.1469999999999	False	4.5	4.498999999999967	266.073
40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	6	1.548	268.573	3.0	271.573	4.5	Old38	Enc31	274.573	5.498999999999967	5.5	543.146	False	5.498999999999967	5.5	271.573
41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	6	1.208	276.073	3.0	279.072	0.5	Old10	Enc32	282.072	7.5	7.499000000000024	558.145	False	7.5	7.499000000000024	279.072
43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	9	0.958	283.572	3.0	286.572	1.5	Old06	Enc33	289.572	4.0	4.0	573.144	False	4.0	4.0	286.572
44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	8	0.913	288.071	3.0	291.071	2.0	Old56	Enc34	294.071	4.499000000000024	4.499000000000024	582.142	False	4.499000000000024	4.499000000000024	291.071
46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	9	0.887	300.07	3.0	303.07	2.0	Old05	Enc35	306.07	6.998999999999967	6.998999999999967	606.14	False	6.998999999999967	6.998999999999967	303.07
47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	8	0.951	305.07	3.0	308.07	2.5	Old54	Enc36	311.07	5.0	5.0	616.14	False	5.0	5.0	308.07
48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	9	0.8909999999999999	310.569	3.0	313.569	2.0	Old22	Enc37	316.569	5.499000000000024	5.499000000000024	627.138	False	5.499000000000024	5.499000000000024	313.569
49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	6	0.895	315.569	3.0	318.569	14.0	Old76	Enc38	321.569	5.0	5.0	637.138	False	5.0	5.0	318.569
50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	5	1.256	333.06699999999995	3.0	336.06699999999995	4.0	Old15	Enc39	339.06699999999995	17.497999999999934	17.497999999999934	672.1339999999999	False	17.497999999999934	17.497999999999934	336.06699999999995
52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	6	0.929	344.566	3.0	347.566	1.0	Old19	Enc40	350.566	4.499000000000024	4.499000000000024	695.132	False	4.499000000000024	4.499000000000024	347.566
56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	6	0.695	368.064	3.0	371.064	2.5	Old45	Enc41	374.064	4.999000000000024	5.0	742.128	False	4.999000000000024	5.0	371.064
57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	8	0.743	373.564	3.0	376.564	3.0	Old29	Enc42	379.564	5.5	5.5	753.128	False	5.5	5.5	376.564
58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	9	1.125	379.5630000000001	3.0	382.5630000000001	3.0	Old31	Enc43	385.5630000000001	5.9990000000000805	5.9990000000000805	765.1260000000002	False	5.9990000000000805	5.9990000000000805	382.5630000000001
