trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	CorrectSource	Stim_RT	onset	stimDurSec	fixOnsetSec	fixlen	trial_type	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
45	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	6.0	0.7509999999999999	293.071	3.0	296.071	4.0	CTL12	10.0	5.0	5.0	303.071	0.0	5.0	5.0	296.071
51	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	5.0	0.8009999999999999	340.06699999999995	3.0	343.06699999999995	1.5	CTL13	14.0	7.0	7.0	354.06699999999995	0.0	7.0	7.0	343.06699999999995
53	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	9.0	0.862	348.566	3.0	351.566	3.0	CTL14	8.0	4.0	4.0	356.566	0.0	4.0	4.0	351.566
54	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	8.0	0.8	354.565	3.0	357.565	5.5	CTL15	11.998000000000047	5.999000000000024	5.999000000000024	366.5630000000001	0.0	5.999000000000024	5.999000000000024	357.565
55	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	9.0	0.8909999999999999	363.065	3.0	366.064	2.0	CTL16	16.999000000000024	8.5	8.499000000000024	380.064	0.0	8.5	8.499000000000024	366.064
62	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	8.0	0.665	406.061	3.0	409.061	10.0	CTL17	14.998999999999969	7.498999999999967	7.5	421.06	0.0	7.498999999999967	7.5	409.061
65	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	5.0	0.725	430.559	3.0	433.5580000000001	6.0	CTL18	10.99900000000008	5.5	5.4990000000000805	441.5580000000001	0.0	5.5	5.4990000000000805	433.5580000000001
66	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	5.0	0.636	439.5580000000001	3.0	442.5580000000001	3.5	CTL19	17.99900000000008	8.99900000000008	9.0	457.5570000000002	0.0	8.99900000000008	9.0	442.5580000000001
68	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	8.0	0.653	450.557	3.0	453.557	2.5	CTL20	9.0	4.5	4.5	459.557	0.0	4.5	4.5	453.557
69	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	9.0	0.747	456.056	3.0	459.056	4.0	CTL21	10.997999999999934	5.498999999999967	5.498999999999967	467.0539999999999	0.0	5.498999999999967	5.498999999999967	459.056
72	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	8.0	0.718	474.055	3.0	477.055	3.0	CTL22	12.0	6.0	6.0	486.055	0.0	6.0	6.0	477.055
75	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	9.0	0.89	490.55300000000017	3.0	493.55300000000017	8.0	CTL23	6.999000000000194	3.499000000000194	3.5	497.5520000000004	0.0	3.499000000000194	3.5	493.55300000000017
76	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	6.0	0.63	501.552	3.0	504.552	3.0	CTL24	21.997999999999703	10.998999999999851	10.998999999999851	523.5499999999997	0.0	10.998999999999851	10.998999999999851	504.552
80	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	6.0	0.845	522.55	3.0	525.55	5.0	CTL25	13.998000000000276	6.999000000000137	6.999000000000137	536.5480000000002	0.0	6.999000000000137	6.999000000000137	525.55
82	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	6.0	0.726	541.049	3.0	544.049	1.0	CTL26	20.999000000000024	10.499000000000024	10.5	562.048	0.0	10.499000000000024	10.5	544.049
83	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	9.0	0.825	545.048	3.0	548.048	1.5	CTL27	7.998000000000047	3.999000000000024	3.999000000000024	553.046	0.0	3.999000000000024	3.999000000000024	548.048
87	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	5.0	0.6990000000000001	562.547	3.0	565.547	1.0	CTL28	10.0	5.0	5.0	572.547	0.0	5.0	5.0	565.547
88	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	8.0	0.69	566.547	3.0	569.5459999999998	5.0	CTL29	7.998999999999796	4.0	3.998999999999796	574.5459999999998	0.0	4.0	3.998999999999796	569.5459999999998
89	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	9.0	0.735	574.5459999999998	3.0	577.5459999999998	2.0	CTL30	15.998999999999796	7.998999999999796	8.0	590.5449999999996	0.0	7.998999999999796	8.0	577.5459999999998
90	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	6.0	0.711	579.545	3.0	582.545	5.5	CTL31	9.998000000000276	4.999000000000137	4.999000000000137	589.5430000000002	0.0	4.999000000000137	4.999000000000137	582.545
92	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	5.0	0.7659999999999999	591.544	3.0	594.544	8.0	CTL32	6.999000000000024	3.499000000000024	3.5	598.543	0.0	3.499000000000024	3.5	594.544
94	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	5.0	0.725	606.543	3.0	609.543	0.5	CTL33	8.0	4.0	4.0	614.543	0.0	4.0	4.0	609.543
100	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	8.0	0.825	642.54	3.0	645.539	1.0	CTL34	6.999000000000024	3.5	3.499000000000024	649.539	0.0	3.5	3.499000000000024	645.539
103	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	8.0	0.8490000000000001	656.538	3.0	659.538	2.0	CTL35	7.998000000000047	3.999000000000024	3.999000000000024	664.5360000000001	0.0	3.999000000000024	3.999000000000024	659.538
104	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	6.0	0.75	661.538	3.0	664.538	0.5	CTL36	10.0	5.0	5.0	671.538	0.0	5.0	5.0	664.538
106	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	5.0	0.7659999999999999	670.0369999999998	3.0	673.0369999999998	8.5	CTL37	9.998999999999796	4.998999999999796	5.0	680.0359999999996	0.0	4.998999999999796	5.0	673.0369999999998
112	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	8.0	0.826	713.533	3.0	716.533	4.5	CTL38	24.998000000000047	12.499000000000024	12.499000000000024	738.5310000000001	0.0	12.499000000000024	12.499000000000024	716.533
113	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	9.0	0.75	721.033	3.0	724.0319999999998	0.5	CTL39	14.998999999999796	7.5	7.498999999999796	736.0319999999998	0.0	7.5	7.498999999999796	724.0319999999998
