trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	CorrectSource	Stim_RT	onset	stimDurSec	fixOnsetSec	fixlen	trial_type	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
80	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	9.0	1.442	511.045	3.0	514.044	6.5	CTL23	18.998999999999967	9.5	9.498999999999969	530.044	0.0	9.5	9.498999999999969	514.044
81	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	8.0	1.942	520.544	3.0	523.544	1.5	CTL24	18.998999999999967	9.498999999999969	9.5	539.5429999999999	0.0	9.498999999999969	9.5	523.544
82	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	9.0	2.442	525.044	3.0	528.043	4.5	CTL25	8.999000000000024	4.5	4.499000000000024	534.043	0.0	4.5	4.499000000000024	528.043
83	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	5.0	2.443	532.543	3.0	535.543	1.5	CTL26	14.999000000000024	7.499000000000024	7.5	547.542	0.0	7.499000000000024	7.5	535.543
85	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	6.0	1.944	540.5419999999998	3.0	543.5419999999998	10.0	CTL27	6.998999999999796	3.4989999999997963	3.5	547.5409999999996	0.0	3.4989999999997963	3.5	543.5419999999998
86	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	6.0	0.945	554.0409999999998	3.0	557.0409999999998	4.5	CTL28	26.998000000000047	13.499000000000024	13.499000000000024	581.0389999999999	0.0	13.499000000000024	13.499000000000024	557.0409999999998
88	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	9.0	0.945	566.54	3.0	569.54	1.5	CTL29	9.998000000000276	4.999000000000137	4.999000000000137	576.5380000000002	0.0	4.999000000000137	4.999000000000137	569.54
92	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	8.0	1.946	595.538	3.0	598.538	4.0	CTL30	8.0	4.0	4.0	603.538	0.0	4.0	4.0	598.538
96	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	8.0	0.4479999999999999	619.536	3.0	622.536	1.0	CTL31	12.999000000000136	6.499000000000137	6.5	632.5350000000001	0.0	6.499000000000137	6.5	622.536
97	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	5.0	1.4480000000000002	623.536	3.0	626.536	0.5	CTL32	8.0	4.0	4.0	631.536	0.0	4.0	4.0	626.536
99	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	9.0	2.448	632.535	3.0	635.535	0.5	CTL33	10.999000000000024	5.499000000000024	5.5	643.534	0.0	5.499000000000024	5.5	635.535
100	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	9.0	1.4480000000000002	636.035	3.0	639.035	9.0	CTL34	7.0	3.5	3.5	643.035	0.0	3.5	3.5	639.035
101	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	6.0	1.949	648.034	3.0	651.034	2.0	CTL35	23.998000000000047	11.999000000000024	11.999000000000024	672.032	0.0	11.999000000000024	11.999000000000024	651.034
103	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	6.0	0.95	656.533	3.0	659.533	2.0	CTL36	6.999000000000024	3.499000000000024	3.5	663.532	0.0	3.499000000000024	3.5	659.533
104	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	5.0	0.949	661.533	3.0	664.533	4.5	CTL37	10.0	5.0	5.0	671.533	0.0	5.0	5.0	664.533
105	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	6.0	0.95	669.0319999999998	3.0	672.0319999999998	4.5	CTL38	14.997999999999593	7.498999999999796	7.498999999999796	684.0299999999994	0.0	7.498999999999796	7.498999999999796	672.0319999999998
111	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	9.0	0.451	702.03	3.0	705.029	5.0	CTL39	6.999000000000024	3.5	3.499000000000024	709.029	0.0	3.5	3.499000000000024	705.029
