	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond	Condition	CorrectSource	Stim_RT
0	25.09	3.0	28.09	0.5	Old53	Enc01	1	8	2.063
1	28.59	3.0	31.59	0.5	False	CTL01	0	6	1.412
2	32.09	3.0	35.09	4.5	Old09	Enc02	1	5	0.41200000000000003
3	39.589	3.0	42.589	2.0	Old65	Enc03	1	5	0.41100000000000003
4	44.589	3.0	47.589	3.5	False	CTL02	0	5	0.41100000000000003
5	51.088	3.0	54.088	1.5	False	CTL03	0	6	0.9790000000000001
6	55.588	3.0	58.588	2.5	Old72	Enc04	1	6	1.8730000000000002
7	61.088	3.0	64.087	1.0	Old75	Enc05	1	5	1.412
8	65.087	3.0	68.087	3.0	False	CTL04	0	6	1.0070000000000001
9	71.087	3.0	74.087	4.0	Old48	Enc06	1	9	1.413
10	78.086	3.0	81.086	0.5	False	CTL05	0	9	0.725
11	81.586	3.0	84.586	2.5	Old54	Enc07	1	6	0.914
12	87.086	3.0	90.085	2.5	False	CTL06	0	9	0.414
13	92.585	3.0	95.585	3.5	False	CTL07	0	5	0.862
14	99.085	3.0	102.084	1.0	Old04	Enc08	1	8	0.915
15	103.084	3.0	106.084	2.0	Old78	Enc09	1	9	1.7369999999999999
16	108.084	3.0	111.084	0.5	Old05	Enc10	1	5	1.916
17	111.584	3.0	114.583	4.5	Old33	Enc11	1	9	0.915
18	119.083	3.0	122.083	7.0	Old34	Enc12	1	5	0.915
19	129.082	3.0	132.082	0.5	Old45	Enc13	1	8	0.9159999999999999
20	132.582	3.0	135.582	2.0	Old49	Enc14	1	8	2.416
21	137.582	3.0	140.58100000000002	1.0	Old41	Enc15	1	9	2.26
22	141.58100000000002	3.0	144.58100000000002	1.0	Old43	Enc16	1	8	0.917
23	145.58100000000002	3.0	148.58100000000002	3.5	Old10	Enc17	1	5	1.9169999999999998
24	152.08	3.0	155.08	1.0	False	CTL08	0	8	0.418
25	156.08	3.0	159.08	2.0	Old35	Enc18	1	8	1.4180000000000001
26	161.08	3.0	164.079	0.5	Old16	Enc19	1	8	1.0490000000000002
27	164.579	3.0	167.579	3.5	Old22	Enc20	1	5	0.418
28	171.079	3.0	174.079	7.0	False	CTL09	0	8	1.224
29	181.078	3.0	184.078	2.5	Old52	Enc21	1	9	1.419
30	186.578	3.0	189.577	5.0	Old20	Enc22	1	9	0.919
31	194.577	3.0	197.577	1.0	Old12	Enc23	1	6	0.419
32	198.577	3.0	201.576	10.0	Old23	Enc24	1	8	1.419
33	211.576	3.0	214.575	1.5	Old68	Enc25	1	8	0.768
34	216.075	3.0	219.075	0.5	Old18	Enc26	1	9	1.421
35	219.575	3.0	222.575	2.5	Old76	Enc27	1	5	0.42100000000000004
36	225.075	3.0	228.074	3.5	Old32	Enc28	1	6	1.557
37	231.574	3.0	234.574	1.0	False	CTL10	0	9	0.9209999999999999
38	235.574	3.0	238.574	0.5	False	CTL11	0	6	0.8079999999999999
39	239.074	3.0	242.07299999999998	1.5	False	CTL12	0	6	0.5770000000000001
40	243.57299999999998	3.0	246.57299999999998	7.0	False	CTL13	0	5	0.606
41	253.572	3.0	256.572	7.0	Old77	Enc29	1	9	1.423
42	263.572	3.0	266.57099999999997	2.0	Old74	Enc30	1	8	1.423
43	268.57099999999997	3.0	271.57099999999997	6.5	False	CTL14	0	9	0.93
44	278.07	3.0	281.07	3.5	Old37	Enc31	1	6	1.476
45	284.57	3.0	287.57	2.5	Old08	Enc32	1	6	0.424
46	290.07	3.0	293.069	4.0	Old06	Enc33	1	9	1.554
47	297.069	3.0	300.069	3.5	Old56	Enc34	1	8	0.424
48	303.568	3.0	306.568	1.0	False	CTL15	0	8	0.853
49	307.568	3.0	310.568	6.5	Old07	Enc35	1	9	1.926
50	317.067	3.0	320.067	7.5	False	CTL16	0	9	0.426
51	327.567	3.0	330.566	2.5	False	CTL17	0	8	0.649
52	333.066	3.0	336.066	1.5	Old64	Enc36	1	8	1.492
53	337.566	3.0	340.566	1.0	Old24	Enc37	1	9	1.0170000000000001
54	341.565	3.0	344.565	3.0	Old51	Enc38	1	6	0.9279999999999999
55	347.565	3.0	350.565	2.5	False	CTL18	0	5	0.85
56	353.065	3.0	356.064	1.0	Old19	Enc39	1	5	1.3030000000000002
57	357.064	3.0	360.064	9.0	Old25	Enc40	1	6	0.42700000000000005
58	369.06300000000005	3.0	372.06300000000005	1.5	Old66	Enc41	1	6	0.9279999999999999
59	373.56300000000005	3.0	376.56300000000005	8.5	Old39	Enc42	1	8	1.4280000000000002
60	385.06199999999995	3.0	388.06199999999995	8.0	Old38	Enc43	1	9	1.311
61	396.061	3.0	399.061	1.5	False	CTL19	0	5	0.742
62	400.561	3.0	403.561	5.0	Old50	Enc44	1	5	1.93
63	408.56	3.0	411.56	1.0	False	CTL20	0	8	0.889
64	412.56	3.0	415.56	3.0	False	CTL21	0	9	0.662
65	418.559	3.0	421.559	5.0	Old59	Enc45	1	6	1.432
66	426.559	3.0	429.55800000000005	0.5	False	CTL22	0	8	0.735
67	430.05800000000005	3.0	433.05800000000005	1.5	Old61	Enc46	1	9	1.4409999999999998
68	434.55800000000005	3.0	437.55800000000005	0.5	Old44	Enc47	1	6	0.431
69	438.05800000000005	3.0	441.05800000000005	2.0	Old27	Enc48	1	9	1.24
70	443.05699999999996	3.0	446.05699999999996	1.5	Old15	Enc49	1	6	0.7170000000000001
71	447.55699999999996	3.0	450.55699999999996	1.0	Old11	Enc50	1	8	1.153
72	451.55699999999996	3.0	454.55699999999996	2.5	Old63	Enc51	1	9	0.932
73	457.056	3.0	460.056	5.5	Old67	Enc52	1	8	0.433
74	465.556	3.0	468.555	2.5	False	CTL23	0	9	0.772
75	471.055	3.0	474.055	1.5	Old14	Enc53	1	9	1.18
76	475.555	3.0	478.555	0.5	False	CTL24	0	6	0.983
77	479.055	3.0	482.05400000000003	3.0	Old71	Enc54	1	5	0.934
78	485.05400000000003	3.0	488.05400000000003	3.5	Old28	Enc55	1	8	1.304
79	491.55400000000003	3.0	494.55300000000017	7.5	Old30	Enc56	1	5	0.934
80	502.05300000000017	3.0	505.05300000000017	2.5	Old40	Enc57	1	6	0.435
81	507.55199999999996	3.0	510.55199999999996	0.5	False	CTL25	0	6	0.8240000000000001
82	511.05199999999996	3.0	514.052	1.0	Old17	Enc58	1	5	1.435
83	515.052	3.0	518.0509999999998	4.0	Old46	Enc59	1	6	1.443
84	522.0509999999998	3.0	525.0509999999998	11.0	Old69	Enc60	1	8	0.436
85	536.55	3.0	539.55	0.5	False	CTL26	0	6	0.6970000000000001
86	540.05	3.0	543.05	4.0	False	CTL27	0	9	0.45899999999999996
87	547.049	3.0	550.049	0.5	False	CTL28	0	5	0.43700000000000006
88	550.549	3.0	553.549	2.5	Old29	Enc61	1	5	1.693
89	556.048	3.0	559.048	3.0	Old60	Enc62	1	5	1.4380000000000002
90	562.048	3.0	565.048	1.0	False	CTL29	0	8	0.43799999999999994
91	566.048	3.0	569.047	2.0	Old02	Enc63	1	5	1.4380000000000002
92	571.047	3.0	574.047	0.5	Old03	Enc64	1	9	1.405
93	574.547	3.0	577.547	7.0	False	CTL30	0	9	0.439
94	584.5459999999998	3.0	587.5459999999998	0.5	Old57	Enc65	1	9	0.44
95	588.0459999999998	3.0	591.0459999999998	0.5	Old42	Enc66	1	5	1.87
96	591.5459999999998	3.0	594.545	0.5	False	CTL31	0	6	0.9390000000000001
97	595.045	3.0	598.045	1.5	False	CTL32	0	5	0.5489999999999999
98	599.545	3.0	602.545	3.0	Old58	Enc67	1	8	0.44
99	605.545	3.0	608.544	1.5	Old31	Enc68	1	6	1.43
100	610.044	3.0	613.044	4.5	False	CTL33	0	5	0.807
101	617.544	3.0	620.543	0.5	False	CTL34	0	8	0.624
102	621.043	3.0	624.043	8.0	Old01	Enc69	1	6	1.4409999999999998
103	632.0419999999998	3.0	635.0419999999998	1.0	Old55	Enc70	1	5	0.442
104	636.0419999999998	3.0	639.0419999999998	4.5	False	CTL35	0	8	0.848
105	643.5419999999998	3.0	646.5409999999998	2.0	False	CTL36	0	6	0.934
106	648.5409999999998	3.0	651.5409999999998	1.0	Old70	Enc71	1	6	0.9359999999999999
107	652.5409999999998	3.0	655.541	2.0	Old13	Enc72	1	8	1.4269999999999998
108	657.54	3.0	660.54	2.0	False	CTL37	0	5	0.738
109	662.54	3.0	665.54	10.0	False	CTL38	0	8	0.643
110	675.539	3.0	678.539	3.5	Old73	Enc73	1	9	1.1520000000000001
111	682.039	3.0	685.038	9.0	Old26	Enc74	1	8	0.44299999999999995
112	694.038	3.0	697.0369999999998	0.5	False	CTL39	0	9	0.9440000000000001
