	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	11.595	3.0	14.595	5.5	False	CTL01
1	20.094	3.0	23.094	0.5	Old63	Enc01
2	23.594	3.0	26.594	1.0	Old02	Enc02
3	27.594	3.0	30.593	1.0	Old17	Enc03
4	31.593	3.0	34.593	1.5	Old70	Enc04
5	36.093	3.0	39.093	2.0	Old57	Enc05
6	41.093	3.0	44.092	3.0	Old45	Enc06
7	47.092	3.0	50.092	0.5	False	CTL02
8	50.592	3.0	53.592	4.0	False	CTL03
9	57.591	3.0	60.591	2.5	Old38	Enc07
10	63.091	3.0	66.09100000000001	1.5	False	CTL04
11	67.59	3.0	70.59	2.0	Old48	Enc08
12	72.59	3.0	75.59	3.5	Old18	Enc09
13	79.09	3.0	82.089	0.5	False	CTL05
14	82.589	3.0	85.589	2.5	Old33	Enc10
15	88.089	3.0	91.089	0.5	Old03	Enc11
16	91.589	3.0	94.588	1.0	Old22	Enc12
17	95.588	3.0	98.588	1.5	Old75	Enc13
18	100.088	3.0	103.088	2.5	Old14	Enc14
19	105.587	3.0	108.587	3.0	Old29	Enc15
20	111.587	3.0	114.587	1.0	Old35	Enc16
21	115.587	3.0	118.586	1.5	Old20	Enc17
22	120.086	3.0	123.086	1.5	False	CTL06
23	124.586	3.0	127.586	1.0	Old09	Enc18
24	128.586	3.0	131.585	2.5	Old40	Enc19
25	134.085	3.0	137.085	2.5	False	CTL07
26	139.585	3.0	142.585	0.5	Old77	Enc20
27	143.085	3.0	146.084	5.5	Old62	Enc21
28	151.584	3.0	154.584	5.5	Old66	Enc22
29	160.083	3.0	163.083	2.0	Old10	Enc23
30	165.083	3.0	168.083	1.0	Old13	Enc24
31	169.082	3.0	172.082	3.0	Old52	Enc25
32	175.082	3.0	178.082	3.5	Old59	Enc26
33	181.582	3.0	184.581	0.5	False	CTL08
34	185.081	3.0	188.081	1.5	False	CTL09
35	189.581	3.0	192.581	9.5	False	CTL10
36	202.08	3.0	205.08	2.0	False	CTL11
37	207.08	3.0	210.079	2.0	Old49	Enc27
38	212.079	3.0	215.079	1.0	False	CTL12
39	216.079	3.0	219.079	0.5	Old24	Enc28
40	219.579	3.0	222.578	0.5	False	CTL13
41	223.078	3.0	226.078	2.0	Old32	Enc29
42	228.078	3.0	231.078	4.5	Old53	Enc30
43	235.577	3.0	238.577	3.5	Old07	Enc31
44	242.077	3.0	245.077	8.0	Old73	Enc32
45	253.076	3.0	256.076	9.0	Old25	Enc33
46	265.075	3.0	268.075	0.5	Old19	Enc34
47	268.575	3.0	271.574	2.5	False	CTL14
48	274.074	3.0	277.074	8.5	Old68	Enc35
49	285.573	3.0	288.573	0.5	Old06	Enc36
50	289.073	3.0	292.073	5.5	Old11	Enc37
51	297.572	3.0	300.572	3.0	Old44	Enc38
52	303.572	3.0	306.572	4.0	False	CTL15
53	310.571	3.0	313.571	6.5	False	CTL16
