	Condition	CorrectSource	Stim_RT	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	0	6	0.664	16.087	3.0	19.087	1.0	False	CTL01
1	1	8	1.6	20.087	3.0	23.087	8.0	Old64	Enc01
2	1	5	1.3130000000000002	31.086	3.0	34.086	7.5	Old04	Enc02
3	1	5	1.2690000000000001	41.585	3.0	44.585	0.5	Old62	Enc03
4	1	6	1.3530000000000002	45.085	3.0	48.083999999999996	6.0	Old41	Enc04
5	1	5	1.202	54.083999999999996	3.0	57.083	2.0	Old46	Enc05
6	1	9	1.187	59.083	3.0	62.083	2.0	Old66	Enc06
7	0	5	0.667	64.083	3.0	67.083	4.0	False	CTL02
8	0	6	0.5479999999999999	71.082	3.0	74.082	2.5	False	CTL03
9	0	6	0.544	76.582	3.0	79.581	1.5	False	CTL04
10	0	9	0.6920000000000001	81.081	3.0	84.081	5.0	False	CTL05
11	1	6	0.932	89.081	3.0	92.08	1.0	Old65	Enc07
12	1	8	1.101	93.08	3.0	96.08	3.0	Old03	Enc08
13	0	9	0.565	99.08	3.0	102.079	3.0	False	CTL06
14	1	9	1.374	105.079	3.0	108.079	2.5	Old40	Enc09
15	1	5	1.114	110.579	3.0	113.57799999999999	6.5	Old12	Enc10
16	1	9	1.047	120.07799999999999	3.0	123.07799999999999	2.5	Old35	Enc11
17	1	5	1.2429999999999999	125.57700000000001	3.0	128.577	2.0	Old30	Enc12
18	1	8	0.995	130.577	3.0	133.577	4.5	Old74	Enc13
19	1	8	1.288	138.076	3.0	141.076	4.5	Old72	Enc14
20	1	9	1.036	145.576	3.0	148.575	2.5	Old69	Enc15
21	1	8	1.2570000000000001	151.075	3.0	154.075	1.0	Old70	Enc16
22	1	5	1.456	155.075	3.0	158.07399999999998	1.5	Old02	Enc17
23	0	5	0.445	159.57399999999998	3.0	162.57399999999998	4.0	False	CTL07
24	0	8	0.677	166.574	3.0	169.57299999999998	3.0	False	CTL08
25	1	8	1.254	172.57299999999998	3.0	175.57299999999998	1.0	Old38	Enc18
26	1	8	1.286	176.57299999999998	3.0	179.57299999999998	1.0	Old23	Enc19
27	1	5	1.4709999999999999	180.572	3.0	183.572	0.5	Old26	Enc20
28	1	9	1.2830000000000001	184.072	3.0	187.072	3.5	Old76	Enc21
29	1	9	1.2229999999999999	190.572	3.0	193.571	4.5	Old20	Enc22
30	0	8	0.755	198.071	3.0	201.071	9.5	False	CTL09
31	1	6	0.912	210.57	3.0	213.56900000000002	3.5	Old10	Enc23
32	0	9	0.557	217.06900000000002	3.0	220.06900000000002	4.0	False	CTL10
33	1	8	1.013	224.06900000000002	3.0	227.06799999999998	4.0	Old18	Enc24
34	1	8	1.1740000000000002	231.06799999999998	3.0	234.06799999999998	1.0	Old44	Enc25
35	1	9	1.3090000000000002	235.06799999999998	3.0	238.067	6.0	Old19	Enc26
36	1	5	1.19	244.067	3.0	247.06599999999997	6.5	Old47	Enc27
37	1	6	0.987	253.56599999999997	3.0	256.566	2.0	Old27	Enc28
38	1	9	1.443	258.566	3.0	261.565	1.5	Old49	Enc29
39	1	8	0.9840000000000001	263.065	3.0	266.065	2.5	Old42	Enc30
40	1	6	1.115	268.565	3.0	271.564	4.5	Old31	Enc31
41	1	6	1.048	276.064	3.0	279.064	0.5	Old13	Enc32
42	0	6	0.636	279.564	3.0	282.563	1.0	False	CTL11
43	1	9	1.173	283.563	3.0	286.563	1.5	Old01	Enc33
44	1	8	1.265	288.063	3.0	291.063	2.0	Old59	Enc34
45	0	6	0.5539999999999999	293.062	3.0	296.062	4.0	False	CTL12
46	1	9	0.9540000000000001	300.062	3.0	303.061	2.0	Old08	Enc35
47	1	8	0.97	305.061	3.0	308.061	2.5	Old53	Enc36
48	1	9	1.006	310.561	3.0	313.561	2.0	Old22	Enc37
49	1	6	1.071	315.56	3.0	318.56	14.0	Old68	Enc38
50	1	5	1.18	333.059	3.0	336.059	4.0	Old17	Enc39
51	0	5	0.445	340.05800000000005	3.0	343.05800000000005	1.5	False	CTL13
52	1	6	1.369	344.55800000000005	3.0	347.55699999999996	1.0	Old16	Enc40
53	0	9	0.889	348.55699999999996	3.0	351.55699999999996	3.0	False	CTL14
54	0	8	0.545	354.55699999999996	3.0	357.55699999999996	5.5	False	CTL15
55	0	9	0.622	363.056	3.0	366.056	2.0	False	CTL16
56	1	6	0.998	368.056	3.0	371.055	2.5	Old48	Enc41
57	1	8	1.035	373.555	3.0	376.555	3.0	Old32	Enc42
58	1	9	0.987	379.555	3.0	382.55400000000003	3.0	Old33	Enc43
59	1	5	0.8590000000000001	385.55400000000003	3.0	388.55400000000003	2.0	Old77	Enc44
60	1	6	0.995	390.55400000000003	3.0	393.55300000000017	5.0	Old58	Enc45
61	1	9	0.972	398.55300000000017	3.0	401.55300000000017	4.5	Old55	Enc46
62	0	8	0.5770000000000001	406.05199999999996	3.0	409.05199999999996	10.0	False	CTL17
63	1	6	0.862	419.551	3.0	422.551	2.5	Old67	Enc47
64	1	9	1.089	425.051	3.0	428.05	2.5	Old28	Enc48
65	0	5	0.6859999999999999	430.55	3.0	433.55	6.0	False	CTL18
66	0	5	0.551	439.54900000000004	3.0	442.54900000000004	3.5	False	CTL19
67	1	6	0.9790000000000001	446.04900000000004	3.0	449.048	1.5	Old25	Enc49
68	0	8	0.648	450.548	3.0	453.548	2.5	False	CTL20
69	0	9	0.5	456.048	3.0	459.048	4.0	False	CTL21
70	1	8	1.1159999999999999	463.04699999999997	3.0	466.04699999999997	2.0	Old07	Enc50
71	1	9	1.1079999999999999	468.04699999999997	3.0	471.046	3.0	Old63	Enc51
72	0	8	0.701	474.046	3.0	477.046	3.0	False	CTL22
73	1	8	1.237	480.046	3.0	483.045	4.0	Old43	Enc52
74	1	9	1.23	487.045	3.0	490.045	0.5	Old21	Enc53
75	0	9	0.858	490.545	3.0	493.54400000000004	8.0	False	CTL23
76	0	6	0.48200000000000004	501.54400000000004	3.0	504.543	3.0	False	CTL24
77	1	5	0.987	507.543	3.0	510.543	0.5	Old45	Enc54
78	1	8	0.943	511.043	3.0	514.043	1.5	Old29	Enc55
79	1	5	1.18	515.5419999999998	3.0	518.5419999999998	4.0	Old37	Enc56
80	0	6	0.588	522.5419999999998	3.0	525.5419999999998	5.0	False	CTL25
81	1	6	0.997	530.5409999999998	3.0	533.5409999999998	7.5	Old75	Enc57
82	0	6	0.593	541.04	3.0	544.04	1.0	False	CTL26
83	0	9	0.585	545.04	3.0	548.04	1.5	False	CTL27
84	1	5	1.214	549.539	3.0	552.539	0.5	Old15	Enc58
85	1	6	1.058	553.039	3.0	556.039	1.5	Old71	Enc59
86	1	8	1.294	557.539	3.0	560.538	2.0	Old52	Enc60
87	0	5	0.695	562.538	3.0	565.538	1.0	False	CTL28
88	0	8	0.7190000000000001	566.538	3.0	569.538	5.0	False	CTL29
89	0	9	0.552	574.5369999999998	3.0	577.5369999999998	2.0	False	CTL30
90	0	6	0.5670000000000001	579.5369999999998	3.0	582.536	5.5	False	CTL31
91	1	5	1.756	588.036	3.0	591.036	0.5	Old36	Enc61
92	0	5	0.752	591.536	3.0	594.535	8.0	False	CTL32
93	1	5	0.993	602.535	3.0	605.534	1.0	Old57	Enc62
94	0	5	0.5539999999999999	606.534	3.0	609.534	0.5	False	CTL33
95	1	5	1.0859999999999999	610.034	3.0	613.034	3.5	Old05	Enc63
96	1	9	1.203	616.533	3.0	619.533	1.5	Old06	Enc64
97	1	9	1.51	621.033	3.0	624.033	2.5	Old56	Enc65
98	1	5	1.314	626.533	3.0	629.5319999999998	9.5	Old78	Enc66
99	1	8	0.9279999999999999	639.031	3.0	642.031	0.5	Old60	Enc67
100	0	8	0.66	642.531	3.0	645.531	1.0	False	CTL34
101	1	6	1.275	646.531	3.0	649.53	3.0	Old34	Enc68
102	1	6	1.268	652.53	3.0	655.53	1.0	Old09	Enc69
103	0	8	0.628	656.53	3.0	659.53	2.0	False	CTL35
104	0	6	0.573	661.529	3.0	664.529	0.5	False	CTL36
105	1	5	1.249	665.029	3.0	668.029	2.0	Old61	Enc70
106	0	5	0.6729999999999999	670.029	3.0	673.028	8.5	False	CTL37
107	1	6	0.606	681.528	3.0	684.5269999999998	1.5	Old51	Enc71
