	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond	category	Stim	OldNumber	Recognition_ACC	Recognition_RESP	Recognition_RT	Spatial_RESP	Spatial_RT
28	151.59799999999998	3.0	154.59799999999998	5.5	Old68	Enc22	New	sporting_golf ball.bmp	New19	1	2	1.53	6.0	580
29	160.097	3.0	163.097	2.0	Old13	Enc23	OLD	musical_acoustic guitar_new.bmp	Old42	1	1	1.682	8.0	1133
30	165.097	3.0	168.097	1.0	Old10	Enc24	OLD	kitchen_cookie cutter.bmp	Old30	1	1	2.5810000000000004	5.0	1068
31	169.097	3.0	172.09599999999998	3.0	Old43	Enc25	OLD	fruit_pineapple_old.bmp	Old70	0	2	1.726	5.0	1068
32	175.09599999999998	3.0	178.09599999999998	3.5	Old64	Enc26	OLD	musical_harp_new.bmp	Old43	1	1	1.6469999999999998	5.0	1539
33	181.59599999999998	3.0	184.59599999999998	0.5	False	CTL08	OLD	kitchen_white strainer.bmp	Old38	1	1	1.715	6.0	925
34	185.095	3.0	188.095	1.5	False	CTL09	OLD	vegie_radish.bmp	Old77	1	1	1.5730000000000002	5.0	932
35	189.595	3.0	192.595	9.5	False	CTL10	New	food_pizza.bmp	New22	1	2	1.58	5.0	932
36	202.09400000000002	3.0	205.09400000000002	2.0	False	CTL11	OLD	food_softcheese.bmp	Old24	0	2	1.321	5.0	932
37	207.09400000000002	3.0	210.09400000000002	2.0	Old44	Enc27	OLD	vegie_garlic01a.bmp	Old74	1	1	1.5519999999999998	9.0	561
38	212.093	3.0	215.093	1.0	False	CTL12	New	musical_tambourine_new.bmp	New06	1	2	1.518	9.0	561
39	216.093	3.0	219.093	0.5	Old21	Enc28	New	fruit_apricot_new.bmp	New04	1	2	1.744	9.0	561
40	219.593	3.0	222.592	0.5	False	CTL13	OLD	fruit_green grapes.bmp	Old68	0	2	1.774	9.0	561
41	223.092	3.0	226.092	2.0	Old39	Enc29	OLD	vegie_mushroom.bmp	Old76	0	2	1.5319999999999998	9.0	561
42	228.092	3.0	231.092	4.5	Old63	Enc30	New	vegie_broccoli.bmp	New36	1	2	1.3159999999999998	9.0	561
43	235.59099999999998	3.0	238.59099999999998	3.5	Old05	Enc31	OLD	vegie_green capsicum.bmp	Old75	0	2	1.4780000000000002	9.0	561
44	242.09099999999998	3.0	245.09099999999998	8.0	Old75	Enc32	OLD	sporting_boxing_gloves.bmp	Old56	1	1	1.5919999999999999	6.0	527
45	253.09	3.0	256.09	9.0	Old25	Enc33	OLD	food_toast.bmp	Old26	0	2	1.775	6.0	527
46	265.089	3.0	268.089	0.5	Old14	Enc34	OLD	animal_camel_new.bmp	Old01	1	1	1.5730000000000002	6.0	636
47	268.589	3.0	271.589	2.5	False	CTL14	OLD	sporting_bicycle_old.bmp	Old55	1	1	1.567	8.0	1231
48	274.08799999999997	3.0	277.08799999999997	8.5	Old69	Enc35	New	sporting_weighlifting.bmp	New25	1	2	1.6669999999999998	8.0	1231
49	285.58799999999997	3.0	288.587	0.5	Old09	Enc36	OLD	animal_chimpanzee.bmp	Old03	0	2	1.541	8.0	1231
50	289.087	3.0	292.087	5.5	Old12	Enc37	OLD	musical_clarinet_new.bmp	Old44	0	2	2.187	8.0	1231
51	297.587	3.0	300.586	3.0	Old52	Enc38	New	fruit_granny smith apple.bmp	New16	1	2	1.4080000000000001	8.0	1231
52	303.586	3.0	306.586	4.0	False	CTL15	New	musical_bagpipes.bmp	New35	1	2	1.2919999999999998	8.0	1231
53	310.586	3.0	313.585	6.5	False	CTL16	New	food_drink.bmp	New05	1	2	1.0859999999999999	8.0	1231
54	320.085	3.0	323.085	0.5	Old57	Enc39	New	food_walnut01c.bmp	New34	1	2	1.239	8.0	1231
55	323.585	3.0	326.584	11.0	Old61	Enc40	OLD	food_baguette01.bmp	Old14	1	1	1.25	6.0	678
56	338.083	3.0	341.083	9.5	Old66	Enc41	OLD	sporting_hockey stick_old.bmp	Old58	0	2	1.504	6.0	678
57	350.582	3.0	353.582	1.0	False	CTL17	New	food_bread.bmp	New28	1	2	1.264	6.0	678
58	354.582	3.0	357.582	5.5	Old53	Enc42	New	vegie_cucumber.bmp	New33	1	2	1.113	6.0	678
59	363.08099999999996	3.0	366.08099999999996	1.5	Old16	Enc43	OLD	animal_siamese cat.bmp	Old12	0	2	2.169	6.0	678
60	367.58099999999996	3.0	370.58099999999996	1.0	Old36	Enc44	New	vegie_snowpea01.bmp	New27	1	2	1.103	6.0	678
61	371.58099999999996	3.0	374.58099999999996	2.0	False	CTL18	OLD	sporting_karate clothing.bmp	Old60	1	1	1.287	8.0	466
62	376.58	3.0	379.58	3.5	Old18	Enc45	OLD	sporting_mini-trampoline.bmp	Old61	0	2	1.771	8.0	466
63	383.08	3.0	386.08	1.5	Old29	Enc46	New	sporting_baseball bat_new.bmp	New08	1	2	1.489	8.0	466
64	387.58	3.0	390.579	0.5	False	CTL19	OLD	animal_zebra_old.bmp	Old13	1	1	1.874	5.0	453
65	391.079	3.0	394.079	2.5	False	CTL20	OLD	sporting_rollerblade.bmp	Old62	0	2	1.263	5.0	453
66	396.579	3.0	399.579	0.5	False	CTL21	OLD	sporting_Badminton Racquet.bmp	Old54	0	2	2.033	5.0	453
67	400.079	3.0	403.07800000000003	2.5	False	CTL22	OLD	animal_lion_new.bmp	Old07	0	2	1.956	5.0	453
68	405.57800000000003	3.0	408.57800000000003	2.0	False	CTL23	OLD	animal_parrot.bmp	Old09	0	2	2.249	5.0	453
69	410.57800000000003	3.0	413.577	11.0	False	CTL24	OLD	food_candy.bmp	Old16	1	1	1.724	8.0	1342
70	424.577	3.0	427.57599999999996	1.0	Old38	Enc47	OLD	vegie_carrot.bmp	Old78	0	2	1.781	8.0	1342
71	428.57599999999996	3.0	431.57599999999996	1.5	Old07	Enc48	New	animal_gorilla.bmp	New15	1	2	1.291	8.0	1342
72	433.07599999999996	3.0	436.07599999999996	0.5	Old49	Enc49	New	musical_bongo drum.bmp	New23	1	2	1.204	8.0	1342
73	436.57599999999996	3.0	439.575	0.5	Old45	Enc50	New	musical_french horn_old.bmp	New12	1	2	1.8559999999999999	8.0	1342
74	440.075	3.0	443.075	2.0	Old04	Enc51	New	musical_zamponia windflute.bmp	New29	1	2	1.2429999999999999	8.0	1342
75	445.075	3.0	448.075	1.0	False	CTL25	New	kitchen_spatula_old.bmp	New37	1	2	1.093	8.0	1342
76	449.075	3.0	452.074	2.0	False	CTL26	New	animal_ostrich.bmp	New26	1	2	1.0859999999999999	8.0	1342
77	454.074	3.0	457.074	4.0	Old47	Enc52	New	food_bagel01.bmp	New17	1	2	0.879	8.0	1342
78	461.074	3.0	464.07300000000004	4.5	Old58	Enc53	OLD	fruit_lemon_new.bmp	Old69	1	1	1.9680000000000002	5.0	1272
79	468.57300000000004	3.0	471.57300000000004	8.5	Old51	Enc54	New	sporting_windsurf.bmp	New31	1	2	1.2670000000000001	5.0	1272
80	480.07199999999983	3.0	483.07199999999983	1.0	Old60	Enc55	OLD	sporting_footballhelmet.bmp	Old57	0	2	2.5980000000000003	5.0	1272
81	484.07199999999983	3.0	487.07199999999983	6.0	False	CTL27	OLD	sporting_skipping rope.bmp	Old63	1	1	1.4980000000000002	6.0	413
82	493.07099999999997	3.0	496.07099999999997	1.5	Old34	Enc56	OLD	kitchen_wooden spoon_old.bmp	Old39	1	1	1.465	5.0	413
83	497.57099999999997	3.0	500.57099999999997	13.0	False	CTL28	OLD	animal_monarch_old.bmp	Old08	1	1	1.41	9.0	432
84	513.57	3.0	516.569	1.5	Old62	Enc57	OLD	food_pickle01a.bmp	Old22	1	1	2.947	6.0	292
85	518.069	3.0	521.069	1.5	Old78	Enc58	New	animal_seal.bmp	New38	1	2	1.412	6.0	292
86	522.569	3.0	525.569	7.5	Old54	Enc59	New	animal_dolphin_old.bmp	New09	1	2	1.625	6.0	292
87	533.068	3.0	536.068	1.5	False	CTL29	OLD	kitchen_martini glass.bmp	Old32	0	2	2.165	6.0	292
88	537.568	3.0	540.567	3.5	Old55	Enc60	New	food_cookie01.bmp	New11	1	2	1.131	6.0	292
89	544.067	3.0	547.067	1.0	False	CTL30	OLD	food_chocolatemilk.bmp	Old17	1	1	1.946	8.0	659
90	548.067	3.0	551.067	1.5	Old06	Enc61	New	kitchen_garlic press.bmp	New07	1	2	1.66	8.0	659
91	552.566	3.0	555.566	3.5	False	CTL31	OLD	sporting_fishing rod.bmp	Old59	0	2	1.6159999999999999	8.0	659
92	559.066	3.0	562.066	4.5	Old30	Enc62	New	vegie_pumpkin.bmp	New21	1	2	1.349	8.0	659
93	566.565	3.0	569.565	3.0	False	CTL32	New	kitchen_fork_old.bmp	New18	1	2	1.436	8.0	659
94	572.565	3.0	575.565	0.5	Old72	Enc63	OLD	musical_violin_old.bmp	Old51	1	1	1.671	9.0	410
95	576.065	3.0	579.064	8.0	Old71	Enc64	New	kitchen_kettle_new.bmp	New24	1	2	1.632	9.0	410
96	587.064	3.0	590.063	5.0	False	CTL33	OLD	Kitchen_apron.bmp	Old27	1	1	2.987	9.0	378
97	595.063	3.0	598.063	0.5	False	CTL34	OLD	animal_farm pig.bmp	Old05	1	1	1.496	9.0	475
98	598.563	3.0	601.563	1.0	Old67	Enc65	OLD	sporting_snow shoes_old.bmp	Old64	1	1	1.365	9.0	557
99	602.563	3.0	605.562	11.0	Old70	Enc66	OLD	fruit_blackberry_new.bmp	Old66	1	1	1.867	5.0	783
100	617.061	3.0	620.061	2.5	False	CTL35	OLD	food_rawchicken.bmp	Old23	0	2	1.725	5.0	783
101	622.561	3.0	625.561	2.0	Old02	Enc67	OLD	kitchen_peppermill.bmp	Old33	1	1	1.653	9.0	361
102	627.561	3.0	630.56	0.5	Old08	Enc68	OLD	musical_double bass.bmp	Old45	1	1	1.455	9.0	323
103	631.06	3.0	634.06	1.0	Old31	Enc69	New	animal_horse.bmp	New20	1	2	1.474	9.0	323
104	635.06	3.0	638.06	1.0	Old50	Enc70	OLD	animal_cheetah.bmp	Old02	1	1	2.266	8.0	359
105	639.06	3.0	642.059	0.5	Old28	Enc71	OLD	musical_xylophone_old.bmp	Old52	1	1	1.694	9.0	752
106	642.559	3.0	645.559	7.5	False	CTL36	New	fruit_cherry.bmp	Old67	0	2	2.728	9.0	752
107	653.059	3.0	656.058	15.0	Old19	Enc72	OLD	food_frenchfries.bmp	Old20	1	1	1.7990000000000002	9.0	622
108	671.057	3.0	674.057	0.5	Old76	Enc73	OLD	food_cracker02.bmp	Old18	1	1	1.29	8.0	404
109	674.557	3.0	677.557	1.0	False	CTL37	OLD	musical_tuba.bmp	Old50	1	1	1.224	9.0	454
110	678.556	3.0	681.556	0.5	False	CTL38	New	sporting_basketball_new.bmp	New14	0	1	1.297	5.0	436
111	682.056	3.0	685.056	9.0	Old40	Enc74	OLD	fruit_watermelon_old.bmp	Old71	1	1	1.831	5.0	356
112	694.055	3.0	697.055	6.0	Old41	Enc75	OLD	sporting_soccer ball_new.bmp	Old65	1	1	0.835	5.0	521
113	703.055	3.0	706.054	10.0	False	CTL39	OLD	kitchen_scrubbing brush.bmp	Old36	1	1	1.544	9.0	473
114	716.553	3.0	719.553	5.0	Old23	Enc76	New	kitchen_ramekin.bmp	New13	1	2	1.692	9.0	473
115	724.553	3.0	727.553	1.0	Old32	Enc77	OLD	musical_accordion_old.bmp	Old41	1	1	1.248	6.0	434
116	728.553	3.0	731.552	18.0	Old26	Enc78	OLD	musical_triangle.bmp	Old49	1	1	1.662	8.0	306
