	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond	Condition	CorrectSource	Stim_RT
0	11.537	3.0	14.546	5.5	False	CTL01	0	8	2.2230000000000003
1	20.046	3.0	23.055	0.5	Old55	Enc01	1	6	2.17
2	23.555999999999997	3.0	26.565	1.0	Old04	Enc02	1	5	0.0
3	27.552	3.0	30.561	1.0	Old20	Enc03	1	6	2.559
4	31.564	3.0	34.573	1.5	Old67	Enc04	1	9	2.787
5	36.06	3.0	39.069	2.0	Old60	Enc05	1	8	2.6510000000000002
6	41.058	3.0	44.067	3.0	Old48	Enc06	1	9	2.197
7	47.06	3.0	50.068999999999996	0.5	False	CTL02	0	5	1.171
8	50.57	3.0	53.57899999999999	4.0	False	CTL03	0	6	1.124
9	57.574	3.0	60.583	2.5	Old30	Enc07	1	8	2.112
10	63.074	3.0	66.083	1.5	False	CTL04	0	8	1.052
11	67.571	3.0	70.58	2.0	Old44	Enc08	1	6	0.0
12	72.569	3.0	75.578	3.5	Old21	Enc09	1	5	0.9159999999999999
13	79.071	3.0	82.08	0.5	False	CTL05	0	8	0.0
14	82.58200000000002	3.0	85.59100000000002	2.5	Old27	Enc10	1	6	1.7269999999999999
15	88.08200000000002	3.0	91.091	0.5	Old11	Enc11	1	6	1.403
16	91.592	3.0	94.601	1.0	Old15	Enc12	1	8	1.621
17	95.604	3.0	98.613	1.5	Old66	Enc13	1	5	1.569
18	100.101	3.0	103.11	2.5	Old23	Enc14	1	9	1.4869999999999999
19	105.6	3.0	108.609	3.0	Old33	Enc15	1	9	1.676
20	111.602	3.0	114.61	1.0	Old39	Enc16	1	5	1.57
21	115.613	3.0	118.62200000000001	1.5	Old16	Enc17	1	5	1.943
22	120.11	3.0	123.119	1.5	False	CTL06	0	5	0.9740000000000001
23	124.60700000000001	3.0	127.616	1.0	Old08	Enc18	1	5	1.66
24	128.619	3.0	131.628	2.5	Old52	Enc19	1	8	1.6
25	134.118	3.0	137.127	2.5	False	CTL07	0	5	0.813
26	139.618	3.0	142.627	0.5	Old78	Enc20	1	6	1.3130000000000002
27	143.129	3.0	146.138	5.5	Old54	Enc21	1	5	2.186
28	151.637	3.0	154.64600000000002	5.5	Old75	Enc22	1	6	1.645
29	160.14600000000002	3.0	163.155	2.0	Old13	Enc23	1	5	1.7519999999999998
30	165.144	3.0	168.153	1.0	Old10	Enc24	1	8	2.49
31	169.15599999999998	3.0	172.165	3.0	Old43	Enc25	1	5	1.838
32	175.157	3.0	178.166	3.5	Old53	Enc26	1	9	1.996
33	181.66	3.0	184.669	0.5	False	CTL08	0	6	2.165
34	185.17	3.0	188.179	1.5	False	CTL09	0	9	0.679
35	189.667	3.0	192.676	9.5	False	CTL10	0	8	0.5579999999999999
36	202.171	3.0	205.18	2.0	False	CTL11	0	5	0.653
37	207.169	3.0	210.178	2.0	Old40	Enc27	1	8	1.263
38	212.167	3.0	215.176	1.0	False	CTL12	0	9	1.601
39	216.162	3.0	219.171	0.5	Old22	Enc28	1	9	1.55
40	219.673	3.0	222.68200000000002	0.5	False	CTL13	0	6	0.7829999999999999
41	223.183	3.0	226.192	2.0	Old37	Enc29	1	8	1.672
42	228.18200000000002	3.0	231.19	4.5	Old61	Enc30	1	6	1.265
43	235.687	3.0	238.696	3.5	Old02	Enc31	1	9	1.1520000000000001
44	242.19	3.0	245.199	8.0	Old74	Enc32	1	6	1.097
45	253.18900000000002	3.0	256.198	9.0	Old19	Enc33	1	9	1.001
46	265.192	3.0	268.2	0.5	Old17	Enc34	1	6	1.27
47	268.702	3.0	271.711	2.5	False	CTL14	0	6	0.968
48	274.202	3.0	277.211	8.5	Old73	Enc35	1	5	1.379
49	285.703	3.0	288.711	0.5	Old03	Enc36	1	9	1.3419999999999999
50	289.21299999999997	3.0	292.222	5.5	Old07	Enc37	1	8	1.112
51	297.722	3.0	300.731	3.0	Old49	Enc38	1	6	1.85
52	303.723	3.0	306.732	4.0	False	CTL15	0	6	0.953
53	310.72700000000003	3.0	313.736	6.5	False	CTL16	0	9	0.677
54	320.23900000000003	3.0	323.247	0.5	Old57	Enc39	1	6	1.3090000000000002
55	323.749	3.0	326.758	11.0	Old56	Enc40	1	5	1.486
56	338.259	3.0	341.26800000000003	9.5	Old71	Enc41	1	6	0.688
57	350.76300000000003	3.0	353.772	1.0	False	CTL17	0	8	0.863
58	354.775	3.0	357.784	5.5	Old63	Enc42	1	9	1.675
59	363.283	3.0	366.292	1.5	Old26	Enc43	1	8	1.415
60	367.78	3.0	370.789	1.0	Old35	Enc44	1	9	0.55
61	371.792	3.0	374.801	2.0	False	CTL18	0	9	0.682
62	376.79	3.0	379.79900000000004	3.5	Old25	Enc45	1	8	0.715
63	383.293	3.0	386.30199999999996	1.5	Old28	Enc46	1	9	0.716
64	387.789	3.0	390.798	0.5	False	CTL19	0	8	0.836
65	391.3	3.0	394.309	2.5	False	CTL20	0	5	0.7090000000000001
66	396.8	3.0	399.80800000000005	0.5	False	CTL21	0	5	0.585
67	400.31	3.0	403.319	2.5	False	CTL22	0	8	0.6659999999999999
68	405.81	3.0	408.819	2.0	False	CTL23	0	9	0.614
69	410.80800000000005	3.0	413.81699999999995	11.0	False	CTL24	0	8	0.7040000000000001
70	424.816	3.0	427.825	1.0	Old31	Enc47	1	6	1.143
71	428.811	3.0	431.82	1.5	Old05	Enc48	1	6	1.5
72	433.30800000000005	3.0	436.31699999999995	0.5	Old45	Enc49	1	8	1.571
73	436.81800000000004	3.0	439.827	0.5	Old51	Enc50	1	9	1.005
74	440.329	3.0	443.338	2.0	Old09	Enc51	1	6	1.838
75	445.327	3.0	448.336	1.0	False	CTL25	0	9	0.68
76	449.339	3.0	452.348	2.0	False	CTL26	0	5	0.755
77	454.337	3.0	457.346	4.0	Old46	Enc52	1	5	0.6609999999999999
78	461.341	3.0	464.35	4.5	Old62	Enc53	1	9	1.249
79	468.847	3.0	471.856	8.5	Old50	Enc54	1	8	1.5190000000000001
80	480.348	3.0	483.35699999999997	1.0	Old64	Enc55	1	8	0.953
81	484.36	3.0	487.369	6.0	False	CTL27	0	6	0.797
82	493.37	3.0	496.379	1.5	Old34	Enc56	1	6	1.403
83	497.86699999999996	3.0	500.876	13.0	False	CTL28	0	6	0.961
84	513.864	3.0	516.873	1.5	Old59	Enc57	1	9	2.8360000000000003
85	518.361	3.0	521.37	1.5	Old70	Enc58	1	9	0.547
86	522.8580000000002	3.0	525.867	7.5	Old65	Enc59	1	5	0.5770000000000001
87	533.356	3.0	536.364	1.5	False	CTL29	0	9	0.655
88	537.852	3.0	540.861	3.5	Old58	Enc60	1	8	0.519
89	544.355	3.0	547.364	1.0	False	CTL30	0	8	0.5760000000000001
90	548.367	3.0	551.376	1.5	Old12	Enc61	1	8	1.483
91	552.864	3.0	555.872	3.5	False	CTL31	0	8	0.682
92	559.366	3.0	562.375	4.5	Old29	Enc62	1	5	1.308
93	566.872	3.0	569.881	3.0	False	CTL32	0	5	0.578
94	572.873	3.0	575.882	0.5	Old72	Enc63	1	8	1.368
95	576.383	3.0	579.3919999999998	8.0	Old69	Enc64	1	9	1.002
96	587.383	3.0	590.3919999999998	5.0	False	CTL33	0	9	0.6579999999999999
97	595.39	3.0	598.399	0.5	False	CTL34	0	9	0.723
98	598.9	3.0	601.909	1.0	Old68	Enc65	1	8	1.62
99	602.896	3.0	605.905	11.0	Old76	Enc66	1	8	1.136
100	617.405	3.0	620.414	2.5	False	CTL35	0	6	0.659
101	622.905	3.0	625.914	2.0	Old06	Enc67	1	5	1.19
102	627.903	3.0	630.9119999999998	0.5	Old01	Enc68	1	9	1.328
103	631.414	3.0	634.423	1.0	Old32	Enc69	1	5	1.921
104	635.4259999999998	3.0	638.435	1.0	Old47	Enc70	1	9	0.557
105	639.438	3.0	642.447	0.5	Old38	Enc71	1	8	0.737
106	642.948	3.0	645.957	7.5	False	CTL36	0	6	0.691
107	653.446	3.0	656.455	15.0	Old14	Enc72	1	6	0.568
108	671.449	3.0	674.4580000000002	0.5	Old77	Enc73	1	9	0.9329999999999999
109	674.96	3.0	677.9689999999998	1.0	False	CTL37	0	5	1.229
110	678.972	3.0	681.9810000000001	0.5	False	CTL38	0	6	0.7609999999999999
111	682.482	3.0	685.4910000000001	9.0	Old42	Enc74	1	5	0.611
112	694.485	3.0	697.4939999999998	6.0	Old41	Enc75	1	6	1.2
113	703.495	3.0	706.5039999999998	10.0	False	CTL39	0	9	0.605
114	717.002	3.0	720.01	5.0	Old24	Enc76	1	5	1.402
115	725.0089999999999	3.0	728.018	1.0	Old36	Enc77	1	5	1.194
116	729.0210000000002	3.0	732.03	18.0	Old18	Enc78	1	8	2.094
