	Condition	CorrectSource	Stim_RT	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	1	8	0.557	25.026	3.0	28.035	0.5	Old61	Enc01
1	0	6	0.99	28.537	3.0	31.546	0.5	False	CTL01
2	1	5	0.8079999999999999	32.047	3.0	35.056	4.5	Old01	Enc02
3	1	5	1.35	39.553000000000004	3.0	42.562	2.0	Old64	Enc03
4	0	5	1.024	44.551	3.0	47.56	3.5	False	CTL02
5	0	6	1.0959999999999999	51.05399999999999	3.0	54.063	1.5	False	CTL03
6	1	6	1.112	55.55	3.0	58.559	2.5	Old68	Enc04
7	1	5	1.228	61.05	3.0	64.059	1.0	Old76	Enc05
8	0	6	1.056	65.062	3.0	68.071	3.0	False	CTL04
9	1	9	1.319	71.063	3.0	74.072	4.0	Old40	Enc06
10	0	9	0.9540000000000001	78.067	3.0	81.07600000000002	0.5	False	CTL05
11	1	6	0.851	81.578	3.0	84.587	2.5	Old54	Enc07
12	0	9	0.9840000000000001	87.07700000000001	3.0	90.086	2.5	False	CTL06
13	0	5	0.9	92.577	3.0	95.586	3.5	False	CTL07
14	1	8	1.06	99.08	3.0	102.089	1.0	Old08	Enc08
15	1	9	1.104	103.09200000000001	3.0	106.101	2.0	Old71	Enc09
16	1	5	1.058	108.09	3.0	111.09899999999999	0.5	Old11	Enc10
17	1	9	1.196	111.6	3.0	114.609	4.5	Old36	Enc11
18	1	5	0.9940000000000001	119.10600000000001	3.0	122.115	7.0	Old39	Enc12
19	1	8	1.069	129.102	3.0	132.111	0.5	Old52	Enc13
20	1	8	0.9420000000000001	132.613	3.0	135.622	2.0	Old49	Enc14
21	1	9	0.9840000000000001	137.611	3.0	140.62	1.0	Old50	Enc15
22	1	8	1.1079999999999999	141.623	3.0	144.632	1.0	Old46	Enc16
23	1	5	0.976	145.635	3.0	148.644	3.5	Old05	Enc17
24	0	8	0.897	152.137	3.0	155.14600000000002	1.0	False	CTL08
25	1	8	1.005	156.13299999999998	3.0	159.142	2.0	Old29	Enc18
26	1	8	1.079	161.131	3.0	164.14	0.5	Old14	Enc19
27	1	5	1.321	164.641	3.0	167.65	3.5	Old17	Enc20
28	0	8	0.85	171.144	3.0	174.153	7.0	False	CTL09
29	1	9	0.981	181.14	3.0	184.149	2.5	Old41	Enc21
30	1	9	0.937	186.64	3.0	189.649	5.0	Old20	Enc22
31	1	6	1.01	194.64700000000002	3.0	197.65599999999998	1.0	Old07	Enc23
32	1	8	1.206	198.642	3.0	201.65099999999998	10.0	Old23	Enc24
33	1	8	1.04	211.648	3.0	214.657	1.5	Old77	Enc25
34	1	9	0.9840000000000001	216.144	3.0	219.153	0.5	Old22	Enc26
35	1	5	0.785	219.655	3.0	222.66400000000002	2.5	Old70	Enc27
36	1	6	1.228	225.155	3.0	228.16400000000002	3.5	Old37	Enc28
37	0	9	0.7659999999999999	231.657	3.0	234.666	1.0	False	CTL10
38	0	6	0.6829999999999999	235.65200000000002	3.0	238.66099999999997	0.5	False	CTL11
39	0	6	0.0	239.16299999999998	3.0	242.172	1.5	False	CTL12
40	0	5	0.715	243.66	3.0	246.669	7.0	False	CTL13
41	1	9	1.126	253.65599999999998	3.0	256.665	7.0	Old72	Enc29
42	1	8	0.8740000000000001	263.652	3.0	266.661	2.0	Old73	Enc30
43	0	9	0.5870000000000001	268.651	3.0	271.66	6.5	False	CTL14
44	1	6	0.995	278.16200000000003	3.0	281.171	3.5	Old32	Enc31
45	1	6	1.052	284.665	3.0	287.67400000000004	2.5	Old13	Enc32
46	1	9	1.136	290.165	3.0	293.173	4.0	Old12	Enc33
47	1	8	0.94	297.16900000000004	3.0	300.178	3.5	Old59	Enc34
48	0	8	0.773	303.671	3.0	306.68	1.0	False	CTL15
49	1	9	0.9129999999999999	307.66700000000003	3.0	310.676	6.5	Old03	Enc35
50	0	9	0.826	317.178	3.0	320.187	7.5	False	CTL16
51	0	8	0.639	327.676	3.0	330.685	2.5	False	CTL17
52	1	8	0.643	333.176	3.0	336.185	1.5	Old57	Enc36
53	1	9	1.011	337.67199999999997	3.0	340.681	1.0	Old25	Enc37
