	category	Stim	OldNumber	Recognition_ACC	Recognition_RESP	Recognition_RT	Spatial_RESP	Spatial_RT
0	New	fruit_granny smith apple.bmp	New16	0	1	10.425	5	2421
1	New	food_cookie01.bmp	New11	1	2	2.944	5	2421
2	OLD	food_cracker02.bmp	Old18	1	1	1.95	9	1717
3	New	animal_ostrich.bmp	New26	1	2	3.101	9	1717
4	OLD	animal_chimpanzee.bmp	Old03	1	1	1.925	5	1631
5	OLD	musical_acoustic guitar_new.bmp	Old42	1	1	2.746	5	5443
6	OLD	sporting_rollerblade.bmp	Old62	1	1	2.478	6	913
7	New	animal_dolphin_old.bmp	New09	1	2	1.832	6	913
8	OLD	sporting_bicycle_old.bmp	Old55	1	1	2.284	6	784
9	OLD	food_rawchicken.bmp	Old23	1	1	2.294	6	753
10	OLD	Kitchen_apron.bmp	Old27	1	1	2.016	9	742
11	New	animal_horse.bmp	New20	1	2	2.077	9	742
12	New	kitchen_garlic press.bmp	New07	1	2	2.165	9	742
13	OLD	animal_camel_new.bmp	Old01	1	1	1.659	5	775
14	OLD	kitchen_pitcher.bmp	Old34	1	1	1.868	5	1008
15	OLD	animal_farm pig.bmp	Old05	1	1	1.91	8	552
16	New	musical_zamponia windflute.bmp	New29	1	2	2.214	8	552
17	OLD	vegie_carrot.bmp	Old78	1	1	1.746	8	554
18	New	food_bread.bmp	New28	1	2	2.833	8	554
19	OLD	vegie_cauliflower.bmp	Old72	1	1	1.852	6	1681
20	OLD	fruit_watermelon_old.bmp	Old71	1	1	1.666	6	942
21	New	food_pizza.bmp	New22	1	2	2.045	6	942
22	OLD	food_candy.bmp	Old16	1	1	1.824	9	1421
23	OLD	kitchen_martini glass.bmp	Old32	1	1	1.712	6	818
24	New	animal_gorilla.bmp	New15	1	2	2.687	6	818
25	OLD	musical_double bass.bmp	Old45	1	1	3.177	9	1200
26	OLD	musical_tuba.bmp	Old50	1	1	1.748	5	965
27	OLD	vegie_garlic01a.bmp	Old74	1	1	1.61	8	512
28	OLD	vegie_radish.bmp	Old77	1	1	1.767	5	887
29	OLD	fruit_pineapple_old.bmp	Old70	1	1	1.448	6	453
30	OLD	hard_musical_recorder.bmp	Old40	1	1	2.103	5	689
31	OLD	kitchen_big cooking pot.bmp	Old28	1	1	1.409	6	487
32	New	fruit_rasberry.bmp	New10	1	2	6.176	6	487
33	OLD	kitchen_tea cup and saucer.bmp	Old37	1	1	1.694	6	473
34	OLD	fruit_green grapes.bmp	Old68	1	1	1.226	6	632
35	OLD	animal_siamese cat.bmp	Old12	1	1	1.771	9	2338
36	New	vegie_snowpea01.bmp	New27	1	2	1.713	9	2338
37	OLD	food_frenchfries.bmp	Old20	1	1	1.521	5	346
38	OLD	sporting_karate clothing.bmp	Old60	1	1	1.417	9	431
39	New	fruit_cherry.bmp	Old67	1	1	2.074	5	533
40	OLD	food_pickle01a.bmp	Old22	1	1	1.333	6	375
41	OLD	food_softcheese.bmp	Old24	1	1	1.683	5	719
42	OLD	vegie_corn02.bmp	Old73	1	1	1.477	8	425
43	OLD	animal_dalmation_old.bmp	Old04	1	1	1.46	5	368
44	OLD	food_baguette01.bmp	Old14	1	1	1.222	5	323
45	OLD	musical_xylophone_old.bmp	Old52	1	1	1.571	5	362
46	New	animal_pigeon.bmp	New32	1	2	1.744	5	362
47	New	musical_uculele_new.bmp	New39	0	1	3.287	6	4480
48	OLD	sporting_Badminton Racquet.bmp	Old54	1	1	1.291	5	606
49	OLD	musical_violin_old.bmp	Old51	1	1	3.403	9	929
50	New	kitchen_spatula_old.bmp	New37	1	2	1.705	9	929
51	OLD	fruit_lemon_new.bmp	Old69	1	1	1.249	6	453
52	New	vegie_pumpkin.bmp	New21	1	2	1.832	6	453
53	New	vegie_broccoli.bmp	New36	1	2	1.731	6	453
54	New	sporting_golf ball.bmp	New19	1	2	1.618	6	453
55	OLD	animal_cheetah.bmp	Old02	1	1	1.463	5	306
56	OLD	animal_frog.bmp	Old06	1	1	2.181	5	1067
57	OLD	musical_harmonica_new.bmp	Old47	1	1	2.046	6	418
58	New	sporting_weighlifting.bmp	New25	1	2	2.254	6	418
59	OLD	kitchen_white strainer.bmp	Old38	1	1	1.472	5	403
60	OLD	food_shellpasta.bmp	Old25	1	1	1.407	8	493
61	OLD	animal_parrot.bmp	Old09	1	1	2.03	6	371
62	New	musical_bagpipes.bmp	New35	1	2	3.825	6	371
63	OLD	sporting_boxing_gloves.bmp	Old56	1	1	1.388	5	331
64	OLD	musical_harp_new.bmp	Old43	1	1	1.602	6	1008
65	New	vegie_cucumber.bmp	New33	0	1	2.468	6	424
66	OLD	sporting_americanfootball.bmp	Old53	1	1	1.508	8	550
67	OLD	sporting_skipping rope.bmp	Old63	1	1	1.301	6	440
68	New	animal_seal.bmp	New38	1	2	1.571	6	440
69	OLD	animal_monarch_old.bmp	Old08	1	1	1.424	8	510
70	OLD	kitchen_peppermill.bmp	Old33	1	1	1.374	9	1693
71	New	sporting_windsurf.bmp	New31	1	2	4.429	9	1693
72	New	kitchen_toaster_old.bmp	New30	1	2	1.409	9	1693
73	OLD	sporting_hockey stick_old.bmp	Old58	1	1	1.781	5	701
74	New	sporting_basketball_new.bmp	New14	0	1	3.013	6	3307
75	OLD	sporting_soccer ball_new.bmp	Old65	1	1	1.388	6	490
76	OLD	kitchen_ladle.bmp	Old31	1	1	1.972	5	403
77	New	food_bagel01.bmp	New17	1	2	1.977	5	403
78	OLD	sporting_snow shoes_old.bmp	Old64	1	1	1.31	5	367
79	OLD	sporting_mini-trampoline.bmp	Old61	1	1	1.365	8	437
80	OLD	vegie_green capsicum.bmp	Old75	1	1	1.264	5	372
81	OLD	kitchen_coffee pot.bmp	Old29	1	1	1.409	8	1407
82	OLD	animal_penguin.bmp	Old10	1	1	1.268	6	352
83	OLD	musical_clarinet_new.bmp	Old44	1	1	4.272	9	755
84	OLD	food_croissant01.bmp	Old19	1	1	2.298	6	2101
85	OLD	sporting_fishing rod.bmp	Old59	1	1	1.652	6	1249
86	OLD	food_pecan02.bmp	Old21	1	1	1.34	5	1508
87	New	fruit_apricot_new.bmp	New04	1	2	1.677	5	1508
88	New	animal_giraffe.bmp	New03	1	2	1.718	5	1508
89	OLD	kitchen_plate.bmp	Old35	1	1	1.399	5	2229
90	New	food_walnut01c.bmp	New34	1	2	3.961	5	2229
91	OLD	musical_triangle.bmp	Old49	1	1	1.415	6	333
92	OLD	sporting_footballhelmet.bmp	Old57	1	1	1.932	5	1478
93	New	musical_bongo drum.bmp	New23	1	2	1.559	5	1478
94	New	kitchen_kettle_new.bmp	New24	1	2	1.429	5	1478
95	OLD	kitchen_wooden spoon_old.bmp	Old39	1	1	2.616	5	966
96	OLD	kitchen_scrubbing brush.bmp	Old36	1	1	1.278	5	1001
