	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	11.609	3.0	14.609	5.5	False	CTL01
1	20.109	3.0	23.108	0.5	Old56	Enc01
2	23.608	3.0	26.608	1.0	Old03	Enc02
3	27.608	3.0	30.608	1.0	Old24	Enc03
4	31.608	3.0	34.607	1.5	Old74	Enc04
5	36.107	3.0	39.107	2.0	Old59	Enc05
6	41.107	3.0	44.107	3.0	Old46	Enc06
7	47.106	3.0	50.106	0.5	False	CTL02
8	50.606	3.0	53.606	4.0	False	CTL03
9	57.606	3.0	60.605	2.5	Old35	Enc07
10	63.105	3.0	66.105	1.5	False	CTL04
11	67.605	3.0	70.605	2.0	Old48	Enc08
12	72.604	3.0	75.604	3.5	Old15	Enc09
13	79.104	3.0	82.104	0.5	False	CTL05
14	82.604	3.0	85.603	2.5	Old37	Enc10
15	88.103	3.0	91.103	0.5	Old01	Enc11
16	91.603	3.0	94.603	1.0	Old17	Enc12
17	95.603	3.0	98.602	1.5	Old77	Enc13
18	100.102	3.0	103.102	2.5	Old20	Enc14
19	105.602	3.0	108.602	3.0	Old33	Enc15
20	111.601	3.0	114.601	1.0	Old27	Enc16
21	115.601	3.0	118.601	1.5	Old22	Enc17
22	120.101	3.0	123.1	1.5	False	CTL06
23	124.6	3.0	127.6	1.0	Old11	Enc18
24	128.6	3.0	131.6	2.5	Old42	Enc19
25	134.099	3.0	137.099	2.5	False	CTL07
26	139.599	3.0	142.599	0.5	Old73	Enc20
27	143.099	3.0	146.099	5.5	Old65	Enc21
28	151.598	3.0	154.598	5.5	Old68	Enc22
29	160.097	3.0	163.097	2.0	Old13	Enc23
30	165.097	3.0	168.097	1.0	Old10	Enc24
31	169.097	3.0	172.096	3.0	Old43	Enc25
32	175.096	3.0	178.096	3.5	Old64	Enc26
33	181.596	3.0	184.596	0.5	False	CTL08
34	185.095	3.0	188.095	1.5	False	CTL09
35	189.595	3.0	192.595	9.5	False	CTL10
36	202.094	3.0	205.094	2.0	False	CTL11
37	207.094	3.0	210.094	2.0	Old44	Enc27
38	212.093	3.0	215.093	1.0	False	CTL12
39	216.093	3.0	219.093	0.5	Old21	Enc28
40	219.593	3.0	222.592	0.5	False	CTL13
41	223.092	3.0	226.092	2.0	Old39	Enc29
42	228.092	3.0	231.092	4.5	Old63	Enc30
43	235.591	3.0	238.591	3.5	Old05	Enc31
44	242.091	3.0	245.091	8.0	Old75	Enc32
45	253.09	3.0	256.09	9.0	Old25	Enc33
46	265.089	3.0	268.089	0.5	Old14	Enc34
47	268.589	3.0	271.589	2.5	False	CTL14
48	274.088	3.0	277.088	8.5	Old69	Enc35
49	285.588	3.0	288.587	0.5	Old09	Enc36
50	289.087	3.0	292.087	5.5	Old12	Enc37
51	297.587	3.0	300.586	3.0	Old52	Enc38
52	303.586	3.0	306.586	4.0	False	CTL15
53	310.586	3.0	313.585	6.5	False	CTL16
54	320.085	3.0	323.085	0.5	Old57	Enc39
55	323.585	3.0	326.584	11.0	Old61	Enc40
56	338.083	3.0	341.083	9.5	Old66	Enc41
