trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	onset	stimDurSec	fixOnsetSec	fixlen	trial_type	CorrectSource	Stim_RT	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
7	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	47.092	3.0	50.092	0.5	CTL02	5.0	1.359	11.998999999999995	5.998999999999995	6.0	59.091	0.0	5.998999999999995	6.0	50.092
8	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	50.592	3.0	53.592	4.0	CTL03	6.0	1.129	7.0	3.5	3.5	57.592	0.0	3.5	3.5	53.592
10	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	63.091	3.0	66.09100000000001	1.5	CTL04	8.0	1.181	11.000000000000009	5.5	5.500000000000007	74.09100000000001	0.0	5.5	5.500000000000007	66.09100000000001
13	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	79.09	3.0	82.089	0.5	CTL05	8.0	1.214	12.998999999999995	6.5	6.498999999999995	92.089	0.0	6.5	6.498999999999995	82.089
22	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	120.086	3.0	123.086	1.5	CTL06	5.0	1.077	8.998999999999995	4.498999999999995	4.5	129.08499999999998	0.0	4.498999999999995	4.5	123.086
25	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	134.085	3.0	137.085	2.5	CTL07	5.0	1.271	10.998999999999995	5.498999999999995	5.5	145.084	0.0	5.498999999999995	5.5	137.085
33	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	181.582	3.0	184.581	0.5	CTL08	6.0	0.936	12.998999999999995	6.5	6.498999999999995	194.581	0.0	6.5	6.498999999999995	184.581
34	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	185.081	3.0	188.081	1.5	CTL09	9.0	0.852	6.998999999999995	3.4989999999999952	3.5	192.08	0.0	3.4989999999999952	3.5	188.081
35	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	189.581	3.0	192.581	9.5	CTL10	8.0	0.715	9.0	4.5	4.5	198.581	0.0	4.5	4.5	192.581
36	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	202.08	3.0	205.08	2.0	CTL11	5.0	0.841	24.998000000000047	12.499000000000024	12.499000000000024	227.0780000000001	0.0	12.499000000000024	12.499000000000024	205.08
38	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	212.079	3.0	215.079	1.0	CTL12	9.0	0.919	9.998999999999995	4.998999999999995	5.0	222.078	0.0	4.998999999999995	5.0	215.079
40	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	219.579	3.0	222.578	0.5	CTL13	6.0	1.124	6.998999999999995	3.5	3.4989999999999952	226.578	0.0	3.5	3.4989999999999952	222.578
47	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	268.575	3.0	271.574	2.5	CTL14	6.0	0.835	6.999000000000024	3.5	3.499000000000024	275.574	0.0	3.5	3.499000000000024	271.574
52	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	303.572	3.0	306.572	4.0	CTL15	6.0	1.017	12.0	6.0	6.0	315.572	0.0	6.0	6.0	306.572
53	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	310.571	3.0	313.571	6.5	CTL16	9.0	0.953	13.998000000000047	6.999000000000024	6.999000000000024	324.5690000000001	0.0	6.999000000000024	6.999000000000024	313.571
57	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	350.56800000000004	3.0	353.56800000000004	1.0	CTL17	8.0	1.114	24.998000000000047	12.499000000000024	12.499000000000024	375.5660000000001	0.0	12.499000000000024	12.499000000000024	353.56800000000004
61	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	371.567	3.0	374.566	2.0	CTL18	9.0	1.155	7.998999999999967	4.0	3.998999999999967	379.566	0.0	4.0	3.998999999999967	374.566
64	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	387.565	3.0	390.565	0.5	CTL19	8.0	0.954	8.998000000000047	4.499000000000024	4.499000000000024	396.5630000000001	0.0	4.499000000000024	4.499000000000024	390.565
65	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	391.065	3.0	394.065	2.5	CTL20	5.0	1.028	7.0	3.5	3.5	398.065	0.0	3.5	3.5	394.065
66	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	396.565	3.0	399.564	0.5	CTL21	5.0	0.79	10.999000000000024	5.5	5.499000000000024	407.564	0.0	5.5	5.499000000000024	399.564
67	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	400.064	3.0	403.064	2.5	CTL22	8.0	1.116	6.999000000000024	3.499000000000024	3.5	407.0630000000001	0.0	3.499000000000024	3.5	403.064
68	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	405.564	3.0	408.564	2.0	CTL23	9.0	0.972	11.0	5.5	5.5	416.564	0.0	5.5	5.5	408.564
69	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	410.564	3.0	413.5630000000001	11.0	CTL24	8.0	0.941	9.99900000000008	5.0	4.9990000000000805	420.5630000000001	0.0	5.0	4.9990000000000805	413.5630000000001
75	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	445.061	3.0	448.061	1.0	CTL25	9.0	1.176	10.0	5.0	5.0	455.061	0.0	5.0	5.0	448.061
76	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	449.061	3.0	452.06	2.0	CTL26	5.0	1.0	7.999000000000024	4.0	3.999000000000024	457.06	0.0	4.0	3.999000000000024	452.06
81	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	484.0580000000001	3.0	487.0580000000001	6.0	CTL27	6.0	1.332	8.0	4.0	4.0	492.0580000000001	0.0	4.0	4.0	487.0580000000001
83	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	497.557	3.0	500.557	13.0	CTL28	6.0	1.264	9.0	4.5	4.5	506.557	0.0	4.5	4.5	500.557
87	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	533.054	3.0	536.054	1.5	CTL29	9.0	1.151	20.998000000000047	10.499000000000024	10.499000000000024	554.052	0.0	10.499000000000024	10.499000000000024	536.054
89	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	544.053	3.0	547.053	1.0	CTL30	8.0	1.175	12.999000000000024	6.499000000000024	6.5	557.052	0.0	6.499000000000024	6.5	547.053
91	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	552.552	3.0	555.552	3.5	CTL31	8.0	1.013	8.998000000000047	4.499000000000024	4.499000000000024	561.5500000000001	0.0	4.499000000000024	4.499000000000024	555.552
93	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	566.5509999999998	3.0	569.5509999999998	3.0	CTL32	5.0	1.175	14.997999999999593	7.498999999999796	7.498999999999796	581.5489999999994	0.0	7.498999999999796	7.498999999999796	569.5509999999998
96	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	587.05	3.0	590.05	5.0	CTL33	9.0	0.923	21.999000000000137	10.999000000000136	11.0	609.0490000000001	0.0	10.999000000000136	11.0	590.05
97	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	595.049	3.0	598.049	0.5	CTL34	9.0	0.856	15.998000000000047	7.999000000000024	7.999000000000024	611.047	0.0	7.999000000000024	7.999000000000024	598.049
100	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	617.047	3.0	620.047	2.5	CTL35	6.0	1.064	28.99700000000007	14.498000000000047	14.499000000000024	646.0440000000001	0.0	14.498000000000047	14.499000000000024	620.047
