	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	11.537	3.0	14.537	5.5	False	CTL01
1	20.036	3.0	23.036	0.5	Old59	Enc01
2	23.536	3.0	26.536	1.0	Old06	Enc02
3	27.535	3.0	30.535	1.0	Old25	Enc03
4	31.535	3.0	34.535	1.5	Old73	Enc04
5	36.035	3.0	39.034	2.0	Old54	Enc05
6	41.034	3.0	44.034	3.0	Old42	Enc06
7	47.034	3.0	50.034	0.5	False	CTL02
8	50.534	3.0	53.533	4.0	False	CTL03
9	57.533	3.0	60.533	2.5	Old27	Enc07
10	63.033	3.0	66.032	1.5	False	CTL04
11	67.532	3.0	70.532	2.0	Old44	Enc08
12	72.532	3.0	75.532	3.5	Old24	Enc09
13	79.031	3.0	82.031	0.5	False	CTL05
14	82.531	3.0	85.531	2.5	Old29	Enc10
15	88.03	3.0	91.03	0.5	Old07	Enc11
16	91.53	3.0	94.53	1.0	Old14	Enc12
17	95.53	3.0	98.53	1.5	Old74	Enc13
18	100.029	3.0	103.029	2.5	Old15	Enc14
19	105.529	3.0	108.529	3.0	Old34	Enc15
20	111.529	3.0	114.528	1.0	Old31	Enc16
21	115.528	3.0	118.528	1.5	Old26	Enc17
22	120.028	3.0	123.028	1.5	False	CTL06
23	124.527	3.0	127.527	1.0	Old12	Enc18
24	128.527	3.0	131.527	2.5	Old47	Enc19
25	134.027	3.0	137.026	2.5	False	CTL07
26	139.526	3.0	142.526	0.5	Old67	Enc20
27	143.026	3.0	146.026	5.5	Old61	Enc21
28	151.525	3.0	154.525	5.5	Old69	Enc22
29	160.025	3.0	163.024	2.0	Old13	Enc23
30	165.024	3.0	168.024	1.0	Old02	Enc24
31	169.024	3.0	172.024	3.0	Old40	Enc25
32	175.023	3.0	178.023	3.5	Old53	Enc26
33	181.523	3.0	184.523	0.5	False	CTL08
34	185.023	3.0	188.022	1.5	False	CTL09
35	189.522	3.0	192.522	9.5	False	CTL10
36	202.021	3.0	205.021	2.0	False	CTL11
37	207.021	3.0	210.02	2.0	Old52	Enc27
38	212.02	3.0	215.02	1.0	False	CTL12
39	216.02	3.0	219.02	0.5	Old23	Enc28
40	219.52	3.0	222.519	0.5	False	CTL13
41	223.019	3.0	226.019	2.0	Old35	Enc29
42	228.019	3.0	231.019	4.5	Old64	Enc30
43	235.519	3.0	238.518	3.5	Old05	Enc31
44	242.018	3.0	245.018	8.0	Old70	Enc32
45	253.017	3.0	256.017	9.0	Old19	Enc33
46	265.016	3.0	268.016	0.5	Old18	Enc34
47	268.516	3.0	271.515	2.5	False	CTL14
48	274.015	3.0	277.015	8.5	Old72	Enc35
49	285.531	3.0	288.531	0.5	Old03	Enc36
50	289.031	3.0	292.03	5.5	Old01	Enc37
51	297.53	3.0	300.53	3.0	Old45	Enc38
52	303.529	3.0	306.529	4.0	False	CTL15
53	310.529	3.0	313.529	6.5	False	CTL16
54	320.028	3.0	323.028	0.5	Old65	Enc39
55	323.528	3.0	326.528	11.0	Old56	Enc40
56	338.027	3.0	341.026	9.5	Old68	Enc41
