trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	onset	stimDurSec	fixOnsetSec	fixlen	ImageID	trial_type	CorrectSource	Stim_RT	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.603	3.0	17.602999999999998	6.5	Old56	Enc01	6	0.7440000000000001	20.602999999999998			35.205999999999996	False			17.602999999999998
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24.102	3.0	27.102	2.0	Old11	Enc02	5	0.67	30.102	9.499	9.499000000000002	54.204	False	9.499	9.499000000000002	27.102
2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	29.102	3.0	32.102	1.5	Old18	Enc03	6	0.607	35.102	5.0	4.9999999999999964	64.204	False	5.0	4.9999999999999964	32.102
3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	33.601	3.0	36.601	1.0	Old68	Enc04	9	0.647	39.601	4.498999999999999	4.499000000000002	73.202	False	4.498999999999999	4.499000000000002	36.601
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	37.601	3.0	40.601	8.5	Old54	Enc05	8	0.5670000000000001	43.601	4.0	4.0	81.202	False	4.0	4.0	40.601
5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	49.1	3.0	52.1	2.0	Old43	Enc06	9	0.617	55.1	11.499000000000002	11.499000000000002	104.2	False	11.499000000000002	11.499000000000002	52.1
6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	54.1	3.0	57.099	2.5	Old27	Enc07	8	0.565	60.099	5.0	4.998999999999995	114.199	False	5.0	4.998999999999995	57.099
9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	68.598	3.0	71.598	0.5	Old50	Enc08	6	0.574	74.598	4.499000000000009	4.5	143.196	False	4.499000000000009	4.5	71.598
11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	75.598	3.0	78.597	2.0	Old21	Enc09	5	0.604	81.597	3.5	3.4989999999999952	157.195	False	3.5	3.4989999999999952	78.597
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	80.597	3.0	83.59700000000002	1.5	Old32	Enc10	6	0.612	86.59700000000002	4.998999999999995	5.000000000000028	167.19400000000002	False	4.998999999999995	5.000000000000028	83.59700000000002
14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	90.096	3.0	93.096	7.5	Old01	Enc11	6	0.537	96.096	4.998999999999981	4.998999999999981	186.192	False	4.998999999999981	4.998999999999981	93.096
15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	100.595	3.0	103.595	5.0	Old23	Enc12	8	0.495	106.595	10.498999999999995	10.498999999999995	207.19	False	10.498999999999995	10.498999999999995	103.595
16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	108.595	3.0	111.594	1.5	Old71	Enc13	5	0.575	114.594	8.0	7.998999999999995	223.189	False	8.0	7.998999999999995	111.594
17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	113.094	3.0	116.094	3.0	Old14	Enc14	9	0.621	119.094	4.498999999999995	4.5	232.188	False	4.498999999999995	4.5	116.094
18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	119.094	3.0	122.093	1.0	Old38	Enc15	9	0.628	125.093	6.0	5.999000000000009	244.187	False	6.0	5.999000000000009	122.093
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	123.093	3.0	126.093	1.5	Old30	Enc16	5	0.619	129.09300000000002	3.9990000000000094	4.0	252.18600000000004	False	3.9990000000000094	4.0	126.093
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	127.593	3.0	130.593	8.5	Old26	Enc17	5	0.551	133.593	4.5	4.499999999999986	261.186	False	4.5	4.499999999999986	130.593
