trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	onset	stimDurSec	fixOnsetSec	fixlen	trial_type	CorrectSource	Stim_RT	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
44	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	288.079	3.0	291.078	2.5	CTL11	5.0	0.69	9.998999999999969	5.0	4.998999999999967	298.078	0.0	5.0	4.998999999999967	291.078
47	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	304.577	3.0	307.577	3.0	CTL12	9.0	0.743	7.0	3.5	3.5	311.577	0.0	3.5	3.5	307.577
49	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	315.576	3.0	318.576	0.5	CTL13	6.0	0.504	9.999000000000024	4.999000000000024	5.0	325.57500000000005	0.0	4.999000000000024	5.0	318.576
50	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	319.076	3.0	322.076	1.0	CTL14	6.0	0.647	7.0	3.5	3.5	326.076	0.0	3.5	3.5	322.076
51	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	323.075	3.0	326.075	2.5	CTL15	6.0	0.581	7.997999999999934	3.998999999999967	3.998999999999967	331.0729999999999	0.0	3.998999999999967	3.998999999999967	326.075
52	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	328.575	3.0	331.575	6.5	CTL16	9.0	0.626	11.0	5.5	5.5	339.575	0.0	5.5	5.5	331.575
67	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	432.066	3.0	435.065	2.0	CTL17	8.0	0.0	8.999000000000024	4.5	4.499000000000024	441.065	0.0	4.5	4.499000000000024	435.065
69	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	441.565	3.0	444.565	4.0	CTL18	9.0	0.585	9.0	4.5	4.5	450.565	0.0	4.5	4.5	444.565
70	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	448.564	3.0	451.564	0.5	CTL19	8.0	0.645	13.998000000000047	6.999000000000024	6.999000000000024	462.56200000000007	0.0	6.999000000000024	6.999000000000024	451.564
71	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	452.064	3.0	455.064	6.0	CTL20	5.0	0.674	7.0	3.5	3.5	459.064	0.0	3.5	3.5	455.064
76	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	480.061	3.0	483.061	5.5	CTL21	5.0	0.4589999999999999	10.997999999999934	5.498999999999967	5.498999999999967	491.0589999999999	0.0	5.498999999999967	5.498999999999967	483.061
78	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	496.06	3.0	499.06	2.5	CTL22	8.0	0.503	14.999000000000024	7.499000000000024	7.5	511.059	0.0	7.499000000000024	7.5	499.06
80	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	511.059	3.0	514.058	6.5	CTL23	9.0	0.574	18.998999999999967	9.5	9.498999999999969	530.058	0.0	9.5	9.498999999999969	514.058
81	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	520.558	3.0	523.558	1.5	CTL24	8.0	0.477	18.998999999999967	9.498999999999969	9.5	539.557	0.0	9.498999999999969	9.5	523.558
82	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	525.057	3.0	528.057	4.5	CTL25	9.0	0.495	8.998000000000047	4.499000000000024	4.499000000000024	534.0550000000001	0.0	4.499000000000024	4.499000000000024	528.057
83	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	532.557	3.0	535.556	1.5	CTL26	5.0	0.42	14.999000000000024	7.5	7.499000000000024	547.556	0.0	7.5	7.499000000000024	535.556
85	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	540.556	3.0	543.556	10.0	CTL27	6.0	0.444	7.0	3.5	3.5	547.556	0.0	3.5	3.5	543.556
86	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	554.055	3.0	557.055	4.5	CTL28	6.0	0.474	26.99799999999982	13.49899999999991	13.49899999999991	581.0529999999998	0.0	13.49899999999991	13.49899999999991	557.055
88	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	566.554	3.0	569.553	1.5	CTL29	9.0	0.402	9.999000000000024	5.0	4.999000000000024	576.553	0.0	5.0	4.999000000000024	569.553
92	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	595.5509999999998	3.0	598.5509999999998	4.0	CTL30	8.0	0.524	8.0	4.0	4.0	603.5509999999998	0.0	4.0	4.0	598.5509999999998
96	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	619.549	3.0	622.549	1.0	CTL31	8.0	0.385	12.999000000000024	6.499000000000024	6.5	632.548	0.0	6.499000000000024	6.5	622.549
97	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	623.549	3.0	626.548	0.5	CTL32	5.0	0.49	7.999000000000024	4.0	3.999000000000024	631.548	0.0	4.0	3.999000000000024	626.548
99	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	632.548	3.0	635.548	0.5	CTL33	9.0	0.43	11.0	5.5	5.5	643.548	0.0	5.5	5.5	635.548
100	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	636.047	3.0	639.047	9.0	CTL34	9.0	0.7609999999999999	6.998000000000047	3.499000000000024	3.499000000000024	643.0450000000001	0.0	3.499000000000024	3.499000000000024	639.047
101	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	648.0459999999998	3.0	651.0459999999998	2.0	CTL35	6.0	0.738	23.997999999999596	11.998999999999796	11.998999999999796	672.0439999999994	0.0	11.998999999999796	11.998999999999796	651.0459999999998
103	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	656.546	3.0	659.545	2.0	CTL36	6.0	0.519	6.999000000000137	3.500000000000228	3.49899999999991	663.5450000000002	0.0	3.500000000000228	3.49899999999991	659.545
104	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	661.545	3.0	664.545	4.5	CTL37	5.0	0.552	9.99899999999991	4.99899999999991	5.0	671.5439999999999	0.0	4.99899999999991	5.0	664.545
105	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	669.045	3.0	672.044	4.5	CTL38	6.0	0.382	14.999000000000024	7.5	7.499000000000024	684.044	0.0	7.5	7.499000000000024	672.044
111	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	702.0419999999998	3.0	705.041	5.0	CTL39	9.0	0.5529999999999999	6.999000000000251	3.5	3.499000000000251	709.041	0.0	3.5	3.499000000000251	705.041
