	category	Stim	OldNumber	Recognition_ACC	Recognition_RESP	Recognition_RT	Spatial_RESP	Spatial_RT
0	OLD	food_pickle01a.bmp	Old22	0	2	4.243	False	0
1	New	kitchen_ramekin.bmp	New13	0	1	2.825	8.0	10238
2	OLD	fruit_watermelon_old.bmp	Old71	1	1	1.558	5.0	414
3	OLD	vegie_cauliflower.bmp	Old72	1	1	1.068	6.0	849
4	OLD	kitchen_big cooking pot.bmp	Old28	0	2	1.91	6.0	849
5	OLD	animal_lion_new.bmp	Old07	1	1	1.288	8.0	612
6	New	kitchen_spatula_old.bmp	New37	1	2	2.962	8.0	612
7	New	food_bagel01.bmp	New17	0	1	1.803	9.0	570
8	OLD	musical_harmonica_new.bmp	Old47	1	1	1.305	6.0	524
9	OLD	musical_triangle.bmp	Old49	1	1	1.069	9.0	1074
10	New	musical_bongo drum.bmp	New23	1	2	1.733	9.0	1074
11	OLD	kitchen_ladle.bmp	Old31	1	1	2.399	5.0	438
12	OLD	vegie_corn02.bmp	Old73	1	1	1.06	8.0	759
13	OLD	sporting_karate clothing.bmp	Old60	1	1	1.04	5.0	557
14	New	vegie_snowpea01.bmp	New27	1	2	2.141	5.0	557
15	OLD	sporting_footballhelmet.bmp	Old57	1	1	1.102	5.0	466
16	OLD	musical_clarinet_new.bmp	Old44	1	1	2.19	9.0	549
17	OLD	sporting_rollerblade.bmp	Old62	1	1	1.198	6.0	413
18	OLD	vegie_green capsicum.bmp	Old75	0	2	2.619	6.0	413
19	OLD	sporting_fishing rod.bmp	Old59	0	2	2.61	6.0	413
20	OLD	food_croissant01.bmp	Old19	1	1	2.841	9.0	1063
21	New	sporting_flippers.bmp	New02	1	2	2.411	9.0	1063
22	New	musical_tambourine_new.bmp	New06	1	2	1.618	9.0	1063
23	New	animal_horse.bmp	New20	1	2	1.401	9.0	1063
24	OLD	sporting_mini-trampoline.bmp	Old61	1	1	0.928	8.0	1249
25	New	animal_giraffe.bmp	New03	1	2	2.606	8.0	1249
26	OLD	kitchen_wooden spoon_old.bmp	Old39	1	1	2.246	5.0	490
27	OLD	kitchen_coffee pot.bmp	Old29	0	2	2.246	5.0	490
28	New	animal_pigeon.bmp	New32	1	2	1.475	5.0	490
29	OLD	kitchen_white strainer.bmp	Old38	1	1	1.086	5.0	2162
30	New	sporting_windsurf.bmp	New31	1	2	4.802	5.0	2162
31	OLD	animal_frog.bmp	Old06	0	2	3.482	5.0	2162
32	OLD	fruit_green grapes.bmp	Old68	1	1	3.847	6.0	701
33	OLD	Kitchen_apron.bmp	Old27	1	1	1.296	6.0	883
34	New	food_pizza.bmp	New22	1	2	1.927	6.0	883
35	OLD	musical_violin_old.bmp	Old51	1	1	1.377	8.0	961
36	New	sporting_golf ball.bmp	New19	1	2	1.601	8.0	961
37	OLD	animal_farm pig.bmp	Old05	1	1	1.096	5.0	2211
38	New	kitchen_fork_old.bmp	New18	1	2	1.922	5.0	2211
39	New	fruit_rasberry.bmp	New10	1	2	1.548	5.0	2211
40	New	kitchen_kettle_new.bmp	New24	1	2	1.564	5.0	2211
41	OLD	musical_double bass.bmp	Old45	1	1	1.109	8.0	719
42	OLD	animal_dalmation_old.bmp	Old04	1	1	1.425	8.0	2711
43	OLD	food_toast.bmp	Old26	0	2	1.642	8.0	2711
44	OLD	fruit_lemon_new.bmp	Old69	0	2	2.487	8.0	2711
45	OLD	animal_monarch_old.bmp	Old08	1	1	0.899	6.0	582
46	OLD	animal_chimpanzee.bmp	Old03	0	2	2.309	6.0	582
47	OLD	musical_piano_old.bmp	Old48	1	1	0.888	8.0	811
48	New	sporting_basketball_new.bmp	New14	0	1	3.433	9.0	952
49	OLD	food_softcheese.bmp	Old24	1	1	1.528	5.0	1818
50	OLD	animal_cheetah.bmp	Old02	1	1	1.224	8.0	1390
51	OLD	musical_tuba.bmp	Old50	1	1	1.061	6.0	1714
52	OLD	animal_camel_new.bmp	Old01	0	2	2.42	6.0	1714
53	New	food_bread.bmp	New28	1	2	2.835	6.0	1714
54	OLD	food_candy.bmp	Old16	1	1	1.072	9.0	571
55	OLD	kitchen_plate.bmp	Old35	1	1	1.067	5.0	584
56	New	fruit_cherry.bmp	Old67	1	1	0.951	9.0	576
57	New	kitchen_garlic press.bmp	New07	1	2	1.743	9.0	576
58	New	animal_ostrich.bmp	New26	1	2	2.673	9.0	576
59	OLD	sporting_boxing_gloves.bmp	Old56	0	2	2.861	9.0	576
60	OLD	food_rawchicken.bmp	Old23	1	1	1.946	5.0	923
61	OLD	animal_sheep.bmp	Old11	1	1	0.989	8.0	548
62	OLD	animal_siamese cat.bmp	Old12	1	1	1.229	9.0	3778
63	New	animal_gorilla.bmp	New15	1	2	2.963	9.0	3778
64	OLD	sporting_snow shoes_old.bmp	Old64	1	1	1.052	6.0	441
65	OLD	sporting_skipping rope.bmp	Old63	0	2	1.47	6.0	441
66	New	animal_seal.bmp	New38	1	2	1.426	6.0	441
67	OLD	musical_xylophone_old.bmp	Old52	0	2	1.296	6.0	441
68	New	food_walnut01c.bmp	New34	1	2	3.043	6.0	441
69	OLD	kitchen_tea cup and saucer.bmp	Old37	1	1	1.009	8.0	918
