trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	onset	stimDurSec	fixOnsetSec	fixlen	trial_type	CorrectSource	Stim_RT	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
7	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	59.565	3.0	62.565	1.5	CTL01	8.0	0.728	10.998999999999995	5.498999999999995	5.5	70.564	0.0	5.498999999999995	5.5	62.565
8	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	64.065	3.0	67.064	1.5	CTL02	5.0	0.6559999999999999	8.998999999999995	4.5	4.498999999999995	73.064	0.0	4.5	4.498999999999995	67.064
10	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	72.064	3.0	75.064	0.5	CTL03	6.0	0.716	7.0	3.5	3.5	79.064	0.0	3.5	3.5	75.064
13	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	85.06299999999997	3.0	88.06200000000003	2.0	CTL04	8.0	0.962	8.999000000000024	4.499999999999972	4.499000000000052	94.062	0.0	4.499999999999972	4.499000000000052	88.06200000000003
22	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	144.05700000000002	3.0	147.05700000000002	1.0	CTL05	8.0	1.255	9.999000000000024	4.999000000000024	5.0	154.05600000000004	0.0	4.999000000000024	5.0	147.05700000000002
23	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	148.05700000000002	3.0	151.056	1.5	CTL06	5.0	0.898	7.998999999999995	4.0	3.9989999999999952	156.056	0.0	4.0	3.9989999999999952	151.056
27	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	176.054	3.0	179.054	3.5	CTL07	5.0	0.77	18.99799999999999	9.498999999999995	9.498999999999995	195.052	0.0	9.498999999999995	9.498999999999995	179.054
30	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	209.551	3.0	212.551	1.0	CTL08	6.0	1.213	31.99799999999999	15.998999999999995	15.998999999999995	241.549	0.0	15.998999999999995	15.998999999999995	212.551
38	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	255.047	3.0	258.046	0.5	CTL09	9.0	1.149	7.998999999999995	4.0	3.9989999999999952	263.046	0.0	4.0	3.9989999999999952	258.046
39	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	258.546	3.0	261.546	1.0	CTL10	8.0	0.68	6.998999999999995	3.4989999999999952	3.5	265.545	0.0	3.4989999999999952	3.5	261.546
