	Condition	CorrectSource	Stim_RT	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	0	8	1.181	14.565999999999999	3.0	17.561	6.5	Old57	Enc01
1	1	6	1.063	24.069000000000003	3.0	27.065	2.0	Old03	Enc02
2	1	5	1.242	29.079	3.0	32.074	1.5	Old24	Enc03
3	1	6	0.981	33.589	3.0	36.585	1.0	Old73	Enc04
4	1	9	1.17	37.6	3.0	40.596	8.5	Old61	Enc05
5	1	8	1.3880000000000001	49.101000000000006	3.0	52.096000000000004	2.0	Old41	Enc06
6	1	9	1.276	54.11	3.0	57.106	2.5	Old36	Enc07
7	0	5	0.855	59.619	3.0	62.615	1.5	False	CTL01
8	0	6	1.46						
9	1	8	1.4869999999999999						
10	0	8	1.3719999999999999						
11	1	6	1.608						
12	1	5	0.9229999999999999						
13	0	8	0.79						
14	1	6	1.188						
15	1	6	1.317						
16	1	8	1.403						
17	1	5	1.431						
18	1	9	1.069						
19	1	9	1.193						
20	1	5	0.981						
21	1	5	1.255						
22	0	5	0.888						
23	1	5	1.121						
24	1	8	1.4709999999999999						
25	0	5	0.883						
26	1	6	1.1079999999999999						
27	1	5	1.26						
28	1	6	1.018						
29	1	5	0.731						
30	1	8	1.3419999999999999						
31	1	5	1.2890000000000001						
32	1	9	1.286						
33	0	6	0.825						
34	0	9	1.07						
35	0	8	0.765						
36	0	5	0.78						
37	1	8	1.6340000000000001						
38	0	9	0.7709999999999999						
39	1	9	1.41						
40	0	6	0.721						
41	1	8	1.2229999999999999						
42	1	6	1.145						
43	1	9	1.0859999999999999						
44	1	6	0.941						
45	1	9	1.3980000000000001						
46	1	6	1.097						
47	0	6	1.261						
48	1	5	1.341						
49	1	9	1.6059999999999999						
50	1	8	1.386						
51	1	6	1.413						
52	0	6	0.8909999999999999						
53	0	9	0.912						
54	1	6	0.855						
55	1	5	1.6580000000000001						
56	1	6	1.145						
57	0	8	0.6729999999999999						
58	1	9	1.391						
59	1	8	1.103						
60	1	9	1.558						
61	0	9	0.89						
62	1	8	1.2309999999999999						
63	1	9	1.6769999999999998						
64	0	8	0.883						
65	0	5	0.826						
66	0	5	0.6729999999999999						
67	0	8	0.94						
68	0	9	0.618						
69	0	8	0.665						
70	1	6	0.888						
71	1	6	1.026						
72	1	8	1.506						
73	1	9	1.52						
74	1	6	1.334						
75	0	9	0.696						
76	0	5	0.507						
77	1	5	0.9490000000000001						
78	1	9	0.654						
79	1	8	1.043						
80	1	8	0.9279999999999999						
81	0	6	0.7390000000000001						
82	1	6	0.9540000000000001						
83	0	6	0.7120000000000001						
84	1	9	1.416						
85	1	9	1.278						
86	1	5	1.2570000000000001						
87	0	9	0.885						
88	1	8	1.3219999999999998						
89	0	8	0.6609999999999999						
90	1	8	1.506						
91	0	8	0.679						
92	1	5	0.711						
93	0	5	0.716						
94	1	8	0.968						
95	1	9	1.0759999999999998						
96	0	9	0.5589999999999999						
97	0	9	0.555						
98	1	8	1.097						
99	1	8	1.504						
100	0	6	0.6829999999999999						
101	1	5	1.507						
102	1	9	1.37						
103	1	5	1.339						
104	1	9	1.227						
105	1	8	1.151						
106	0	6	0.9129999999999999						
107	1	6	0.6890000000000001						
108	1	9	0.813						
109	0	5	0.609						
110	0	6	0.659						
111	1	5	1.354						
112	1	6	0.863						
113	0	9	0.748						
114	1	5	0.9690000000000001						
115	1	5	1.002						
116	1	8	1.105						
