	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond	Condition	CorrectSource	Stim_RT
0	25.272	3.0	28.281	0.5	Old54	Enc01	1	8	1.4469999999999998
1	28.783	3.0	31.791999999999998	0.5	False	CTL01	0	6	1.328
2	32.293	3.0	35.302	4.5	Old01	Enc02	1	5	2.0580000000000003
3	39.799	3.0	42.808	2.0	Old59	Enc03	1	5	1.1520000000000001
4	44.797	3.0	47.806000000000004	3.5	False	CTL02	0	5	1.025
5	51.3	3.0	54.309	1.5	False	CTL03	0	6	1.034
6	55.797	3.0	58.806000000000004	2.5	Old73	Enc04	1	6	1.449
7	61.297	3.0	64.306	1.0	Old78	Enc05	1	5	1.093
8	65.309	3.0	68.318	3.0	False	CTL04	0	6	0.0
9	71.31	3.0	74.319	4.0	Old49	Enc06	1	9	1.4480000000000002
10	78.314	3.0	81.32300000000002	0.5	False	CTL05	0	9	1.06
11	81.825	3.0	84.834	2.5	Old58	Enc07	1	6	1.444
12	87.324	3.0	90.333	2.5	False	CTL06	0	9	0.8170000000000001
13	92.824	3.0	95.833	3.5	False	CTL07	0	5	0.8690000000000001
14	99.327	3.0	102.336	1.0	Old12	Enc08	1	8	0.99
15	103.339	3.0	106.348	2.0	Old68	Enc09	1	9	1.258
16	108.337	3.0	111.346	0.5	Old02	Enc10	1	5	1.276
17	111.848	3.0	114.85700000000001	4.5	Old37	Enc11	1	9	2.037
18	119.353	3.0	122.36200000000001	7.0	Old36	Enc12	1	5	1.052
19	129.35	3.0	132.359	0.5	Old51	Enc13	1	8	1.054
20	132.86	3.0	135.869	2.0	Old47	Enc14	1	8	1.04
21	137.859	3.0	140.868	1.0	Old42	Enc15	1	9	0.6890000000000001
22	141.871	3.0	144.88	1.0	Old46	Enc16	1	8	0.877
23	145.88299999999998	3.0	148.892	3.5	Old11	Enc17	1	5	0.841
24	152.385	3.0	155.394	1.0	False	CTL08	0	8	0.835
25	156.381	3.0	159.39	2.0	Old28	Enc18	1	8	1.015
26	161.379	3.0	164.388	0.5	Old22	Enc19	1	8	0.8
27	164.889	3.0	167.898	3.5	Old15	Enc20	1	5	1.13
28	171.392	3.0	174.40099999999998	7.0	False	CTL09	0	8	0.731
29	181.389	3.0	184.398	2.5	Old40	Enc21	1	9	0.966
30	186.888	3.0	189.89700000000002	5.0	Old14	Enc22	1	9	1.099
31	194.896	3.0	197.905	1.0	Old09	Enc23	1	6	0.963
32	198.908	3.0	201.917	10.0	Old23	Enc24	1	8	1.11
33	211.91299999999998	3.0	214.922	1.5	Old70	Enc25	1	8	0.945
34	216.41	3.0	219.419	0.5	Old25	Enc26	1	9	0.968
35	219.921	3.0	222.929	2.5	Old69	Enc27	1	5	0.865
36	225.42	3.0	228.429	3.5	Old35	Enc28	1	6	0.878
37	231.923	3.0	234.93200000000002	1.0	False	CTL10	0	9	1.335
38	235.935	3.0	238.94400000000002	0.5	False	CTL11	0	6	0.899
39	239.446	3.0	242.455	1.5	False	CTL12	0	6	0.9159999999999999
40	243.942	3.0	246.951	7.0	False	CTL13	0	5	0.691
41	253.93900000000002	3.0	256.948	7.0	Old77	Enc29	1	9	1.278
42	263.935	3.0	266.944	2.0	Old75	Enc30	1	8	1.05
43	268.934	3.0	271.943	6.5	False	CTL14	0	9	1.0270000000000001
44	278.445	3.0	281.454	3.5	Old29	Enc31	1	6	1.284
45	284.948	3.0	287.957	2.5	Old06	Enc32	1	6	0.764
46	290.448	3.0	293.457	4.0	Old13	Enc33	1	9	1.104
47	297.452	3.0	300.461	3.5	Old56	Enc34	1	8	0.9159999999999999
48	303.955	3.0	306.964	1.0	False	CTL15	0	8	0.9329999999999999
49	307.967	3.0	310.976	6.5	Old08	Enc35	1	9	0.873
