	Condition	CorrectSource	Stim_RT	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	1	6	0.41700000000000004	14.584000000000001	3.0	17.584	6.5	Old65	Enc01
1	1	5	0.9179999999999999	24.083000000000002	3.0	27.083000000000002	2.0	Old06	Enc02
2	1	6	0.917	29.083000000000002	3.0	32.083	1.5	Old16	Enc03
3	1	9	1.4180000000000001	33.582	3.0	36.582	1.0	Old66	Enc04
4	1	8	1.84	37.582	3.0	40.582	8.5	Old58	Enc05
5	1	9	0.919	49.081	3.0	52.081	2.0	Old52	Enc06
6	1	8	0.919	54.081	3.0	57.081	2.5	Old34	Enc07
7	0	8	0.419	59.581	3.0	62.58	1.5	False	CTL01
8	0	5	0.92	64.08	3.0	67.08	1.5	False	CTL02
9	1	6	0.838	68.58	3.0	71.579	0.5	Old46	Enc08
10	0	6	0.42	72.079	3.0	75.079	0.5	False	CTL03
11	1	5	1.6030000000000002	75.579	3.0	78.579	2.0	Old21	Enc09
12	1	6	1.645	80.579	3.0	83.579	1.5	Old29	Enc10
13	0	8	2.421	85.07799999999997	3.0	88.07799999999997	2.0	False	CTL04
14	1	6	1.444	90.078	3.0	93.078	7.5	Old07	Enc11
15	1	8	1.3030000000000002	100.57700000000001	3.0	103.57700000000001	5.0	Old22	Enc12
16	1	5	1.421	108.57700000000001	3.0	111.57600000000001	1.5	Old69	Enc13
17	1	9	1.922	113.07600000000001	3.0	116.07600000000001	3.0	Old17	Enc14
18	1	9	0.922	119.07600000000001	3.0	122.075	1.0	Old28	Enc15
19	1	5	1.922	123.075	3.0	126.075	1.5	Old32	Enc16
20	1	5	2.103	127.575	3.0	130.575	8.5	Old19	Enc17
21	1	5	0.9229999999999999	139.07399999999998	3.0	142.07399999999998	2.0	Old11	Enc18
22	0	8	0.924	144.07399999999998	3.0	147.07399999999998	1.0	False	CTL05
23	0	5	1.9240000000000002	148.07299999999998	3.0	151.07299999999998	1.5	False	CTL06
24	1	8	1.329	152.57299999999998	3.0	155.57299999999998	6.5	Old44	Enc19
25	1	6	0.425	162.072	3.0	165.072	1.5	Old74	Enc20
26	1	5	0.929	166.572	3.0	169.572	6.5	Old56	Enc21
27	0	5	1.426	176.071	3.0	179.071	3.5	False	CTL07
28	1	6	1.5090000000000001	182.571	3.0	185.57	8.0	Old75	Enc22
29	1	5	1.425	193.57	3.0	196.57	13.0	Old13	Enc23
30	0	6	0.426	209.56900000000002	3.0	212.56799999999998	1.0	False	CTL08
31	1	8	1.421	213.56799999999998	3.0	216.56799999999998	2.5	Old08	Enc24
32	1	5	0.927	219.06799999999998	3.0	222.06799999999998	1.5	Old40	Enc25
33	1	9	1.4280000000000002	223.567	3.0	226.567	3.5	Old57	Enc26
34	1	8	1.9480000000000002	230.067	3.0	233.067	2.0	Old48	Enc27
35	1	9	2.428	235.067	3.0	238.06599999999997	3.0	Old25	Enc28
36	1	8	1.429	241.06599999999997	3.0	244.06599999999997	7.0	Old31	Enc29
37	1	6	1.43	251.065	3.0	254.065	1.0	Old62	Enc30
38	0	9	2.4290000000000003	255.065	3.0	258.065	0.5	False	CTL09
39	0	8	1.4280000000000002	258.565	3.0	261.564	1.0	False	CTL10
40	1	9	1.804	262.564	3.0	265.564	0.5	Old02	Enc31
41	1	6	1.429	266.064	3.0	269.064	7.0	Old67	Enc32
42	1	9	1.43	276.063	3.0	279.063	4.0	Old23	Enc33
43	1	6	1.93	283.063	3.0	286.062	2.0	Old26	Enc34
44	0	5	1.931	288.062	3.0	291.062	2.5	False	CTL11
45	1	5	1.431	293.562	3.0	296.562	4.5	Old77	Enc35
46	1	9	1.432	301.061	3.0	304.061	0.5	Old03	Enc36
47	0	9	0.43200000000000005	304.561	3.0	307.561	3.0	False	CTL12
48	1	8	1.4880000000000002	310.561	3.0	313.56	2.0	Old04	Enc37
49	0	6	1.932	315.56	3.0	318.56	0.5	False	CTL13
50	0	6	0.932	319.06	3.0	322.06	1.0	False	CTL14
51	0	6	1.932	323.06	3.0	326.059	2.5	False	CTL15
52	0	9	1.433	328.559	3.0	331.559	6.5	False	CTL16
53	1	6	1.52	338.05800000000005	3.0	341.05800000000005	9.5	Old41	Enc38
54	1	6	1.8880000000000001	350.55699999999996	3.0	353.55699999999996	3.0	Old54	Enc39
55	1	5	0.934	356.55699999999996	3.0	359.55699999999996	3.0	Old53	Enc40
56	1	6	1.896	362.556	3.0	365.556	1.0	Old73	Enc41
57	1	9	0.935	366.556	3.0	369.556	2.0	Old64	Enc42
58	1	8	0.935	371.556	3.0	374.556	1.0	Old18	Enc43
59	1	9	1.6369999999999998	375.555	3.0	378.555	0.5	Old37	Enc44
60	1	8	0.935	379.055	3.0	382.055	2.5	Old24	Enc45
61	1	9	0.435	384.555	3.0	387.55400000000003	8.5	Old30	Enc46
62	1	6	1.436	396.05400000000003	3.0	399.05400000000003	5.5	Old35	Enc47
63	1	6	0.43700000000000006	404.55300000000017	3.0	407.55300000000017	2.0	Old12	Enc48
64	1	8	0.43700000000000006	409.55300000000017	3.0	412.55300000000017	6.0	Old45	Enc49
65	1	9	1.4369999999999998	418.55199999999996	3.0	421.55199999999996	6.0	Old51	Enc50
66	1	6	2.219	427.551	3.0	430.551	1.5	Old01	Enc51
67	0	8	0.43799999999999994	432.051	3.0	435.051	2.0	False	CTL17
68	1	5	0.43799999999999994	437.051	3.0	440.05	1.5	Old43	Enc52
69	0	9	0.938	441.55	3.0	444.55	4.0	False	CTL18
70	0	8	1.4380000000000002	448.55	3.0	451.54900000000004	0.5	False	CTL19
71	0	5	0.439	452.04900000000004	3.0	455.04900000000004	6.0	False	CTL20
72	1	9	1.439	461.04900000000004	3.0	464.048	0.5	Old59	Enc53
73	1	8	0.44	464.548	3.0	467.548	2.5	Old47	Enc54
74	1	8	2.44	470.048	3.0	473.048	1.5	Old60	Enc55
75	1	6	0.44	474.548	3.0	477.54699999999997	2.5	Old38	Enc56
76	0	5	2.441	480.04699999999997	3.0	483.04699999999997	5.5	False	CTL21
77	1	9	1.4409999999999998	488.54699999999997	3.0	491.546	4.5	Old63	Enc57
78	0	8	1.4409999999999998	496.046	3.0	499.046	2.5	False	CTL22
79	1	9	0.9420000000000001	501.545	3.0	504.545	6.5	Old68	Enc58
80	0	9	1.442	511.045	3.0	514.044	6.5	False	CTL23
81	0	8	1.942	520.544	3.0	523.544	1.5	False	CTL24
82	0	9	2.4419999999999997	525.044	3.0	528.043	4.5	False	CTL25
83	0	5	2.443	532.543	3.0	535.543	1.5	False	CTL26
84	1	5	0.44299999999999995	537.043	3.0	540.0419999999998	0.5	Old61	Enc59
85	0	6	1.944	540.5419999999998	3.0	543.5419999999998	10.0	False	CTL27
86	0	6	0.945	554.0409999999998	3.0	557.0409999999998	4.5	False	CTL28
87	1	8	0.945	561.5409999999998	3.0	564.5409999999998	2.0	Old55	Enc60
88	0	9	0.945	566.54	3.0	569.54	1.5	False	CTL29
89	1	8	1.445	571.04	3.0	574.04	12.0	Old10	Enc61
90	1	5	0.945	586.539	3.0	589.539	2.0	Old27	Enc62
91	1	8	0.946	591.538	3.0	594.538	1.0	Old76	Enc63
92	0	8	1.946	595.538	3.0	598.538	4.0	False	CTL30
93	1	9	1.42	602.5369999999998	3.0	605.5369999999998	0.5	Old70	Enc64
94	1	8	1.4469999999999998	606.0369999999998	3.0	609.0369999999998	4.0	Old72	Enc65
95	1	8	1.371	613.0369999999998	3.0	616.036	3.5	Old71	Enc66
96	0	8	0.44799999999999995	619.536	3.0	622.536	1.0	False	CTL31
