	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	14.635	3.0	17.644	6.5	Old57	Enc01
1	24.147	3.0	27.156	2.0	Old09	Enc02
2	29.145	3.0	32.154	1.5	Old25	Enc03
3	33.642	3.0	36.651	1.0	Old70	Enc04
4	37.654	3.0	40.663	8.5	Old60	Enc05
5	49.155	3.0	52.16399999999999	2.0	Old40	Enc06
6	54.153	3.0	57.162	2.5	Old27	Enc07
7	59.653	3.0	62.662	1.5	False	CTL01
8	64.15	3.0	67.15899999999999	1.5	False	CTL02
9	68.646	3.0	71.655	0.5	Old44	Enc08
10	72.157	3.0	75.166	0.5	False	CTL03
11	75.667	3.0	78.676	2.0	Old21	Enc09
12	80.666	3.0	83.675	1.5	Old36	Enc10
13	85.162	3.0	88.171	2.0	False	CTL04
14	90.161	3.0	93.17	7.5	Old01	Enc11
15	100.659	3.0	103.668	5.0	Old19	Enc12
16	108.666	3.0	111.675	1.5	Old66	Enc13
17	113.163	3.0	116.172	3.0	Old20	Enc14
18	119.164	3.0	122.173	1.0	Old39	Enc15
19	123.176	3.0	126.185	1.5	Old34	Enc16
20	127.673	3.0	130.682	8.5	Old14	Enc17
21	139.174	3.0	142.183	2.0	Old06	Enc18
22	144.172	3.0	147.181	1.0	False	CTL05
23	148.184	3.0	151.193	1.5	False	CTL06
24	152.681	3.0	155.69	6.5	Old50	Enc19
25	162.193	3.0	165.202	1.5	Old69	Enc20
26	166.689	3.0	169.698	6.5	Old55	Enc21
27	176.201	3.0	179.21	3.5	False	CTL07
28	182.704	3.0	185.713	8.0	Old68	Enc22
29	193.703	3.0	196.712	13.0	Old04	Enc23
30	209.701	3.0	212.71	1.0	False	CTL08
31	213.696	3.0	216.705	2.5	Old05	Enc24
32	219.196	3.0	222.205	1.5	Old41	Enc25
33	223.693	3.0	226.702	3.5	Old61	Enc26
34	230.196	3.0	233.205	2.0	Old51	Enc27
35	235.194	3.0	238.203	3.0	Old24	Enc28
36	241.195	3.0	244.204	7.0	Old31	Enc29
37	251.192	3.0	254.201	1.0	Old65	Enc30
38	255.204	3.0	258.213	0.5	False	CTL09
39	258.714	3.0	261.723	1.0	False	CTL10
40	262.71	3.0	265.719	0.5	Old03	Enc31
41	266.22	3.0	269.229	7.0	Old73	Enc32
42	276.217	3.0	279.226	4.0	Old23	Enc33
43	283.221	3.0	286.23	2.0	Old26	Enc34
44	288.219	3.0	291.228	2.5	False	CTL11
45	293.719	3.0	296.728	4.5	Old71	Enc35
46	301.225	3.0	304.234	0.5	Old10	Enc36
47	304.735	3.0	307.744	3.0	False	CTL12
48	310.736	3.0	313.745	2.0	Old12	Enc37
49	315.735	3.0	318.744	0.5	False	CTL13
50	319.245	3.0	322.254	1.0	False	CTL14
51	323.24	3.0	326.249	2.5	False	CTL15
52	328.74	3.0	331.749	6.5	False	CTL16
53	338.252	3.0	341.261	9.5	Old45	Enc38
54	350.756	3.0	353.765	3.0	Old53	Enc39
55	356.7569999999999	3.0	359.766	3.0	Old56	Enc40
56	362.758	3.0	365.767	1.0	Old77	Enc41
57	366.754	3.0	369.763	2.0	Old54	Enc42
58	371.752	3.0	374.761	1.0	Old17	Enc43
59	375.764	3.0	378.773	0.5	Old35	Enc44
60	379.275	3.0	382.284	2.5	Old16	Enc45
61	384.774	3.0	387.783	8.5	Old33	Enc46
62	396.275	3.0	399.284	5.5	Old29	Enc47
63	404.784	3.0	407.793	2.0	Old07	Enc48
64	409.782	3.0	412.791	6.0	Old48	Enc49
65	418.793	3.0	421.802	6.0	Old42	Enc50
66	427.8030000000001	3.0	430.812	1.5	Old08	Enc51
67	432.3	3.0	435.309	2.0	False	CTL17
68	437.298	3.0	440.307	1.5	Old46	Enc52
69	441.795	3.0	444.804	4.0	False	CTL18
70	448.799	3.0	451.808	0.5	False	CTL19
71	452.309	3.0	455.318	6.0	False	CTL20
72	461.32	3.0	464.329	0.5	Old64	Enc53
73	464.83	3.0	467.839	2.5	Old43	Enc54
74	470.33	3.0	473.339	1.5	Old62	Enc55
75	474.827	3.0	477.836	2.5	Old32	Enc56
76	480.326	3.0	483.335	5.5	False	CTL21
77	488.835	3.0	491.844	4.5	Old58	Enc57
78	496.341	3.0	499.35	2.5	False	CTL22
79	501.841	3.0	504.85	6.5	Old78	Enc58
80	511.353	3.0	514.361	6.5	False	CTL23
81	520.864	3.0	523.873	1.5	False	CTL24
82	525.361	3.0	528.37	4.5	False	CTL25
83	532.867	3.0	535.876	1.5	False	CTL26
