	Condition	CorrectSource	Stim_RT	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	1	6	1.51	14.602	3.0	17.61	6.5	Old54	Enc01
1	1	5	1.694	24.113000000000003	3.0	27.122	2.0	Old06	Enc02
2	1	6	0.0	29.111	3.0	32.12	1.5	Old23	Enc03
3	1	9	1.2790000000000001	33.608000000000004	3.0	36.617	1.0	Old68	Enc04
4	1	8	1.331	37.62	3.0	40.629	8.5	Old58	Enc05
5	1	9	1.181	49.121	3.0	52.13	2.0	Old50	Enc06
6	1	8	1.8869999999999998	54.119	3.0	57.128	2.5	Old33	Enc07
7	0	8	1.459	59.619	3.0	62.628	1.5	False	CTL01
8	0	5	0.9470000000000001	64.115	3.0	67.124	1.5	False	CTL02
9	1	6	1.337	68.612	3.0	71.62100000000002	0.5	Old47	Enc08
10	0	6	0.0	72.123	3.0	75.132	0.5	False	CTL03
11	1	5	1.1	75.633	3.0	78.642	2.0	Old21	Enc09
12	1	6	0.8859999999999999	80.631	3.0	83.64	1.5	Old36	Enc10
13	0	8	0.0	85.12799999999999	3.0	88.137	2.0	False	CTL04
14	1	6	0.711	90.126	3.0	93.135	7.5	Old01	Enc11
15	1	8	0.644	100.624	3.0	103.633	5.0	Old19	Enc12
16	1	5	1.149	108.631	3.0	111.64	1.5	Old74	Enc13
17	1	9	0.6920000000000001	113.12799999999999	3.0	116.137	3.0	Old25	Enc14
18	1	9	0.97	119.12899999999999	3.0	122.13799999999999	1.0	Old38	Enc15
19	1	5	1.286	123.141	3.0	126.15	1.5	Old31	Enc16
20	1	5	0.9490000000000001	127.63799999999999	3.0	130.64700000000002	8.5	Old15	Enc17
21	1	5	0.665	139.138	3.0	142.14700000000002	2.0	Old08	Enc18
22	0	8	0.929	144.137	3.0	147.14600000000002	1.0	False	CTL05
23	0	5	0.685	148.149	3.0	151.158	1.5	False	CTL06
24	1	8	0.573	152.645	3.0	155.654	6.5	Old51	Enc19
25	1	6	0.725	162.157	3.0	165.166	1.5	Old69	Enc20
26	1	5	0.804	166.65400000000002	3.0	169.66299999999998	6.5	Old61	Enc21
27	0	5	0.5720000000000001	176.165	3.0	179.174	3.5	False	CTL07
28	1	6	0.629	182.668	3.0	185.67700000000002	8.0	Old78	Enc22
29	1	5	0.629	193.667	3.0	196.676	13.0	Old13	Enc23
30	0	6	0.823	209.665	3.0	212.674	1.0	False	CTL08
31	1	8	0.723	213.67700000000002	3.0	216.68599999999998	2.5	Old02	Enc24
32	1	5	0.7120000000000001	219.176	3.0	222.185	1.5	Old42	Enc25
33	1	9	1.446	223.673	3.0	226.68200000000002	3.5	Old63	Enc26
