	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	14.575	3.0	17.575	6.5	Old54	Enc01
1	24.074	3.0	27.074	2.0	Old11	Enc02
2	29.073	3.0	32.073	1.5	Old16	Enc03
3	33.573	3.0	36.573	1.0	Old69	Enc04
4	37.573	3.0	40.572	8.5	Old53	Enc05
5	49.072	3.0	52.07100000000001	2.0	Old44	Enc06
6	54.07100000000001	3.0	57.07100000000001	2.5	Old36	Enc07
7	59.57100000000001	3.0	62.57	1.5	False	CTL01
8	64.07	3.0	67.07	1.5	False	CTL02
9	68.57	3.0	71.569	0.5	Old50	Enc08
10	72.069	3.0	75.069	0.5	False	CTL03
11	75.569	3.0	78.569	2.0	Old21	Enc09
12	80.569	3.0	83.568	1.5	Old34	Enc10
13	85.068	3.0	88.068	2.0	False	CTL04
14	90.068	3.0	93.06700000000001	7.5	Old05	Enc11
15	100.567	3.0	103.566	5.0	Old19	Enc12
16	108.566	3.0	111.566	1.5	Old76	Enc13
17	113.066	3.0	116.065	3.0	Old23	Enc14
18	119.065	3.0	122.065	1.0	Old31	Enc15
19	123.065	3.0	126.064	1.5	Old39	Enc16
20	127.564	3.0	130.564	8.5	Old22	Enc17
21	139.063	3.0	142.063	2.0	Old13	Enc18
22	144.063	3.0	147.062	1.0	False	CTL05
23	148.062	3.0	151.062	1.5	False	CTL06
24	152.562	3.0	155.562	6.5	Old52	Enc19
25	162.061	3.0	165.061	1.5	Old68	Enc20
26	166.561	3.0	169.56	6.5	Old58	Enc21
27	176.06	3.0	179.059	3.5	False	CTL07
28	182.559	3.0	185.559	8.0	Old72	Enc22
29	193.558	3.0	196.558	13.0	Old07	Enc23
30	209.557	3.0	212.556	1.0	False	CTL08
31	213.556	3.0	216.556	2.5	Old09	Enc24
32	219.056	3.0	222.055	1.5	Old40	Enc25
33	223.555	3.0	226.555	3.5	Old62	Enc26
34	230.055	3.0	233.054	2.0	Old48	Enc27
35	235.054	3.0	238.054	3.0	Old18	Enc28
36	241.054	3.0	244.053	7.0	Old29	Enc29
37	251.053	3.0	254.052	1.0	Old65	Enc30
38	255.052	3.0	258.052	0.5	False	CTL09
39	258.552	3.0	261.552	1.0	False	CTL10
40	262.552	3.0	265.551	0.5	Old01	Enc31
41	266.051	3.0	269.051	7.0	Old75	Enc32
42	276.05	3.0	279.05	4.0	Old20	Enc33
43	283.05	3.0	286.049	2.0	Old17	Enc34
44	288.049	3.0	291.049	2.5	False	CTL11
45	293.549	3.0	296.548	4.5	Old70	Enc35
46	301.048	3.0	304.048	0.5	Old06	Enc36
47	304.548	3.0	307.547	3.0	False	CTL12
48	310.547	3.0	313.547	2.0	Old04	Enc37
49	315.547	3.0	318.546	0.5	False	CTL13
50	319.046	3.0	322.046	1.0	False	CTL14
51	323.046	3.0	326.046	2.5	False	CTL15
52	328.546	3.0	331.545	6.5	False	CTL16
53	338.045	3.0	341.044	9.5	Old47	Enc38
54	350.543	3.0	353.543	3.0	Old57	Enc39
55	356.543	3.0	359.543	3.0	Old63	Enc40
56	362.542	3.0	365.542	1.0	Old71	Enc41
57	366.542	3.0	369.542	2.0	Old59	Enc42
58	371.541	3.0	374.541	1.0	Old25	Enc43
59	375.541	3.0	378.541	0.5	Old32	Enc44
60	379.041	3.0	382.041	2.5	Old26	Enc45
61	384.54	3.0	387.54	8.5	Old37	Enc46
62	396.039	3.0	399.039	5.5	Old35	Enc47
63	404.538	3.0	407.538	2.0	Old08	Enc48
64	409.538	3.0	412.538	6.0	Old41	Enc49
65	418.537	3.0	421.537	6.0	Old45	Enc50
66	427.536	3.0	430.536	1.5	Old02	Enc51
67	432.036	3.0	435.036	2.0	False	CTL17
68	437.035	3.0	440.035	1.5	Old43	Enc52
69	441.535	3.0	444.535	4.0	False	CTL18
70	448.534	3.0	451.534	0.5	False	CTL19
71	452.034	3.0	455.034	6.0	False	CTL20
72	461.033	3.0	464.033	0.5	Old55	Enc53
73	464.533	3.0	467.533	2.5	Old46	Enc54
74	470.032	3.0	473.032	1.5	Old64	Enc55
75	474.532	3.0	477.532	2.5	Old27	Enc56
76	480.031	3.0	483.031	5.5	False	CTL21
77	488.531	3.0	491.53	4.5	Old56	Enc57
78	496.03	3.0	499.03	2.5	False	CTL22
79	501.529	3.0	504.529	6.5	Old67	Enc58
80	511.028	3.0	514.028	6.5	False	CTL23
81	520.528	3.0	523.5269999999999	1.5	False	CTL24
82	525.0269999999999	3.0	528.0269999999999	4.5	False	CTL25
83	532.526	3.0	535.526	1.5	False	CTL26
84	537.026	3.0	540.026	0.5	Old60	Enc59
85	540.526	3.0	543.525	10.0	False	CTL27
86	554.024	3.0	557.024	4.5	False	CTL28
87	561.524	3.0	564.523	2.0	Old61	Enc60
88	566.523	3.0	569.523	1.5	False	CTL29
89	571.023	3.0	574.023	12.0	Old03	Enc61
90	586.521	3.0	589.521	2.0	Old33	Enc62
91	591.521	3.0	594.521	1.0	Old78	Enc63
92	595.521	3.0	598.52	4.0	False	CTL30
93	602.52	3.0	605.52	0.5	Old66	Enc64
94	606.02	3.0	609.019	4.0	Old74	Enc65
95	613.019	3.0	616.019	3.5	Old77	Enc66
96	619.518	3.0	622.518	1.0	False	CTL31
97	623.518	3.0	626.518	0.5	False	CTL32
98	627.018	3.0	630.0169999999999	2.5	Old12	Enc67
99	632.5169999999999	3.0	635.5169999999999	0.5	False	CTL33
100	636.0169999999999	3.0	639.0169999999999	9.0	False	CTL34
101	648.016	3.0	651.015	2.0	False	CTL35
102	653.015	3.0	656.015	0.5	Old10	Enc68
103	656.515	3.0	659.515	2.0	False	CTL36
104	661.5139999999999	3.0	664.5139999999999	4.5	False	CTL37
105	669.0139999999999	3.0	672.013	4.5	False	CTL38
106	676.513	3.0	679.513	3.5	Old38	Enc69
107	683.012	3.0	686.012	1.5	Old42	Enc70
108	687.512	3.0	690.512	4.5	Old30	Enc71
109	695.0110000000001	3.0	698.0110000000001	0.5	Old14	Enc72
110	698.5110000000001	3.0	701.5110000000001	0.5	Old73	Enc73
111	702.0110000000001	3.0	705.01	5.0	False	CTL39
112	710.01	3.0	713.01	4.5	Old49	Enc74
113	717.5089999999999	3.0	720.5089999999999	5.5	Old51	Enc75
114	726.008	3.0	729.008	1.0	Old15	Enc76
115	730.008	3.0	733.008	0.5	Old28	Enc77
116	733.508	3.0	736.508	13.0	Old24	Enc78
