trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	onset	stimDurSec	fixOnsetSec	fixlen	trial_type	CorrectSource	Stim_RT	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
38	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	212.137	3.0	215.146	1.0	CTL12	9.0	0.618	9.99799999999999	4.998999999999995	4.998999999999995	222.135	0.0	4.998999999999995	4.998999999999995	215.146
40	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	219.659	3.0	222.668	0.5	CTL13	6.0	0.56	7.02000000000001	3.509999999999991	3.51000000000002	226.679	0.0	3.509999999999991	3.51000000000002	222.668
47	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	268.689	3.0	271.698	2.5	CTL14	6.0	0.825	7.021999999999991	3.511000000000024	3.510999999999968	275.711	0.0	3.511000000000024	3.510999999999968	271.698
52	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	303.71	3.0	306.719	4.0	CTL15	6.0	1.051	12.001999999999953	6.000999999999976	6.000999999999976	315.71199999999993	0.0	6.000999999999976	6.000999999999976	306.719
53	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	310.715	3.0	313.724	6.5	CTL16	9.0	0.517	14.009999999999993	7.004999999999996	7.004999999999996	324.725	0.0	7.004999999999996	7.004999999999996	313.724
57	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	350.751	3.0	353.76	1.0	CTL17	8.0	0.56	25.00799999999998	12.503999999999962	12.50400000000002	375.759	0.0	12.503999999999962	12.50400000000002	353.76
61	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	371.764	3.0	374.773	2.0	CTL18	9.0	0.923	7.9920000000000755	3.9960000000000377	3.9960000000000377	379.7560000000001	0.0	3.9960000000000377	3.9960000000000377	374.773
64	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	387.761	3.0	390.77	0.5	CTL19	8.0	0.7979999999999999	8.992000000000019	4.496000000000038	4.495999999999981	396.753	0.0	4.496000000000038	4.495999999999981	390.77
65	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	391.272	3.0	394.281	2.5	CTL20	5.0	0.59	7.021999999999991	3.5109999999999677	3.511000000000024	398.294	0.0	3.510999999999968	3.511000000000024	394.281
66	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	396.772	3.0	399.781	0.5	CTL21	5.0	0.578	11.0	5.5	5.5	407.772	0.0	5.5	5.5	399.781
67	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	400.282	3.0	403.291	2.5	CTL22	8.0	0.5720000000000001	7.019999999999982	3.509999999999991	3.509999999999991	407.302	0.0	3.509999999999991	3.509999999999991	403.291
68	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	405.782	3.0	408.791	2.0	CTL23	9.0	0.68	11.0	5.5	5.5	416.782	0.0	5.5	5.5	408.791
69	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	410.78	3.0	413.789	11.0	CTL24	8.0	0.562	9.99599999999998	4.997999999999991	4.997999999999991	420.776	0.0	4.997999999999991	4.997999999999991	413.789
75	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	445.317	3.0	448.326	1.0	CTL25	9.0	0.648	9.998000000000047	4.999000000000024	4.999000000000024	455.31500000000005	0.0	4.999000000000024	4.999000000000024	448.326
76	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	449.329	3.0	452.338	2.0	CTL26	5.0	0.516	8.024000000000001	4.0120000000000005	4.0120000000000005	457.353	0.0	4.0120000000000005	4.0120000000000005	452.338
81	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	484.35	3.0	487.359	6.0	CTL27	6.0	0.934	8.024000000000001	4.0120000000000005	4.0120000000000005	492.374	0.0	4.0120000000000005	4.0120000000000005	487.359
83	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	497.857	3.0	500.866	13.0	CTL28	6.0	0.979	8.993999999999971	4.497000000000014	4.496999999999957	506.851	0.0	4.497000000000014	4.496999999999957	500.866
87	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	533.346	3.0	536.355	1.5	CTL29	9.0	0.545	20.995999999999867	10.49799999999982	10.498000000000047	554.3419999999999	0.0	10.49799999999982	10.498000000000047	536.355
89	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	544.346	3.0	547.355	1.0	CTL30	8.0	0.0	13.005999999999858	6.502999999999815	6.503000000000043	557.3519999999999	0.0	6.502999999999815	6.503000000000043	547.355
91	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	552.855	3.0	555.864	3.5	CTL31	8.0	0.6509999999999999	8.993999999999915	4.496999999999844	4.497000000000071	561.8489999999999	0.0	4.496999999999844	4.497000000000071	555.864
93	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	566.863	3.0	569.872	3.0	CTL32	5.0	0.635	15.010999999999854	7.504999999999882	7.505999999999972	581.8739999999999	0.0	7.504999999999882	7.505999999999972	569.872
96	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	587.375	3.0	590.384	5.0	CTL33	9.0	0.675	22.0	11.0	11.0	609.375	0.0	11.0	11.0	590.384
97	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	595.382	3.0	598.391	0.5	CTL34	9.0	0.579	16.013999999999896	8.006999999999948	8.006999999999948	611.3959999999998	0.0	8.006999999999948	8.006999999999948	598.391
100	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	617.398	3.0	620.4069999999998	2.5	CTL35	6.0	0.603	29.019999999999985	14.509999999999993	14.509999999999993	646.418	0.0	14.509999999999993	14.509999999999993	620.4069999999998
106	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	642.9069999999998	3.0	645.9159999999998	7.5	CTL36	6.0	0.597	7.019999999999868	3.509999999999991	3.509999999999877	649.9269999999997	0.0	3.509999999999991	3.509999999999877	645.9159999999998
109	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	674.919	3.0	677.928	1.0	CTL37	5.0	0.6	7.019999999999982	3.509999999999991	3.509999999999991	681.939	0.0	3.509999999999991	3.509999999999991	677.928
110	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	678.915	3.0	681.924	0.5	CTL38	6.0	0.452	7.991999999999962	3.995999999999981	3.995999999999981	686.9069999999999	0.0	3.995999999999981	3.995999999999981	681.924
113	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	703.438	3.0	706.447	10.0	CTL39	9.0	0.705	18.019999999999985	9.009999999999993	9.009999999999993	721.458	0.0	9.009999999999993	9.009999999999993	706.447
