trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	onset	stimDurSec	fixOnsetSec	fixlen	ImageID	trial_type	CorrectSource	Stim_RT	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	88.07	3.0	91.07	0.5	Old04	Enc11	6	0.932	94.07	5.5	5.5	182.14	False	5.5	5.5	91.07
16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	91.57	3.0	94.57	1.0	Old25	Enc12	8	1.119	97.57	3.5	3.5	189.14	False	3.5	3.5	94.57
17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	95.569	3.0	98.569	1.5	Old68	Enc13	5	1.212	101.569	3.9990000000000094	3.9990000000000094	197.138	False	3.9990000000000094	3.9990000000000094	98.569
18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	100.069	3.0	103.069	2.5	Old20	Enc14	9	1.034	106.069	4.5	4.5	206.138	False	4.5	4.5	103.069
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	105.569	3.0	108.568	3.0	Old27	Enc15	9	1.14	111.568	5.5	5.498999999999995	217.137	False	5.5	5.498999999999995	108.568
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	111.568	3.0	114.568	1.0	Old39	Enc16	5	0.889	117.568	5.998999999999995	6.0	229.136	False	5.998999999999995	6.0	114.568
21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	115.568	3.0	118.568	1.5	Old22	Enc17	5	1.098	121.568	4.0	4.0	237.136	False	4.0	4.0	118.568
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	124.567	3.0	127.567	1.0	Old09	Enc18	5	1.072	130.567	4.5	4.5	255.13400000000001	False	4.5	4.5	127.567
24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	128.567	3.0	131.567	2.5	Old48	Enc19	8	1.301	134.567	4.000000000000014	4.000000000000014	263.134	False	4.000000000000014	4.000000000000014	131.567
26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	139.566	3.0	142.566	0.5	Old69	Enc20	6	0.956	145.566	5.5	5.5	285.132	False	5.5	5.5	142.566
27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	143.066	3.0	146.065	5.5	Old55	Enc21	5	1.106	149.065	3.5	3.4989999999999952	292.131	False	3.5	3.4989999999999952	146.065
28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	151.565	3.0	154.565	5.5	Old77	Enc22	6	1.4780000000000002	157.565	8.498999999999995	8.5	309.13	False	8.498999999999995	8.5	154.565
29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	160.064	3.0	163.064	2.0	Old01	Enc23	5	1.123	166.064	8.498999999999995	8.498999999999995	326.128	False	8.498999999999995	8.498999999999995	163.064
30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	165.06400000000002	3.0	168.06400000000002	1.0	Old03	Enc24	8	0.978	171.06400000000002	5.000000000000028	5.000000000000028	336.12800000000004	False	5.000000000000028	5.000000000000028	168.06400000000002
31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	169.06400000000002	3.0	172.063	3.0	Old43	Enc25	5	0.8270000000000001	175.063	4.0	3.998999999999967	344.127	False	4.0	3.998999999999967	172.063
32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	175.063	3.0	178.063	3.5	Old62	Enc26	9	1.138	181.063	5.998999999999967	6.0	356.126	False	5.998999999999967	6.0	178.063
37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	207.061	3.0	210.06	2.0	Old44	Enc27	8	1.455	213.06	5.0	4.998999999999995	420.121	False	5.0	4.998999999999995	210.06
39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	216.06	3.0	219.06	0.5	Old19	Enc28	9	1.443	222.06	4.0	4.0	438.12	False	4.0	4.0	219.06
41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	223.05900000000003	3.0	226.05900000000003	2.0	Old37	Enc29	8	1.457	229.05900000000003	3.4990000000000236	3.5	452.11800000000005	False	3.499000000000024	3.5	226.05900000000003
42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	228.05900000000003	3.0	231.05900000000003	4.5	Old54	Enc30	6	1.073	234.05900000000003	5.0	5.0	462.11800000000005	False	5.0	5.0	231.05900000000003
43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	235.558	3.0	238.558	3.5	Old11	Enc31	9	0.942	241.558	7.498999999999967	7.498999999999967	477.116	False	7.498999999999967	7.498999999999967	238.558
44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	242.058	3.0	245.058	8.0	Old75	Enc32	6	1.459	248.058	6.5	6.5	490.116	False	6.5	6.5	245.058
45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	253.057	3.0	256.057	9.0	Old14	Enc33	9	1.3330000000000002	259.057	10.998999999999995	10.999000000000024	512.114	False	10.998999999999995	10.999000000000024	256.057
46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	265.056	3.0	268.056	0.5	Old17	Enc34	6	0.893	271.056	11.998999999999995	11.998999999999967	536.112	False	11.998999999999995	11.998999999999969	268.056
48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	274.055	3.0	277.055	8.5	Old71	Enc35	5	0.8590000000000001	280.055	5.499000000000024	5.499000000000024	554.11	False	5.499000000000024	5.499000000000024	277.055
49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	285.555	3.0	288.55400000000003	0.5	Old12	Enc36	9	1.44	291.55400000000003	11.5	11.499000000000024	577.109	False	11.5	11.499000000000024	288.55400000000003
50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	289.05400000000003	3.0	292.05400000000003	5.5	Old07	Enc37	8	0.84	295.05400000000003	3.4990000000000236	3.5	584.1080000000001	False	3.499000000000024	3.5	292.05400000000003
51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	297.55400000000003	3.0	300.553	3.0	Old47	Enc38	6	1.262	303.553	8.5	8.498999999999967	601.107	False	8.5	8.498999999999967	300.553
54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	320.052	3.0	323.052	0.5	Old63	Enc39	6	1.249	326.052	9.499000000000024	9.5	646.104	False	9.499000000000024	9.5	323.052
55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	323.552	3.0	326.551	11.0	Old61	Enc40	5	0.643	329.551	3.5	3.498999999999967	653.1030000000001	False	3.5	3.498999999999967	326.551
56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	338.05	3.0	341.05	9.5	Old72	Enc41	6	1.5419999999999998	344.05	14.49799999999999	14.499000000000024	682.1	False	14.49799999999999	14.499000000000024	341.05
58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	354.54900000000004	3.0	357.54900000000004	5.5	Old60	Enc42	9	1.45	360.54900000000004	4.0	4.0	715.0980000000001	False	4.0	4.0	357.54900000000004
59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	363.048	3.0	366.048	1.5	Old16	Enc43	8	1.004	369.048	8.498999999999967	8.498999999999967	732.096	False	8.498999999999967	8.498999999999967	366.048
60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	367.548	3.0	370.548	1.0	Old34	Enc44	9	0.7140000000000001	373.548	4.5	4.5	741.096	False	4.5	4.5	370.548
62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	376.547	3.0	379.547	3.5	Old15	Enc45	8	0.73	382.547	4.999000000000024	4.999000000000024	759.094	False	4.999000000000024	4.999000000000024	379.547
63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	383.047	3.0	386.047	1.5	Old31	Enc46	9	1.182	389.047	6.5	6.5	772.094	False	6.5	6.5	386.047
